,period_direc,period_he,return,pnl,drawdown (%),drawdown (abs)
820,30,10,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
821,30,11,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
822,30,12,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
823,30,13,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
824,30,14,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
825,30,15,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
826,30,16,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
827,30,17,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
828,30,18,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
829,30,19,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
830,30,20,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
831,30,21,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
832,30,22,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
833,30,23,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
834,30,24,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
835,30,25,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
836,30,26,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
837,30,27,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
838,30,28,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
839,30,29,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
840,30,30,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
841,30,31,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
842,30,32,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
843,30,33,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
844,30,34,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
845,30,35,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
846,30,36,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
847,30,37,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
848,30,38,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
849,30,39,2610.5175000000004,522103.5,59.14867110826608,51514.50000000001
850,31,6,2568.28875,513657.75,61.65844206614047,54414.49999999987
851,31,7,2568.28875,513657.75,61.65844206614047,54414.49999999987
852,31,8,2568.28875,513657.75,61.65844206614047,54414.49999999987
853,31,9,2568.28875,513657.75,61.65844206614047,54414.49999999987
854,31,10,2568.28875,513657.75,61.65844206614047,54414.49999999987
855,31,11,2568.28875,513657.75,61.65844206614047,54414.49999999987
856,31,12,2568.28875,513657.75,61.65844206614047,54414.49999999987
857,31,13,2568.28875,513657.75,61.65844206614047,54414.49999999987
858,31,14,2568.28875,513657.75,61.65844206614047,54414.49999999987
859,31,15,2568.28875,513657.75,61.65844206614047,54414.49999999987
860,31,16,2568.28875,513657.75,61.65844206614047,54414.49999999987
861,31,17,2568.28875,513657.75,61.65844206614047,54414.49999999987
862,31,18,2568.28875,513657.75,61.65844206614047,54414.49999999987
863,31,19,2568.28875,513657.75,61.65844206614047,54414.49999999987
864,31,20,2568.28875,513657.75,61.65844206614047,54414.49999999987
865,31,21,2568.28875,513657.75,61.65844206614047,54414.49999999987
866,31,22,2568.28875,513657.75,61.65844206614047,54414.49999999987
867,31,23,2568.28875,513657.75,61.65844206614047,54414.49999999987
868,31,24,2568.28875,513657.75,61.65844206614047,54414.49999999987
869,31,25,2568.28875,513657.75,61.65844206614047,54414.49999999987
870,31,26,2568.28875,513657.75,61.65844206614047,54414.49999999987
871,31,27,2568.28875,513657.75,61.65844206614047,54414.49999999987
872,31,28,2568.28875,513657.75,61.65844206614047,54414.49999999987
873,31,29,2568.28875,513657.75,61.65844206614047,54414.49999999987
874,31,30,2568.28875,513657.75,61.65844206614047,54414.49999999987
875,31,31,2568.28875,513657.75,61.65844206614047,54414.49999999987
876,31,32,2568.28875,513657.75,61.65844206614047,54414.49999999987
877,31,33,2568.28875,513657.75,61.65844206614047,54414.49999999987
878,31,34,2568.28875,513657.75,61.65844206614047,54414.49999999987
879,31,35,2568.28875,513657.75,61.65844206614047,54414.49999999987
880,31,36,2568.28875,513657.75,61.65844206614047,54414.49999999987
881,31,37,2568.28875,513657.75,61.65844206614047,54414.49999999987
882,31,38,2568.28875,513657.75,61.65844206614047,54414.49999999987
883,31,39,2568.28875,513657.75,61.65844206614047,54414.49999999987
884,32,6,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
885,32,7,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
886,32,8,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
887,32,9,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
888,32,10,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
889,32,11,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
890,32,12,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
891,32,13,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
892,32,14,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
893,32,15,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
894,32,16,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
895,32,17,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
896,32,18,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
897,32,19,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
898,32,20,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
899,32,21,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
900,32,22,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
901,32,23,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
902,32,24,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
903,32,25,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
904,32,26,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
905,32,27,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
906,32,28,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
907,32,29,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
908,32,30,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
909,32,31,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
910,32,32,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
911,32,33,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
912,32,34,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
913,32,35,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
914,32,36,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
915,32,37,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
916,32,38,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
917,32,39,2557.8500000000004,511570.0,62.21412993457246,54414.499999999636
918,33,6,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
919,33,7,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
920,33,8,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
921,33,9,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
922,33,10,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
923,33,11,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
924,33,12,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
925,33,13,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
926,33,14,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
927,33,15,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
928,33,16,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
929,33,17,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
930,33,18,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
931,33,19,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
932,33,20,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
933,33,21,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
934,33,22,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
935,33,23,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
936,33,24,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
937,33,25,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
938,33,26,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
939,33,27,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
940,33,28,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
941,33,29,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
942,33,30,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
943,33,31,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
944,33,32,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
945,33,33,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
946,33,34,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
947,33,35,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
948,33,36,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
949,33,37,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
950,33,38,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
951,33,39,2506.7025000000003,501340.5,62.300675221185664,54414.49999999997
952,34,6,2462.12375,492424.75,62.75006126302735,54414.500000000044
953,34,7,2462.12375,492424.75,62.75006126302735,54414.500000000044
954,34,8,2462.12375,492424.75,62.75006126302735,54414.500000000044
955,34,9,2462.12375,492424.75,62.75006126302735,54414.500000000044
956,34,10,2462.12375,492424.75,62.75006126302735,54414.500000000044
957,34,11,2462.12375,492424.75,62.75006126302735,54414.500000000044
958,34,12,2462.12375,492424.75,62.75006126302735,54414.500000000044
959,34,13,2462.12375,492424.75,62.75006126302735,54414.500000000044
960,34,14,2462.12375,492424.75,62.75006126302735,54414.500000000044
961,34,15,2462.12375,492424.75,62.75006126302735,54414.500000000044
962,34,16,2462.12375,492424.75,62.75006126302735,54414.500000000044
963,34,17,2462.12375,492424.75,62.75006126302735,54414.500000000044
964,34,18,2462.12375,492424.75,62.75006126302735,54414.500000000044
965,34,19,2462.12375,492424.75,62.75006126302735,54414.500000000044
966,34,20,2462.12375,492424.75,62.75006126302735,54414.500000000044
967,34,21,2462.12375,492424.75,62.75006126302735,54414.500000000044
968,34,22,2462.12375,492424.75,62.75006126302735,54414.500000000044
969,34,23,2462.12375,492424.75,62.75006126302735,54414.500000000044
970,34,24,2462.12375,492424.75,62.75006126302735,54414.500000000044
971,34,25,2462.12375,492424.75,62.75006126302735,54414.500000000044
972,34,26,2462.12375,492424.75,62.75006126302735,54414.500000000044
973,34,27,2462.12375,492424.75,62.75006126302735,54414.500000000044
974,34,28,2462.12375,492424.75,62.75006126302735,54414.500000000044
975,34,29,2462.12375,492424.75,62.75006126302735,54414.500000000044
976,34,30,2462.12375,492424.75,62.75006126302735,54414.500000000044
977,34,31,2462.12375,492424.75,62.75006126302735,54414.500000000044
978,34,32,2462.12375,492424.75,62.75006126302735,54414.500000000044
979,34,33,2462.12375,492424.75,62.75006126302735,54414.500000000044
980,34,34,2462.12375,492424.75,62.75006126302735,54414.500000000044
981,34,35,2462.12375,492424.75,62.75006126302735,54414.500000000044
982,34,36,2462.12375,492424.75,62.75006126302735,54414.500000000044
983,34,37,2462.12375,492424.75,62.75006126302735,54414.500000000044
984,34,38,2462.12375,492424.75,62.75006126302735,54414.500000000044
985,34,39,2462.12375,492424.75,62.75006126302735,54414.500000000044
986,35,6,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
987,35,7,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
988,35,8,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
989,35,9,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
990,35,10,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
991,35,11,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
992,35,12,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
993,35,13,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
994,35,14,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
995,35,15,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
996,35,16,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
997,35,17,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
998,35,18,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
999,35,19,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1000,35,20,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1001,35,21,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1002,35,22,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1003,35,23,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1004,35,24,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1005,35,25,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1006,35,26,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1007,35,27,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1008,35,28,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1009,35,29,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1010,35,30,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1011,35,31,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1012,35,32,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1013,35,33,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1014,35,34,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1015,35,35,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1016,35,36,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1017,35,37,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1018,35,38,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1019,35,39,2451.5750000000003,490315.0,63.45400203036466,55942.000000000175
1020,36,6,2437.4475,487489.5,68.25243427103248,58441.99999999992
1021,36,7,2437.4475,487489.5,68.25243427103248,58441.99999999992
1022,36,8,2437.4475,487489.5,68.25243427103248,58441.99999999992
1023,36,9,2437.4475,487489.5,68.25243427103248,58441.99999999992
1024,36,10,2437.4475,487489.5,68.25243427103248,58441.99999999992
1025,36,11,2437.4475,487489.5,68.25243427103248,58441.99999999992
1026,36,12,2437.4475,487489.5,68.25243427103248,58441.99999999992
1027,36,13,2437.4475,487489.5,68.25243427103248,58441.99999999992
1028,36,14,2437.4475,487489.5,68.25243427103248,58441.99999999992
1029,36,15,2437.4475,487489.5,68.25243427103248,58441.99999999992
1030,36,16,2437.4475,487489.5,68.25243427103248,58441.99999999992
1031,36,17,2437.4475,487489.5,68.25243427103248,58441.99999999992
1032,36,18,2437.4475,487489.5,68.25243427103248,58441.99999999992
1033,36,19,2437.4475,487489.5,68.25243427103248,58441.99999999992
1034,36,20,2437.4475,487489.5,68.25243427103248,58441.99999999992
1035,36,21,2437.4475,487489.5,68.25243427103248,58441.99999999992
1036,36,22,2437.4475,487489.5,68.25243427103248,58441.99999999992
1037,36,23,2437.4475,487489.5,68.25243427103248,58441.99999999992
1038,36,24,2437.4475,487489.5,68.25243427103248,58441.99999999992
1039,36,25,2437.4475,487489.5,68.25243427103248,58441.99999999992
1040,36,26,2437.4475,487489.5,68.25243427103248,58441.99999999992
1041,36,27,2437.4475,487489.5,68.25243427103248,58441.99999999992
1042,36,28,2437.4475,487489.5,68.25243427103248,58441.99999999992
1043,36,29,2437.4475,487489.5,68.25243427103248,58441.99999999992
1044,36,30,2437.4475,487489.5,68.25243427103248,58441.99999999992
1045,36,31,2437.4475,487489.5,68.25243427103248,58441.99999999992
1046,36,32,2437.4475,487489.5,68.25243427103248,58441.99999999992
1047,36,33,2437.4475,487489.5,68.25243427103248,58441.99999999992
1048,36,34,2437.4475,487489.5,68.25243427103248,58441.99999999992
1049,36,35,2437.4475,487489.5,68.25243427103248,58441.99999999992
1050,36,36,2437.4475,487489.5,68.25243427103248,58441.99999999992
1051,36,37,2437.4475,487489.5,68.25243427103248,58441.99999999992
1052,36,38,2437.4475,487489.5,68.25243427103248,58441.99999999992
1053,36,39,2437.4475,487489.5,68.25243427103248,58441.99999999992
1054,37,6,2481.94625,496389.25,58.48004877029971,51800.749999999956
1055,37,7,2481.94625,496389.25,58.48004877029971,51800.749999999956
1056,37,8,2481.94625,496389.25,58.48004877029971,51800.749999999956
1057,37,9,2481.94625,496389.25,58.48004877029971,51800.749999999956
1058,37,10,2481.94625,496389.25,58.48004877029971,51800.749999999956
1059,37,11,2481.94625,496389.25,58.48004877029971,51800.749999999956
1060,37,12,2481.94625,496389.25,58.48004877029971,51800.749999999956
1061,37,13,2481.94625,496389.25,58.48004877029971,51800.749999999956
1062,37,14,2481.94625,496389.25,58.48004877029971,51800.749999999956
1063,37,15,2481.94625,496389.25,58.48004877029971,51800.749999999956
1064,37,16,2481.94625,496389.25,58.48004877029971,51800.749999999956
1065,37,17,2481.94625,496389.25,58.48004877029971,51800.749999999956
1066,37,18,2481.94625,496389.25,58.48004877029971,51800.749999999956
1067,37,19,2481.94625,496389.25,58.48004877029971,51800.749999999956
1068,37,20,2481.94625,496389.25,58.48004877029971,51800.749999999956
1069,37,21,2481.94625,496389.25,58.48004877029971,51800.749999999956
1070,37,22,2481.94625,496389.25,58.48004877029971,51800.749999999956
1071,37,23,2481.94625,496389.25,58.48004877029971,51800.749999999956
1072,37,24,2481.94625,496389.25,58.48004877029971,51800.749999999956
1073,37,25,2481.94625,496389.25,58.48004877029971,51800.749999999956
1074,37,26,2481.94625,496389.25,58.48004877029971,51800.749999999956
1075,37,27,2481.94625,496389.25,58.48004877029971,51800.749999999956
1076,37,28,2481.94625,496389.25,58.48004877029971,51800.749999999956
1077,37,29,2481.94625,496389.25,58.48004877029971,51800.749999999956
1078,37,30,2481.94625,496389.25,58.48004877029971,51800.749999999956
1079,37,31,2481.94625,496389.25,58.48004877029971,51800.749999999956
1080,37,32,2481.94625,496389.25,58.48004877029971,51800.749999999956
1081,37,33,2481.94625,496389.25,58.48004877029971,51800.749999999956
1082,37,34,2481.94625,496389.25,58.48004877029971,51800.749999999956
1083,37,35,2481.94625,496389.25,58.48004877029971,51800.749999999956
1084,37,36,2481.94625,496389.25,58.48004877029971,51800.749999999956
1085,37,37,2481.94625,496389.25,58.48004877029971,51800.749999999956
1086,37,38,2481.94625,496389.25,58.48004877029971,51800.749999999956
1087,37,39,2481.94625,496389.25,58.48004877029971,51800.749999999956
1088,38,6,2467.815,493563.0,57.014278127691334,51800.749999999905
1089,38,7,2467.815,493563.0,57.014278127691334,51800.749999999905
1090,38,8,2467.815,493563.0,57.014278127691334,51800.749999999905
1091,38,9,2467.815,493563.0,57.014278127691334,51800.749999999905
1092,38,10,2467.815,493563.0,57.014278127691334,51800.749999999905
1093,38,11,2467.815,493563.0,57.014278127691334,51800.749999999905
1094,38,12,2467.815,493563.0,57.014278127691334,51800.749999999905
1095,38,13,2467.815,493563.0,57.014278127691334,51800.749999999905
1096,38,14,2467.815,493563.0,57.014278127691334,51800.749999999905
1097,38,15,2467.815,493563.0,57.014278127691334,51800.749999999905
1098,38,16,2467.815,493563.0,57.014278127691334,51800.749999999905
1099,38,17,2467.815,493563.0,57.014278127691334,51800.749999999905
1100,38,18,2467.815,493563.0,57.014278127691334,51800.749999999905
1101,38,19,2467.815,493563.0,57.014278127691334,51800.749999999905
1102,38,20,2467.815,493563.0,57.014278127691334,51800.749999999905
1103,38,21,2467.815,493563.0,57.014278127691334,51800.749999999905
1104,38,22,2467.815,493563.0,57.014278127691334,51800.749999999905
1105,38,23,2467.815,493563.0,57.014278127691334,51800.749999999905
1106,38,24,2467.815,493563.0,57.014278127691334,51800.749999999905
1107,38,25,2467.815,493563.0,57.014278127691334,51800.749999999905
1108,38,26,2467.815,493563.0,57.014278127691334,51800.749999999905
1109,38,27,2467.815,493563.0,57.014278127691334,51800.749999999905
1110,38,28,2467.815,493563.0,57.014278127691334,51800.749999999905
1111,38,29,2467.815,493563.0,57.014278127691334,51800.749999999905
1112,38,30,2467.815,493563.0,57.014278127691334,51800.749999999905
1113,38,31,2467.815,493563.0,57.014278127691334,51800.749999999905
1114,38,32,2467.815,493563.0,57.014278127691334,51800.749999999905
1115,38,33,2467.815,493563.0,57.014278127691334,51800.749999999905
1116,38,34,2467.815,493563.0,57.014278127691334,51800.749999999905
1117,38,35,2467.815,493563.0,57.014278127691334,51800.749999999905
1118,38,36,2467.815,493563.0,57.014278127691334,51800.749999999905
1119,38,37,2467.815,493563.0,57.014278127691334,51800.749999999905
1120,38,38,2467.815,493563.0,57.014278127691334,51800.749999999905
1121,38,39,2467.815,493563.0,57.014278127691334,51800.749999999905
1122,39,6,2493.65375,498730.75,51.32899114182341,48485.7500000002
1123,39,7,2493.65375,498730.75,51.32899114182341,48485.7500000002
1124,39,8,2493.65375,498730.75,51.32899114182341,48485.7500000002
1125,39,9,2493.65375,498730.75,51.32899114182341,48485.7500000002
1126,39,10,2493.65375,498730.75,51.32899114182341,48485.7500000002
1127,39,11,2493.65375,498730.75,51.32899114182341,48485.7500000002
1128,39,12,2493.65375,498730.75,51.32899114182341,48485.7500000002
1129,39,13,2493.65375,498730.75,51.32899114182341,48485.7500000002
1130,39,14,2493.65375,498730.75,51.32899114182341,48485.7500000002
1131,39,15,2493.65375,498730.75,51.32899114182341,48485.7500000002
1132,39,16,2493.65375,498730.75,51.32899114182341,48485.7500000002
1133,39,17,2493.65375,498730.75,51.32899114182341,48485.7500000002
1134,39,18,2493.65375,498730.75,51.32899114182341,48485.7500000002
1135,39,19,2493.65375,498730.75,51.32899114182341,48485.7500000002
1136,39,20,2493.65375,498730.75,51.32899114182341,48485.7500000002
1137,39,21,2493.65375,498730.75,51.32899114182341,48485.7500000002
1138,39,22,2493.65375,498730.75,51.32899114182341,48485.7500000002
1139,39,23,2493.65375,498730.75,51.32899114182341,48485.7500000002
1140,39,24,2493.65375,498730.75,51.32899114182341,48485.7500000002
1141,39,25,2493.65375,498730.75,51.32899114182341,48485.7500000002
1142,39,26,2493.65375,498730.75,51.32899114182341,48485.7500000002
1143,39,27,2493.65375,498730.75,51.32899114182341,48485.7500000002
1144,39,28,2493.65375,498730.75,51.32899114182341,48485.7500000002
1145,39,29,2493.65375,498730.75,51.32899114182341,48485.7500000002
1146,39,30,2493.65375,498730.75,51.32899114182341,48485.7500000002
1147,39,31,2493.65375,498730.75,51.32899114182341,48485.7500000002
1148,39,32,2493.65375,498730.75,51.32899114182341,48485.7500000002
1149,39,33,2493.65375,498730.75,51.32899114182341,48485.7500000002
1150,39,34,2493.65375,498730.75,51.32899114182341,48485.7500000002
1151,39,35,2493.65375,498730.75,51.32899114182341,48485.7500000002
1152,39,36,2493.65375,498730.75,51.32899114182341,48485.7500000002
1153,39,37,2493.65375,498730.75,51.32899114182341,48485.7500000002
1154,39,38,2493.65375,498730.75,51.32899114182341,48485.7500000002
1155,39,39,2493.65375,498730.75,51.32899114182341,48485.7500000002
