,period_sma5,period_sma25,period_fast,period_slow,period_aosma9,period_aosma12,return,pnl,drawdown (%),drawdown (abs)
646,9,11,12,20,12,9,32.01625,6403.25,83.33317719799528,22238.5
647,9,11,12,20,12,12,31.57874999999996,6315.75,68.26072685497547,18716.75000000001
648,9,11,15,17,6,6,-72.395,-14479.0,91.98163448910579,22237.250000000004
649,9,11,15,17,6,9,29.465000000000014,5893.0,79.11754179661537,19343.25
650,9,11,15,17,6,12,62.190000000000026,12438.0,60.11505021407755,17164.500000000033
651,9,11,15,17,9,6,-71.16250000000001,-14232.5,87.84916629988638,21456.499999999993
652,9,11,15,17,9,9,15.351250000000022,3070.25,95.23523463390704,23780.000000000033
653,9,11,15,17,9,12,50.45125000000004,10090.25,67.0407154219872,19491.25000000002
654,9,11,15,17,12,6,-78.67249999999997,-15734.5,91.38577550684023,22177.499999999978
655,9,11,15,17,12,9,12.248750000000069,2449.75,99.9244362947589,24794.750000000004
656,9,11,15,17,12,12,42.223750000000074,8444.75,73.32756981066831,21204.500000000007
657,9,11,15,20,6,6,74.13249999999994,14826.5,58.22319230947856,15671.50000000003
658,9,11,15,20,6,9,71.38874999999994,14277.75,66.03671511523069,18309.999999999978
659,9,11,15,20,6,12,69.84999999999994,13970.0,69.38425287867354,19508.25000000006
660,9,11,15,20,9,6,34.91124999999992,6982.25,88.92042615283145,22243.00000000001
661,9,11,15,20,9,9,32.04249999999994,6408.5,96.45619197200746,24258.250000000025
662,9,11,15,20,9,12,43.928749999999916,8785.75,89.98426608609753,24592.25000000003
663,9,11,15,20,12,6,28.33249999999993,5666.5,85.27977044476333,22290.0
664,9,11,15,20,12,9,25.46374999999996,5092.75,81.75658958987533,21479.5
665,9,11,15,20,12,12,39.474999999999945,7895.0,76.66637378086286,21813.500000000007
666,9,11,18,20,6,6,107.28000000000006,21456.0,58.299489862255086,19056.499999999967
667,9,11,18,20,6,9,119.96125000000006,23992.25,62.72124656495323,15919.750000000025
668,9,11,18,20,6,12,166.5575,33311.5,53.39370161205862,16568.999999999975
669,9,11,18,20,9,6,15.106250000000038,3021.25,89.4752138171552,26938.749999999956
670,9,11,18,20,9,9,-49.45125,-9890.25,95.73992112393572,24822.249999999993
671,9,11,18,20,9,12,70.25624999999998,14051.25,87.51757963574998,24891.74999999998
672,9,11,18,20,12,6,39.098749999999995,7819.75,54.98042594917426,18503.249999999953
673,9,11,18,20,12,9,39.41125000000004,7882.25,53.18424845413554,14299.250000000005
674,9,11,18,20,12,12,86.50749999999996,17301.5,45.369328243674026,14410.999999999989
675,9,14,6,8,6,6,-88.57000000000004,-17714.0,94.56632268755652,25109.249999999996
676,9,14,6,8,6,9,-86.81375,-17362.75,94.4541768364696,23993.25000000001
677,9,14,6,8,6,12,-82.85875000000001,-16571.75,98.26865671641795,25101.50000000001
678,9,14,6,8,9,6,28.110000000000028,5622.0,82.64079347785255,21996.500000000025
679,9,14,6,8,9,9,-69.75750000000004,-13951.5,96.18918600541882,24496.500000000015
680,9,14,6,8,9,12,-68.92250000000003,-13784.5,95.7695879334766,25524.74999999999
681,9,14,6,8,12,6,50.36875000000006,10073.75,84.35929298736956,22742.000000000025
682,9,14,6,8,12,9,-68.94750000000003,-13789.5,97.80498672917841,25241.999999999996
683,9,14,6,8,12,12,-64.99250000000004,-12998.5,94.9102498008155,25313.750000000004
684,9,14,6,11,6,6,-64.68500000000003,-12937.0,94.71877158386806,23656.250000000007
685,9,14,6,11,6,9,14.371250000000021,2874.25,84.32301107515353,22213.000000000015
686,9,14,6,11,6,12,20.705000000000002,4141.0,83.62562009043097,20945.500000000025
687,9,14,6,11,9,6,45.459999999999944,9092.0,78.33934651150982,19270.500000000033
688,9,14,6,11,9,9,30.769999999999985,6154.0,75.21012853222948,19529.250000000036
689,9,14,6,11,9,12,49.35374999999998,9870.75,74.02336822691315,18261.750000000047
690,9,14,6,11,12,6,-67.09750000000003,-13419.5,96.85349865338688,23824.75000000002
691,9,14,6,11,12,9,25.59875000000002,5119.75,90.9282221014672,23008.25000000001
692,9,14,6,11,12,12,48.1825,9636.5,87.74192903747971,21953.25000000001
693,9,14,6,14,6,6,31.49500000000006,6299.0,89.76712831239901,22637.250000000007
694,9,14,6,14,6,9,62.86875000000003,12573.75,73.28790324187547,18390.500000000022
695,9,14,6,14,6,12,48.04875000000003,9609.75,81.04533888073709,21817.0
696,9,14,6,14,9,6,40.96500000000009,8193.0,94.25412644036125,22698.749999999993
697,9,14,6,14,9,9,67.84875000000002,13569.75,78.16566042999182,19614.5
698,9,14,6,14,9,12,35.43250000000003,7086.5,91.687009426522,24413.500000000044
699,9,14,6,14,12,6,122.81750000000014,24563.5,64.08872421389944,15999.749999999996
700,9,14,6,14,12,9,124.58750000000005,24917.5,54.812057055710085,15274.750000000022
701,9,14,6,14,12,12,88.22250000000005,17644.5,65.30484211326792,17175.500000000025
702,9,14,6,17,6,6,34.31625000000005,6863.25,91.64869633405218,22206.25000000002
703,9,14,6,17,6,9,69.12750000000005,13825.5,76.0172240453744,20037.000000000047
704,9,14,6,17,6,12,68.17,13634.0,81.40823312895137,21343.00000000003
705,9,14,6,17,9,6,102.71375000000008,20542.75,67.6507621280212,16521.5
706,9,14,6,17,9,9,140.56375000000008,28112.75,53.48727401501877,14726.250000000004
707,9,14,6,17,9,12,139.60625000000005,27921.25,57.27182959514747,15225.00000000001
708,9,14,6,17,12,6,104.79875000000007,20959.75,60.880238642476506,15561.75000000004
709,9,14,6,17,12,9,139.6100000000001,27922.0,51.92741208295762,14972.74999999996
710,9,14,6,17,12,12,138.65250000000003,27730.5,59.006439067344296,16082.500000000018
711,9,14,6,20,6,6,63.677500000000045,12735.5,75.52673062198802,20961.500000000007
712,9,14,6,20,6,9,99.54625,19909.25,70.88470860996945,20178.749999999996
713,9,14,6,20,6,12,87.74499999999999,17549.0,79.0342062880751,22573.750000000015
714,9,14,6,20,9,6,84.83875000000005,16967.75,63.31422879860895,18752.250000000007
715,9,14,6,20,9,9,117.45750000000001,23491.5,56.90685638289352,17757.49999999999
716,9,14,6,20,9,12,105.65625,21131.25,62.46806314966014,18765.250000000015
717,9,14,6,20,12,6,65.29375000000003,13058.75,79.92540525032281,20893.500000000025
718,9,14,6,20,12,9,97.91250000000001,19582.5,78.95324805898458,21202.500000000015
719,9,14,6,20,12,12,86.11125000000001,17222.25,87.5619213714541,23597.500000000022
720,9,14,9,11,6,6,62.64874999999994,12529.75,74.17347798087881,18716.75000000002
721,9,14,9,11,6,9,117.43249999999996,23486.5,69.63152557106295,18023.249999999996
722,9,14,9,11,6,12,128.93249999999998,25786.5,58.79635629779132,15878.250000000038
723,9,14,9,11,9,6,69.07499999999996,13815.0,77.52339020363242,19368.250000000033
724,9,14,9,11,9,9,123.85874999999996,24771.75,73.90347490347499,19140.999999999978
725,9,14,9,11,9,12,130.41499999999996,26083.0,64.26567483345065,17581.000000000036
726,9,14,9,11,12,6,80.92124999999994,16184.25,75.28277449992817,19617.750000000033
727,9,14,9,11,12,9,135.70499999999996,27141.0,71.67108654241214,19188.500000000007
728,9,14,9,11,12,12,145.95499999999998,29191.0,62.446532470177864,17628.500000000036
729,9,14,9,14,6,6,129.66624999999996,25933.25,79.335370873272,20961.000000000015
730,9,14,9,14,6,9,88.49499999999992,17699.0,90.04192582354304,24429.500000000044
731,9,14,9,14,6,12,69.15124999999989,13830.25,70.788823911631,20427.000000000004
732,9,14,9,14,9,6,207.31499999999997,41463.0,63.07334086746421,16185.25
733,9,14,9,14,9,9,158.16874999999993,31633.75,67.49038888067432,18257.50000000003
734,9,14,9,14,9,12,127.94999999999987,25590.0,60.707943748264285,18033.75
735,9,14,9,14,12,6,96.00499999999994,19201.0,65.4395842355999,20776.25000000003
736,9,14,9,14,12,9,81.23374999999989,16246.75,70.99621575621514,19605.25000000004
737,9,14,9,14,12,12,74.20874999999988,14841.75,53.85154012094643,19034.49999999994
738,9,14,9,17,6,6,86.87000000000002,17374.0,67.0242670082551,18836.500000000022
739,9,14,9,17,6,9,65.40874999999996,13081.75,66.47327357237725,20021.75000000007
740,9,14,9,17,6,12,113.13124999999997,22626.25,51.75930384536016,15048.49999999999
741,9,14,9,17,9,6,54.849999999999966,10970.0,76.01786735758277,22591.750000000025
742,9,14,9,17,9,9,31.638749999999916,6327.75,85.70678474853649,24484.500000000022
743,9,14,9,17,9,12,92.87374999999993,18574.75,46.571477112402995,15762.000000000025
744,9,14,9,17,12,6,38.04874999999994,7609.75,95.13609783043498,24972.750000000036
745,9,14,9,17,12,9,-57.773750000000156,-11554.75,98.51001398575843,26941.75000000005
746,9,14,9,17,12,12,69.85624999999987,13971.25,61.095552817295925,16362.000000000015
747,9,14,9,20,6,6,132.14499999999995,26429.0,43.82381172455476,15409.000000000018
748,9,14,9,20,6,9,83.07624999999994,16615.25,42.036201231894346,15577.249999999982
749,9,14,9,20,6,12,186.72624999999994,37345.25,37.94363863053808,12249.250000000018
750,9,14,9,20,9,6,60.13374999999993,12026.75,60.592930963835414,19963.250000000065
751,9,14,9,20,9,9,6.43999999999995,1288.0,75.82513680127462,21893.749999999993
752,9,14,9,20,9,12,114.93124999999993,22986.25,49.60785309545756,17093.75000000001
753,9,14,9,20,12,6,137.1999999999999,27440.0,51.747893938563415,14159.000000000035
754,9,14,9,20,12,9,83.50624999999995,16701.25,58.42611246598109,16530.500000000022
755,9,14,9,20,12,12,189.27124999999992,37854.25,52.476117477706566,14035.00000000001
756,9,14,12,14,6,6,111.93374999999992,22386.75,61.58450481589991,14610.000000000015
757,9,14,12,14,6,9,47.19124999999992,9438.25,72.43893849309117,17483.500000000022
758,9,14,12,14,6,12,44.13624999999989,8827.25,78.11481832804067,18940.50000000002
759,9,14,12,14,9,6,100.67749999999995,20135.5,69.73245558509518,16524.5
760,9,14,12,14,9,9,31.309999999999956,6262.0,84.89514313960585,20180.000000000007
761,9,14,12,14,9,12,27.62999999999991,5526.0,91.58564026341327,22182.500000000022
762,9,14,12,14,12,6,125.47874999999988,25095.75,61.651526085664564,14523.249999999989
763,9,14,12,14,12,9,56.1112499999999,11222.25,76.980010918406,18331.25000000002
764,9,14,12,14,12,12,55.637499999999896,11127.5,76.97099312721917,18535.0
765,9,14,12,17,6,6,-80.01250000000003,-16002.5,99.18975288554991,22708.750000000015
766,9,14,12,17,6,9,90.83,18166.0,94.5584365203351,22546.75000000001
767,9,14,12,17,6,12,-84.96625000000003,-16993.25,92.56861815334743,20986.000000000025
768,9,14,12,17,9,6,-85.81,-17162.0,93.21942928705612,20842.000000000004
769,9,14,12,17,9,9,-80.25000000000001,-16050.0,99.32212116011672,23150.000000000022
770,9,14,12,17,9,12,-81.8075,-16361.5,90.08560790096219,21230.250000000015
771,9,14,12,17,12,6,44.58500000000001,8917.0,94.26272210337295,21260.249999999985
772,9,14,12,17,12,9,68.49625,13699.25,89.763553399917,21098.249999999993
773,9,14,12,17,12,12,63.342499999999966,12668.5,94.63961038961038,21861.75
774,9,14,12,20,6,6,94.12250000000002,18824.5,82.53583111486589,21004.750000000004
775,9,14,12,20,6,9,150.02625,30005.25,70.68938650925327,19280.0
776,9,14,12,20,6,12,96.06625,19213.25,61.955815761789346,16931.75
777,9,14,12,20,9,6,-80.38875000000002,-16077.75,94.26164582976536,22015.75
778,9,14,12,20,9,9,56.20250000000004,11240.5,86.40840316111355,21758.5
779,9,14,12,20,9,12,1.992500000000091,398.5,76.9597362373864,19257.250000000015
780,9,14,12,20,12,6,84.82250000000006,16964.5,84.92798729986318,20329.000000000007
781,9,14,12,20,12,9,140.7262500000001,28145.25,74.20594486011234,19116.74999999999
782,9,14,12,20,12,12,78.50875000000009,15701.75,64.89605811762172,16615.499999999993
783,9,14,15,17,6,6,-85.47875000000002,-17095.75,92.62983568939022,21394.25000000001
784,9,14,15,17,6,9,61.33374999999999,12266.75,75.02447353443367,16477.249999999993
785,9,14,15,17,6,12,114.34375000000001,22868.75,71.58173753110461,16540.749999999996
786,9,14,15,17,9,6,-83.79750000000004,-16759.5,96.53360396932794,21401.499999999996
787,9,14,15,17,9,9,93.435,18687.0,72.23919186372426,15786.249999999996
788,9,14,15,17,9,12,146.19500000000002,29239.0,67.16103063047548,15600.49999999999
789,9,14,15,17,12,6,16.247500000000038,3249.5,99.1159663865546,22115.249999999993
790,9,14,15,17,12,9,47.967500000000044,9593.5,73.25518650761768,15951.500000000015
791,9,14,15,17,12,12,100.72750000000003,20145.5,66.74862038607723,15542.749999999993
792,9,14,15,20,6,6,70.13374999999999,14026.75,63.94221668742224,16045.500000000015
793,9,14,15,20,6,9,115.92874999999998,23185.75,52.41395747926406,13744.250000000025
794,9,14,15,20,6,12,54.42124999999998,10884.25,53.59049652963166,13048.75000000002
795,9,14,15,20,9,6,100.15750000000001,20031.5,57.53859166842885,14965.50000000001
796,9,14,15,20,9,9,145.9525,29190.5,48.3034502464462,13524.000000000002
797,9,14,15,20,9,12,84.44499999999996,16889.0,48.9694876223374,12759.000000000016
798,9,14,15,20,12,6,75.71625000000004,15143.25,34.6167289049135,9409.000000000007
799,9,14,15,20,12,9,121.51125000000003,24302.25,33.22467362718698,10549.000000000015
800,9,14,15,20,12,12,60.00375,12000.75,49.53735855939283,17654.00000000003
801,9,14,18,20,6,6,83.44374999999998,16688.75,48.73098584136004,11572.999999999993
802,9,14,18,20,6,9,64.00875,12801.75,51.44907381654329,13873.499999999989
803,9,14,18,20,6,12,74.68749999999996,14937.5,47.15652128710307,13607.250000000038
804,9,14,18,20,9,6,83.2125,16642.5,35.949266745937365,10203.749999999989
805,9,14,18,20,9,9,63.77750000000001,12755.5,42.187681821959956,12689.000000000011
806,9,14,18,20,9,12,74.45624999999998,14891.25,43.01291476256702,13530.25
807,9,14,18,20,12,6,36.432499999999976,7286.5,39.30250084286936,9908.75000000001
808,9,14,18,20,12,9,16.997499999999977,3399.5,46.232181017122095,13143.000000000013
809,9,14,18,20,12,12,28.176249999999946,5635.25,47.22650548761886,14318.250000000011
810,9,17,6,8,6,6,31.278750000000088,6255.75,60.15499117624494,13720.000000000011
811,9,17,6,8,6,9,10.857500000000101,2171.5,79.73817081022467,17648.250000000004
812,9,17,6,8,6,12,24.27625000000011,4855.25,79.70043314853802,18078.250000000004
813,9,17,6,8,9,6,57.66625000000006,11533.25,64.06583665739961,15900.50000000002
814,9,17,6,8,9,9,37.24500000000008,7449.0,79.41766844347299,17804.250000000015
815,9,17,6,8,9,12,50.66375000000007,10132.75,77.70114187495216,17743.250000000007
816,9,17,6,8,12,6,73.3487500000001,14669.75,72.57221806010953,18647.24999999999
817,9,17,6,8,12,9,52.92750000000011,10585.5,95.45359166258656,23882.249999999996
818,9,17,6,8,12,12,66.3462500000001,13269.25,95.08207941024067,24312.250000000007
819,9,17,6,11,6,6,-84.11,-16822.0,93.43756565198643,21126.0
820,9,17,6,11,6,9,40.567500000000074,8113.5,87.49498041003268,20154.250000000004
821,9,17,6,11,6,12,50.82375000000003,10164.75,72.29189936705497,16989.5
822,9,17,6,11,9,6,69.66625000000009,13933.25,78.64884503986332,19211.750000000033
823,9,17,6,11,9,9,96.47625000000008,19295.25,65.17518534539128,16197.5
824,9,17,6,11,9,12,106.73250000000003,21346.5,54.93402048620347,14976.250000000002
825,9,17,6,11,12,6,65.42875000000006,13085.75,74.02386300782273,16394.25000000003
826,9,17,6,11,12,9,92.23875000000007,18447.75,58.55862840434604,13217.999999999996
827,9,17,6,11,12,12,102.49500000000002,20499.0,51.09212018865836,14976.249999999995
828,9,17,6,14,6,6,107.52625000000006,21505.25,79.44203157733386,19434.500000000004
829,9,17,6,14,6,9,117.89375000000003,23578.75,54.95078509491451,14068.500000000013
830,9,17,6,14,6,12,67.92375000000001,13584.75,75.45856127314752,19345.50000000001
831,9,17,6,14,9,6,56.18250000000007,11236.5,77.95520934761443,17012.749999999993
832,9,17,6,14,9,9,92.18500000000002,18437.0,61.192762878660766,15498.749999999993
833,9,17,6,14,9,12,44.45500000000004,8891.0,85.98714109196001,20528.999999999985
834,9,17,6,14,12,6,80.7387500000001,16147.75,58.89606399161822,14615.499999999969
835,9,17,6,14,12,9,100.59875000000007,20119.75,55.20973110503107,15840.499999999962
836,9,17,6,14,12,12,52.86875000000006,10573.75,74.75943672021327,18859.750000000004
837,9,17,6,17,6,6,93.19125000000005,18638.25,58.300943920044425,13125.0
838,9,17,6,17,6,9,98.63375000000005,19726.75,56.459812269649035,15548.750000000007
839,9,17,6,17,6,12,106.00875,21201.75,53.57020570495435,15254.250000000016
840,9,17,6,17,9,6,98.83750000000008,19767.5,60.27783523673694,13841.749999999985
841,9,17,6,17,9,9,110.25625000000005,22051.25,59.779012712809475,16081.749999999993
842,9,17,6,17,9,12,121.12125000000005,24224.25,54.71198371714766,15389.250000000042
843,9,17,6,17,12,6,125.87500000000009,25175.0,49.007928440740024,12053.500000000007
844,9,17,6,17,12,9,137.29375000000007,27458.75,45.24536069263239,14123.0
845,9,17,6,17,12,12,136.65875000000003,27331.75,43.89240506329107,14216.749999999953
846,9,17,6,20,6,6,130.14250000000013,26028.5,50.84023730496824,14589.750000000013
847,9,17,6,20,6,9,135.8187500000001,27163.75,51.652077562326895,17480.99999999997
848,9,17,6,20,6,12,111.85375000000006,22370.75,51.714557682038766,16706.0
849,9,17,6,20,9,6,113.72250000000005,22744.5,55.69476550481659,16925.499999999964
850,9,17,6,20,9,9,119.39875000000006,23879.75,51.81023911710611,16900.500000000004
851,9,17,6,20,9,12,95.43375000000005,19086.75,51.88301346503438,16125.49999999996
852,9,17,6,20,12,6,121.53750000000004,24307.5,51.38657310324373,12558.750000000011
853,9,17,6,20,12,9,127.21375000000002,25442.75,54.56190619816022,13567.50000000002
854,9,17,6,20,12,12,103.24875,20649.75,51.460027271350064,12737.00000000004
855,9,17,9,11,6,6,-83.43625000000003,-16687.25,88.16530795168383,20656.25
856,9,17,9,11,6,9,-75.84250000000003,-15168.5,93.74203956865077,22080.0
857,9,17,9,11,6,12,-0.48124999999998863,-96.25,92.91725105189346,21862.50000000001
858,9,17,9,11,9,6,-76.52500000000003,-15305.0,98.67434813810705,24749.499999999953
859,9,17,9,11,9,9,-80.06250000000006,-16012.5,92.69026548672568,22257.249999999975
860,9,17,9,11,9,12,25.930000000000003,5186.0,82.95482271649284,21249.500000000022
861,9,17,9,11,12,6,60.93624999999997,12187.25,78.11023215377074,22685.75
862,9,17,9,11,12,9,39.678749999999965,7935.75,88.53089235851657,22510.750000000022
863,9,17,9,11,12,12,62.54874999999998,12509.75,66.23696266692657,20385.75
864,9,17,9,14,6,6,63.49,12698.0,74.7547500480883,17488.500000000015
865,9,17,9,14,6,9,33.02874999999999,6605.75,84.08086986068642,19796.000000000004
866,9,17,9,14,6,12,24.23374999999997,4846.75,66.3324744593606,16540.5
867,9,17,9,14,9,6,110.4,22080.0,63.89246449598011,15139.000000000004
868,9,17,9,14,9,9,79.93875,15987.75,71.53162221103841,17056.000000000004
869,9,17,9,14,9,12,71.14375,14228.75,55.26437700406041,15209.999999999987
870,9,17,9,14,12,6,88.42749999999998,17685.5,80.74869695498955,19132.999999999996
871,9,17,9,14,12,9,57.96624999999999,11593.25,88.1720768327462,21023.750000000007
872,9,17,9,14,12,12,49.17125000000001,9834.25,65.96790309753464,16174.999999999989
873,9,17,9,17,6,6,53.587500000000034,10717.5,84.03778750233322,20260.249999999993
874,9,17,9,17,6,9,-77.82750000000004,-15565.5,96.32631010264727,27190.75000000001
875,9,17,9,17,6,12,-76.82125000000006,-15364.25,99.4180227218789,24086.749999999975
876,9,17,9,17,9,6,83.22875000000002,16645.75,67.34612310151883,16007.50000000001
877,9,17,9,17,9,9,38.54749999999997,7709.5,79.56692712323174,23369.99999999999
878,9,17,9,17,9,12,40.10999999999996,8022.0,91.71207259886474,24153.750000000004
879,9,17,9,17,12,6,23.16124999999998,4632.25,85.6079124515814,22764.00000000001
880,9,17,9,17,12,9,-76.41500000000008,-15283.0,96.4880587367619,29108.999999999956
881,9,17,9,17,12,12,-78.47000000000007,-15694.0,92.35030976846919,24669.999999999978
882,9,17,9,20,6,6,110.50500000000002,22101.0,39.30460563997172,14582.499999999993
883,9,17,9,20,6,9,80.89750000000002,16179.5,57.44618017431341,18965.999999999978
884,9,17,9,20,6,12,121.46625,24293.25,46.09971293163862,15296.000000000007
885,9,17,9,20,9,6,69.06125,13812.25,58.613508906971646,21321.250000000007
886,9,17,9,20,9,9,39.45375,7890.75,79.9668408283709,26286.49999999994
887,9,17,9,20,9,12,78.14749999999997,15629.5,69.24460569320388,22616.499999999996
888,9,17,9,20,12,6,129.235,25847.0,45.033151250145984,17353.749999999996
889,9,17,9,20,12,9,99.62749999999994,19925.5,62.80194296917298,21462.250000000036
890,9,17,9,20,12,12,138.32124999999996,27664.25,52.384842997836,17792.24999999999
891,9,17,12,14,6,6,49.41625000000003,9883.25,83.89810678579028,19720.249999999996
892,9,17,12,14,6,9,38.26374999999999,7652.75,71.56564174066197,19504.50000000002
893,9,17,12,14,6,12,58.63749999999999,11727.5,78.98977106673166,20270.749999999993
894,9,17,12,14,9,6,53.457500000000046,10691.5,85.23162009314704,20496.499999999985
895,9,17,12,14,9,9,42.30500000000001,8461.0,73.94002789400278,21205.99999999999
896,9,17,12,14,9,12,65.17875,13035.75,79.64278594341849,21972.249999999985
897,9,17,12,14,12,6,70.02499999999998,14005.0,71.92892146769346,17466.499999999996
898,9,17,12,14,12,9,58.87249999999996,11774.5,61.73073892586728,20565.74999999998
899,9,17,12,14,12,12,77.49624999999992,15499.25,68.01482603323905,21331.999999999975
900,9,17,12,17,6,6,21.515000000000054,4303.0,90.64136706613405,20421.499999999996
901,9,17,12,17,6,9,36.30875000000003,7261.75,85.41137972485639,19184.249999999993
902,9,17,12,17,6,12,54.77125000000007,10954.25,78.04520853231455,18385.499999999996
903,9,17,12,17,9,6,24.879999999999892,4976.0,78.16799822458952,17611.25000000002
904,9,17,12,17,9,9,40.548749999999885,8109.75,71.86963809297119,18115.999999999978
905,9,17,12,17,9,12,54.261249999999905,10852.25,68.72121405072697,16189.000000000007
906,9,17,12,17,12,6,15.142499999999929,3028.5,78.31895432380186,20357.249999999993
907,9,17,12,17,12,9,30.811249999999934,6162.25,73.54264268589195,21702.250000000007
908,9,17,12,17,12,12,44.523749999999964,8904.75,68.49704085528833,21527.250000000047
909,9,17,12,20,6,6,117.55749999999992,23511.5,50.58599668769161,17944.749999999985
910,9,17,12,20,6,9,105.72499999999994,21145.0,58.95967797904088,16991.000000000022
911,9,17,12,20,6,12,92.97749999999996,18595.5,54.96533669090159,17898.5
912,9,17,12,20,9,6,127.44249999999997,25488.5,44.80497813577479,19134.749999999953
913,9,17,12,20,9,9,108.11,21622.0,52.620763509015674,18181.000000000015
914,9,17,12,20,9,12,102.86250000000004,20572.5,47.96557464585238,19088.50000000002
915,9,17,12,20,12,6,85.91875000000003,17183.75,49.7451705967024,20130.999999999996
916,9,17,12,20,12,9,66.58625000000006,13317.25,59.34932301740812,19177.24999999999
917,9,17,12,20,12,12,61.338750000000076,12267.75,53.47697878600296,20084.750000000033
918,9,17,15,17,6,6,36.77749999999989,7355.5,80.43001018445176,17769.000000000007
919,9,17,15,17,6,9,91.07374999999993,18214.75,73.51869050383098,15832.250000000004
920,9,17,15,17,6,12,143.08624999999992,28617.25,70.9454939000394,18027.250000000007
921,9,17,15,17,9,6,44.04624999999991,8809.25,65.91325527350735,14748.75
922,9,17,15,17,9,9,98.34249999999993,19668.5,61.572344774120836,13104.750000000005
923,9,17,15,17,9,12,141.605,28321.0,57.96536796536799,14729.000000000002
924,9,17,15,17,12,6,13.559999999999963,2712.0,93.27357687184755,21358.250000000015
925,9,17,15,17,12,9,67.85624999999999,13571.25,74.62524570549526,21829.749999999985
926,9,17,15,17,12,12,111.11875000000002,22223.75,68.00773838312438,22849.75000000002
927,9,17,15,20,6,6,-27.14124999999991,-5428.25,93.77496498417801,22596.25000000001
928,9,17,15,20,6,9,-14.299999999999915,-2860.0,83.64797796300256,26418.75000000002
929,9,17,15,20,6,12,14.820000000000059,2964.0,66.63919201300205,14350.749999999989
930,9,17,15,20,9,6,17.21250000000015,3442.5,78.09485357912908,22727.749999999993
931,9,17,15,20,9,9,31.30375000000013,6260.75,72.14963525897628,26630.25000000003
932,9,17,15,20,9,12,60.42375000000011,12084.75,57.93726235741444,12494.749999999996
933,9,17,15,20,12,6,15.963750000000129,3192.75,76.63306244213555,22348.499999999985
934,9,17,15,20,12,9,30.05500000000012,6011.0,71.00622126048147,26250.999999999956
935,9,17,15,20,12,12,59.17500000000011,11835.0,56.46838830318857,21893.49999999999
936,9,17,18,20,6,6,4.362500000000064,872.5,70.6365503080082,17285.999999999993
937,9,17,18,20,6,9,-86.8825,-17376.5,99.31559377178712,21367.75
938,9,17,18,20,6,12,24.970000000000045,4994.0,72.0854328340548,18275.999999999978
939,9,17,18,20,9,6,5.6362500000000635,1127.25,63.525682336752986,18235.999999999978
940,9,17,18,20,9,9,-33.03124999999994,-6606.25,86.39322916666666,20568.500000000004
941,9,17,18,20,9,12,26.24375000000005,5248.75,64.97904555901042,19226.0
942,9,17,18,20,12,6,30.885000000000073,6177.0,49.68194386739063,17338.75000000001
943,9,17,18,20,12,9,-7.7824999999999225,-1556.5,64.41398785870098,19046.25
944,9,17,18,20,12,12,51.492500000000064,10298.5,51.23503360017882,18336.249999999978
945,12,14,6,8,6,6,146.42500000000007,29285.0,68.98786477628293,18575.5
946,12,14,6,8,6,9,163.75875000000008,32751.75,74.15753411870132,19860.499999999996
947,12,14,6,8,6,12,154.29000000000016,30858.0,89.38207885304655,23379.000000000022
948,12,14,6,8,9,6,222.1237500000001,44424.75,57.977556607023104,15990.499999999996
949,12,14,6,8,9,9,239.45750000000007,47891.5,62.96596655884097,17275.500000000007
950,12,14,6,8,9,12,229.9887500000001,45997.75,77.557718846742,20794.000000000015
951,12,14,6,8,12,6,220.20500000000007,44041.0,81.80486875231952,20389.24999999997
952,12,14,6,8,12,9,238.53875000000008,47707.75,86.76641313050438,21674.249999999978
953,12,14,6,8,12,12,-77.32249999999995,-15464.5,90.15797739660636,21957.750000000025
954,12,14,6,11,6,6,179.10375000000008,35820.75,79.52797286321723,20807.499999999996
955,12,14,6,11,6,9,204.82750000000013,40965.5,72.30997779551325,22877.249999999985
956,12,14,6,11,6,12,168.12000000000012,33624.0,75.48911626968443,22446.5
957,12,14,6,11,9,6,-84.34625,-16869.25,93.49613436416956,21918.999999999985
958,12,14,6,11,9,9,214.48750000000015,42897.5,90.7678458595528,26216.25
959,12,14,6,11,9,12,177.03000000000014,35406.0,96.16656937147302,25945.500000000033
960,12,14,6,11,12,6,-83.12125,-16624.25,93.38879253120919,21806.749999999985
961,12,14,6,11,12,9,-78.19999999999993,-15640.0,96.5956940880403,24373.749999999985
962,12,14,6,11,12,12,-78.50874999999995,-15701.75,95.25723726441397,22630.49999999999
963,12,14,6,14,6,6,-83.43499999999993,-16687.0,93.64807392222254,22955.249999999985
964,12,14,6,14,6,9,-77.22374999999994,-15444.75,94.61192748573443,23419.999999999996
965,12,14,6,14,6,12,-73.26249999999995,-14652.5,99.00357413625036,27422.99999999998
966,12,14,6,14,9,6,-77.63249999999992,-15526.5,96.26458979270058,22742.749999999975
967,12,14,6,14,9,9,-78.92749999999994,-15785.5,96.23923251381534,22596.24999999996
968,12,14,6,14,9,12,-80.08499999999995,-16017.0,97.38311037105713,25733.000000000004
969,12,14,6,14,12,6,-75.63624999999995,-15127.25,88.57404746008211,19567.999999999975
970,12,14,6,14,12,9,-71.18124999999993,-14236.25,97.16666666666663,21425.24999999996
971,12,14,6,14,12,12,-78.30249999999994,-15660.5,94.14331570349891,20603.499999999996
972,12,14,6,17,6,6,-69.10499999999995,-13821.0,94.5695071512013,22464.750000000015
