,period_me1,period_me2,period_sig,period_band,return,pnl,drawdown (%),drawdown (abs)
1228,12,14,6,12,108.38249999999998,21676.5,40.453659263289495,15614.000000000025
1229,12,14,6,14,124.78999999999996,24958.0,32.54748836581081,13253.500000000018
1230,12,14,6,16,156.59875000000002,31319.75,34.17860484232957,15800.000000000036
1231,12,14,6,18,167.66,33532.0,40.42341963736471,16592.50000000001
1232,12,14,8,6,199.0475,39809.5,31.487153841345233,11333.25
1233,12,14,8,8,85.20624999999993,17041.25,48.40603719368727,16509.00000000004
1234,12,14,8,10,163.65999999999997,32732.0,44.25035180116258,18631.500000000004
1235,12,14,8,12,122.84624999999996,24569.25,38.793558120423455,15814.000000000033
1236,12,14,8,14,142.8787499999999,28575.75,31.739122741829913,13453.500000000015
1237,12,14,8,16,176.81,35362.0,26.992550260230626,13225.00000000003
1238,12,14,8,18,186.81500000000005,37363.0,38.39612162725041,16592.500000000007
1239,12,14,10,6,204.04749999999999,40809.5,31.632161771786176,11333.249999999978
1240,12,14,10,8,76.93874999999994,15387.75,49.75362777451296,16509.000000000022
1241,12,14,10,10,162.63624999999993,32527.25,44.960454635947364,18631.50000000001
1242,12,14,10,12,122.04624999999993,24409.25,40.05438664644923,15981.500000000044
1243,12,14,10,14,142.07874999999993,28415.75,32.400310673064745,13453.5
1244,12,14,10,16,179.96625,35993.25,24.50136444022815,10460.000000000004
1245,12,14,10,18,188.64000000000001,37728.0,39.32897200692122,16592.5
1246,12,14,12,6,216.56,43312.0,28.601289809681063,10433.249999999982
1247,12,14,12,8,77.43874999999993,15487.75,50.63100915461647,16509.000000000025
1248,12,14,12,10,186.01374999999993,37202.75,40.415571470104894,17029.000000000025
1249,12,14,12,12,146.29874999999993,29259.75,33.74504291028747,13742.50000000003
1250,12,14,12,14,169.58124999999993,33916.25,26.898002848851277,11377.25
1251,12,14,12,16,187.83749999999998,37567.5,24.064509449806167,10460.000000000015
1252,12,14,12,18,193.26124999999996,38652.25,38.61954194209105,16592.499999999993
1253,12,14,14,6,220.24749999999997,44049.5,27.6298802327814,10433.250000000007
1254,12,14,14,8,72.28499999999994,14457.0,48.43976937634791,16509.00000000002
1255,12,14,14,10,185.89124999999993,37178.25,34.267638846858816,15004.000000000018
1256,12,14,14,12,147.82999999999993,29566.0,27.65224368429126,11717.5
1257,12,14,14,14,171.11249999999993,34222.5,24.747812562876913,11377.25000000003
1258,12,14,14,16,191.49375,38298.75,23.747762922412853,5639.499999999993
1259,12,14,14,18,197.26374999999996,39452.75,32.434207596740436,14567.500000000004
1260,12,14,16,6,217.11624999999995,43423.25,28.654312256682417,10433.249999999985
1261,12,14,16,8,90.65374999999995,18130.75,46.314043221305575,15633.999999999996
1262,12,14,16,10,208.75999999999993,41752.0,34.40515022443379,15004.000000000018
1263,12,14,16,12,160.57999999999996,32116.0,27.678371068513858,11717.500000000015
1264,12,14,16,14,173.73749999999993,34747.5,25.298097181070727,11377.249999999985
1265,12,14,16,16,195.48749999999998,39097.5,22.4519711271516,5054.500000000004
1266,12,14,16,18,201.25749999999996,40251.5,33.071125337692095,14567.499999999989
1267,12,14,18,6,217.98124999999996,43596.25,28.51101622544831,10433.249999999993
1268,12,14,18,8,93.83624999999995,18767.25,42.53699287544626,14358.999999999996
1269,12,14,18,10,197.94249999999988,39588.5,36.47520294303668,15715.250000000004
1270,12,14,18,12,149.63749999999993,29927.5,29.64697018620172,12395.249999999993
1271,12,14,18,14,169.73749999999993,33947.5,25.735872103873174,11377.249999999985
1272,12,14,18,16,191.4875,38297.5,21.516125193383303,11299.999999999978
1273,12,14,18,18,196.13249999999996,39226.5,33.831487029424736,14567.499999999982
1274,12,16,6,6,176.54750000000004,35309.5,33.081812410149354,11333.25
1275,12,16,6,8,57.82874999999994,11565.75,52.73556352369012,16508.999999999993
1276,12,16,6,10,144.04249999999996,28808.5,46.27338743590229,18431.500000000025
1277,12,16,6,12,109.25749999999998,21851.5,40.19332127756788,15614.000000000004
1278,12,16,6,14,124.78999999999996,24958.0,32.34888517347845,13253.499999999982
1279,12,16,6,16,154.22375000000002,30844.75,34.53265272092556,16049.999999999989
1280,12,16,6,18,164.22875000000008,32845.75,40.17870655681136,16592.500000000015
1281,12,16,8,6,197.5475,39509.5,31.46529884155946,11333.249999999989
1282,12,16,8,8,82.98249999999993,16596.5,48.40603719368727,16509.00000000004
1283,12,16,8,10,167.63624999999993,33527.25,43.85972139666548,18631.500000000036
1284,12,16,8,12,133.04624999999993,26609.25,38.51014866855799,15814.000000000004
1285,12,16,8,14,153.07874999999993,30615.75,31.516067255828666,13453.500000000007
1286,12,16,8,16,196.01,39202.0,23.747762922412864,5639.499999999993
1287,12,16,8,18,203.265,40653.0,38.13140598428092,16592.5
1288,12,16,10,6,204.92249999999999,40984.5,28.739162471679503,10433.249999999993
1289,12,16,10,8,75.18874999999994,15037.75,50.90421349613804,16509.00000000001
1290,12,16,10,10,188.32374999999993,37664.75,41.068618525373964,17029.000000000025
1291,12,16,10,12,150.98374999999993,30196.75,33.89067682708788,13742.500000000004
1292,12,16,10,14,174.26624999999993,34853.25,27.009751262678705,11377.250000000004
1293,12,16,10,16,192.5225,38504.5,24.161786955868937,10460.000000000015
1294,12,16,10,18,203.94625,40789.25,38.77748954170463,16592.50000000001
1295,12,16,12,6,220.24749999999997,44049.5,27.6298802327814,10433.250000000007
1296,12,16,12,8,72.28499999999994,14457.0,48.43976937634791,16509.00000000002
1297,12,16,12,10,185.89124999999993,37178.25,34.267638846858816,15004.000000000018
1298,12,16,12,12,147.82999999999993,29566.0,27.65224368429126,11717.5
1299,12,16,12,14,171.11249999999993,34222.5,24.747812562876913,11377.25000000003
1300,12,16,12,16,191.49375,38298.75,23.747762922412853,5639.499999999993
1301,12,16,12,18,197.26374999999996,39452.75,32.434207596740436,14567.500000000004
1302,12,16,14,6,217.11624999999995,43423.25,28.654312256682417,10433.249999999985
1303,12,16,14,8,90.65374999999995,18130.75,46.314043221305575,15633.999999999996
1304,12,16,14,10,208.75999999999993,41752.0,34.40515022443379,15004.000000000018
1305,12,16,14,12,160.57999999999996,32116.0,27.678371068513858,11717.500000000015
1306,12,16,14,14,173.73749999999993,34747.5,25.298097181070727,11377.249999999985
1307,12,16,14,16,195.48749999999998,39097.5,22.4519711271516,5054.500000000004
1308,12,16,14,18,201.25749999999996,40251.5,33.071125337692095,14567.499999999989
1309,12,16,16,6,221.10624999999996,44221.25,28.024712084074803,10433.249999999996
1310,12,16,16,8,96.96124999999991,19392.25,41.75159559774948,14359.000000000004
1311,12,16,16,10,203.19249999999994,40638.5,36.069176435485595,15715.250000000007
1312,12,16,16,12,147.51249999999996,29502.5,30.199539524174934,12395.24999999997
1313,12,16,16,14,167.61249999999993,33522.5,26.18906491877239,11377.249999999996
1314,12,16,16,16,189.36249999999998,37872.5,21.834166606284583,11299.999999999993
1315,12,16,16,18,195.13249999999996,39026.5,34.44341987043077,14567.500000000018
1316,12,16,18,6,240.62499999999994,48125.0,28.634987264836738,13097.500000000022
1317,12,16,18,8,93.04874999999991,18609.75,46.742109420613424,17012.374999999993
1318,12,16,18,10,192.8724999999999,38574.5,35.916671904193265,15715.250000000007
1319,12,16,18,12,129.9962499999999,25999.25,37.72713441140674,17357.500000000022
1320,12,16,18,14,180.50374999999985,36100.75,25.870468589229777,11377.249999999985
1321,12,16,18,16,199.91624999999996,39983.25,21.442329763770108,10742.500000000022
1322,12,16,18,18,209.68624999999997,41937.25,34.01316864741178,14567.499999999985
1323,12,18,6,6,176.42250000000004,35284.5,33.081812410149354,11333.25
1324,12,18,6,8,55.70624999999993,11141.25,52.525831006753066,16509.0
1325,12,18,6,10,141.79499999999996,28359.0,46.12862657748692,18431.50000000001
1326,12,18,6,12,94.22125,18844.25,41.046806608919674,15614.000000000007
1327,12,18,6,14,117.87874999999997,23575.75,32.999483352111106,13253.5
1328,12,18,6,16,148.43500000000003,29687.0,33.172761112327564,15149.999999999996
1329,12,18,6,18,158.44000000000005,31688.0,40.980266245153004,16592.500000000022
1330,12,18,8,6,203.9225,40784.5,30.389547706354385,11333.250000000004
1331,12,18,8,8,75.68874999999993,15137.75,49.47035644187411,16509.00000000001
1332,12,18,8,10,164.1362499999999,32827.25,44.17167005494343,18631.500000000022
1333,12,18,8,12,128.29624999999996,25659.25,38.793558120423455,15814.000000000033
1334,12,18,8,14,148.32874999999993,29665.75,31.739122741829913,13453.500000000004
1335,12,18,8,16,186.21625000000003,37243.25,24.01478539368406,10460.000000000015
1336,12,18,8,18,197.26500000000001,39453.0,38.10951101311467,16592.499999999975
1337,12,18,10,6,225.87249999999997,45174.5,27.19772162953018,10433.249999999996
1338,12,18,10,8,85.18874999999993,17037.75,48.22750974979193,16509.000000000033
1339,12,18,10,10,193.76374999999993,38752.75,38.91475614006021,17028.999999999978
1340,12,18,10,12,154.04874999999993,30809.75,32.45020602368387,13742.500000000011
1341,12,18,10,14,177.33124999999993,35466.25,25.902863550210302,11377.25
1342,12,18,10,16,195.5875,39117.5,23.747762922412853,5639.499999999993
1343,12,18,10,18,201.01124999999996,40202.25,37.21209266859538,16592.499999999996
1344,12,18,12,6,215.86624999999992,43173.25,28.654312256682417,10433.249999999985
1345,12,18,12,8,84.77874999999992,16955.75,46.314043221305575,15633.999999999996
1346,12,18,12,10,196.2599999999999,39252.0,34.40515022443379,15004.000000000018
1347,12,18,12,12,148.07999999999996,29616.0,27.678371068513858,11717.500000000015
1348,12,18,12,14,166.61249999999993,33322.5,25.298097181070727,11377.249999999985
1349,12,18,12,16,188.3625,37672.5,22.4519711271516,5054.500000000004
1350,12,18,12,18,194.13249999999996,38826.5,33.071125337692095,14567.499999999989
1351,12,18,14,6,217.98124999999996,43596.25,28.51101622544831,10433.249999999993
1352,12,18,14,8,93.83624999999995,18767.25,42.53699287544626,14358.999999999996
1353,12,18,14,10,197.94249999999988,39588.5,36.47520294303668,15715.250000000004
1354,12,18,14,12,149.63749999999993,29927.5,29.64697018620172,12395.249999999993
1355,12,18,14,14,169.73749999999993,33947.5,25.735872103873174,11377.249999999985
1356,12,18,14,16,191.4875,38297.5,21.516125193383303,11299.999999999978
1357,12,18,14,18,196.13249999999996,39226.5,33.831487029424736,14567.499999999982
1358,12,18,16,6,240.62499999999994,48125.0,28.634987264836738,13097.500000000022
1359,12,18,16,8,93.04874999999991,18609.75,46.742109420613424,17012.374999999993
1360,12,18,16,10,192.8724999999999,38574.5,35.916671904193265,15715.250000000007
1361,12,18,16,12,129.9962499999999,25999.25,37.72713441140674,17357.500000000022
1362,12,18,16,14,180.50374999999985,36100.75,25.870468589229777,11377.249999999985
1363,12,18,16,16,199.91624999999996,39983.25,21.442329763770108,10742.500000000022
1364,12,18,16,18,209.68624999999997,41937.25,34.01316864741178,14567.499999999985
1365,12,18,18,6,236.02124999999998,47204.25,27.681057575965706,13097.499999999978
1366,12,18,18,8,121.71374999999995,24342.75,39.81714987858754,17012.374999999996
1367,12,18,18,10,240.86874999999992,48173.75,32.02535590858672,17467.75000000005
1368,12,18,18,12,172.86749999999992,34573.5,28.08195224750995,15457.499999999993
1369,12,18,18,14,213.49874999999994,42699.75,27.682347073418672,10961.725000000002
1370,12,18,18,16,244.20499999999996,48841.0,29.123810382424388,12921.725000000013
1371,12,18,18,18,257.99125,51598.25,31.6079988379412,16319.999999999978
1372,14,6,6,6,234.9887499999999,46997.75,19.198977882690198,6160.999999999989
1373,14,6,6,8,155.13999999999993,31028.0,33.534068999466754,20436.5
1374,14,6,6,10,317.8687499999999,63573.75,26.383109278920745,15263.750000000007
1375,14,6,6,12,321.3112499999999,64262.25,22.526307867902524,13470.000000000007
1376,14,6,6,14,1964.82375,392964.75,17.618503712164458,6015.749999999989
1377,14,6,6,16,1944.90125,388980.25,17.370426187155424,9278.499999999993
1378,14,6,6,18,1927.73875,385547.75,25.010056893281973,16319.999999999993
1379,14,6,8,6,171.84124999999992,34368.25,21.463365640536328,6410.999999999993
1380,14,6,8,8,81.09624999999996,16219.25,48.00970938175644,18097.499999999978
1381,14,6,8,10,261.5137499999999,52302.75,40.49201235065107,18097.500000000007
1382,14,6,8,12,206.8162499999999,41363.25,39.181618900706326,18097.499999999996
1383,14,6,8,14,1903.2450000000001,380649.0,35.37310588476743,18097.5
1384,14,6,8,16,1886.77875,377355.75,32.84661596820155,18097.500000000015
1385,14,6,8,18,1867.62625,373525.25,33.872529981798024,18097.499999999985
1386,14,6,10,6,164.5462499999999,32909.25,22.32653957211122,6610.999999999985
1387,14,6,10,8,83.56374999999993,16712.75,49.80331249761304,19560.500000000022
1388,14,6,10,10,266.7962499999999,53359.25,40.909167971156165,18097.50000000001
1389,14,6,10,12,204.7374999999999,40947.5,39.75550283379463,18097.500000000073
1390,14,6,10,14,1874.19125,374838.25,36.32577278201526,18097.50000000003
1391,14,6,10,16,322.47499999999985,64495.0,33.05162518662594,18097.49999999997
1392,14,6,10,18,303.3224999999999,60664.5,34.090588002599546,18097.499999999993
1393,14,6,12,6,169.7099999999999,33942.0,20.019294252423066,6640.499999999993
1394,14,6,12,8,63.75999999999986,12752.0,42.27930099427542,16839.000000000015
1395,14,6,12,10,196.05499999999984,39211.0,35.435253793033915,14059.999999999993
1396,14,6,12,12,166.38999999999987,33278.0,27.86459294082924,13217.49999999997
1397,14,6,12,14,1828.0825,365616.5,20.056427411448603,6699.999999999989
1398,14,6,12,16,243.10499999999985,48621.0,20.550345254045148,12462.500000000015
1399,14,6,12,18,239.96499999999986,47993.0,29.74031022100468,16067.499999999978
1400,14,6,14,6,151.33499999999995,30267.0,19.98916331783086,6640.499999999996
1401,14,6,14,8,48.73374999999987,9746.75,48.83665286649608,16839.000000000025
1402,14,6,14,10,179.3612499999999,35872.25,34.78970907538804,14060.000000000022
1403,14,6,14,12,155.19624999999985,31039.25,26.826124901057426,13217.499999999993
1404,14,6,14,14,1803.2575000000002,360651.5,19.659480197475073,6699.999999999993
1405,14,6,14,16,239.12249999999992,47824.5,20.823847378116795,12462.499999999993
1406,14,6,14,18,243.4824999999999,48696.5,29.358024465781696,16067.499999999978
1407,14,6,16,6,144.68999999999994,28938.0,20.263651759967058,6640.5
1408,14,6,16,8,23.27499999999986,4655.0,60.228497179438456,19004.499999999993
1409,14,6,16,10,169.29999999999984,33860.0,35.98208573256558,14060.000000000004
1410,14,6,16,12,158.44249999999985,31688.5,27.356727523286,13796.750000000007
1411,14,6,16,14,1793.67375,358734.75,19.52484682466251,6700.000000000004
1412,14,6,16,16,247.66999999999993,49534.0,21.1458191937016,12462.500000000015
1413,14,6,16,18,252.45749999999992,50491.5,29.411764705882355,16067.499999999985
1414,14,6,18,6,146.25249999999994,29250.5,20.066177137158917,6640.5
1415,14,6,18,8,23.52499999999986,4705.0,60.07003866387778,18954.499999999978
1416,14,6,18,10,183.17499999999984,36635.0,38.44155844155845,14060.000000000018
1417,14,6,18,12,152.06499999999986,30413.0,30.19952010980368,15071.750000000015
1418,14,6,18,14,1785.17125,357034.25,20.126315157067857,6700.000000000004
1419,14,6,18,16,251.16749999999993,50233.5,21.520276979131555,12462.500000000022
1420,14,6,18,18,266.3324999999999,53266.5,30.199513199071493,16067.500000000015
1421,14,8,6,6,171.84124999999992,34368.25,21.463365640536328,6410.999999999993
1422,14,8,6,8,81.09624999999996,16219.25,48.00970938175644,18097.499999999978
1423,14,8,6,10,261.5137499999999,52302.75,40.49201235065107,18097.500000000007
1424,14,8,6,12,206.8162499999999,41363.25,39.181618900706326,18097.499999999996
1425,14,8,6,14,1903.2450000000001,380649.0,35.37310588476743,18097.5
1426,14,8,6,16,1886.77875,377355.75,32.84661596820155,18097.500000000015
1427,14,8,6,18,1867.62625,373525.25,33.872529981798024,18097.499999999985
1428,14,8,8,6,168.9274999999999,33785.5,20.011903775304944,6640.500000000011
1429,14,8,8,8,67.87499999999989,13575.0,42.22955753501124,17398.99999999997
1430,14,8,8,10,268.7337499999999,53746.75,30.885010654654316,14312.499999999993
1431,14,8,8,12,209.50124999999983,41900.25,25.22566388254245,13470.000000000015
1432,14,8,8,14,1870.95625,374191.25,20.020020020020006,6699.999999999993
1433,14,8,8,16,302.1637499999999,60432.75,19.607201813151452,12738.749999999956
1434,14,8,8,18,308.7612499999999,61752.25,27.075565214866643,16319.999999999985
1435,14,8,10,6,145.43999999999994,29088.0,20.17132182075,6640.500000000004
1436,14,8,10,8,40.14999999999985,8030.0,51.39560791734705,16838.999999999993
1437,14,8,10,10,168.22999999999985,33646.0,34.98730901308914,14060.000000000011
1438,14,8,10,12,145.79124999999985,29158.25,27.132300112901575,13217.5
1439,14,8,10,14,1806.7987500000002,361359.75,19.459632154863833,6700.0
1440,14,8,10,16,239.4674999999999,47893.5,21.132552184898216,12462.500000000022
1441,14,8,10,18,245.32749999999987,49065.5,29.669330305002738,16067.5
1442,14,8,12,6,148.06499999999994,29613.0,20.335012478755505,6640.500000000007
1443,14,8,12,8,11.149999999999855,2230.0,68.45684584020671,21994.499999999996
1444,14,8,12,10,174.42499999999984,34885.0,35.890236119974475,14060.000000000011
1445,14,8,12,12,153.56749999999985,30713.5,27.657858368866517,14059.25
1446,14,8,12,14,1795.67375,359134.75,19.459632154863833,6700.0
1447,14,8,12,16,258.1699999999999,51634.0,21.10463836344848,12462.499999999985
1448,14,8,12,18,275.4574999999999,55091.5,29.349980363324168,16067.500000000022
1449,14,8,14,6,151.375,30275.0,19.442390882673724,6640.500000000004
1450,14,8,14,8,-0.9775000000001182,-195.5,71.35689266849953,22256.750000000004
1451,14,8,14,10,130.23374999999987,26046.75,47.30307177615576,15553.250000000011
1452,14,8,14,12,116.68999999999986,23338.0,36.860066331056395,16309.750000000033
1453,14,8,14,14,1755.17125,351034.25,21.99513744632094,11805.999999999985
1454,14,8,14,16,251.47499999999994,50295.0,20.501435193356333,11035.000000000022
1455,14,8,14,18,257.3324999999999,51466.5,30.72805026133783,14550.5
1456,14,8,16,6,150.12499999999997,30025.0,19.442390882673724,6640.500000000004
1457,14,8,16,8,14.779999999999873,2956.0,60.25330719846364,18981.750000000004
1458,14,8,16,10,134.79624999999987,26959.25,46.857723883407395,15553.249999999996
1459,14,8,16,12,107.94874999999988,21589.75,33.37619044848713,14342.500000000011
1460,14,8,16,14,1750.1799999999998,350036.0,21.61192445162443,11806.000000000022
1461,14,8,16,16,244.98374999999996,48996.75,20.620042913521562,10763.249999999993
1462,14,8,16,18,263.59124999999995,52718.25,31.821760524876986,14550.499999999993
1463,14,8,18,6,148.12499999999997,29625.0,19.896439083925607,5542.749999999989
1464,14,8,18,8,11.904999999999877,2381.0,61.393351822952525,18981.750000000033
1465,14,8,18,10,129.08999999999986,25818.0,47.001450545465524,15553.249999999993
1466,14,8,18,12,74.49249999999986,14898.5,37.184913438291936,14342.500000000004
1467,14,8,18,14,1727.43,345486.0,24.057883482945133,12348.249999999949
1468,14,8,18,16,206.23375,41246.75,22.209211150774788,10763.25
1469,14,8,18,18,229.95874999999998,45991.75,36.01742638959367,14550.499999999978
1470,14,10,6,6,164.5462499999999,32909.25,22.32653957211122,6610.999999999985
1471,14,10,6,8,83.56374999999993,16712.75,49.80331249761304,19560.500000000022
1472,14,10,6,10,266.7962499999999,53359.25,40.909167971156165,18097.50000000001
1473,14,10,6,12,204.7374999999999,40947.5,39.75550283379463,18097.500000000073
1474,14,10,6,14,1874.19125,374838.25,36.32577278201526,18097.50000000003
1475,14,10,6,16,322.47499999999985,64495.0,33.05162518662594,18097.49999999997
1476,14,10,6,18,303.3224999999999,60664.5,34.090588002599546,18097.499999999993
1477,14,10,8,6,145.43999999999994,29088.0,20.17132182075,6640.500000000004
1478,14,10,8,8,40.14999999999985,8030.0,51.39560791734705,16838.999999999993
1479,14,10,8,10,168.22999999999985,33646.0,34.98730901308914,14060.000000000011
1480,14,10,8,12,145.79124999999985,29158.25,27.132300112901575,13217.5
1481,14,10,8,14,1806.7987500000002,361359.75,19.459632154863833,6700.0
1482,14,10,8,16,239.4674999999999,47893.5,21.132552184898216,12462.500000000022
1483,14,10,8,18,245.32749999999987,49065.5,29.669330305002738,16067.5
1484,14,10,10,6,158.43749999999997,31687.5,19.627722069918466,6640.499999999989
1485,14,10,10,8,7.647499999999884,1529.5,70.23106111404753,22256.74999999998
1486,14,10,10,10,132.23374999999987,26446.75,46.59451767525466,15553.250000000004
1487,14,10,10,12,109.94249999999985,21988.5,36.776535714487025,16309.749999999993
1488,14,10,10,14,1756.0487500000002,351209.75,21.81456411782209,11730.999999999993
1489,14,10,10,16,241.54499999999993,48309.0,20.4951754057895,10960.000000000007
1490,14,10,10,18,258.8324999999999,51766.5,30.534599443890638,14550.499999999993
1491,14,10,12,6,152.625,30525.0,19.442390882673724,6640.500000000004
1492,14,10,12,8,14.779999999999873,2956.0,60.25330719846364,18981.750000000004
1493,14,10,12,10,128.54624999999987,25709.25,48.691398606871736,15553.25
1494,14,10,12,12,90.25249999999986,18050.5,39.39529350668177,16309.750000000011
1495,14,10,12,14,1731.23375,346246.75,23.227355001180516,11806.000000000044
1496,14,10,12,16,226.03749999999994,45207.5,21.770438762626235,11034.99999999997
1497,14,10,12,18,244.64499999999992,48929.0,32.90851520977042,14550.499999999989
1498,14,10,14,6,153.75,30750.0,19.459853245795752,5542.750000000004
1499,14,10,14,8,14.279999999999873,2856.0,60.4451768527143,18981.750000000007
1500,14,10,14,10,124.83999999999986,24968.0,45.02837207955769,15553.250000000004
1501,14,10,14,12,69.24249999999986,13848.5,40.103277811014166,15920.499999999993
1502,14,10,14,14,1715.4299999999998,343086.0,28.60022746242723,14648.249999999993
1503,14,10,14,16,204.23374999999996,40846.75,21.286810513616608,10763.24999999997
1504,14,10,14,18,228.70874999999998,45741.75,34.12526238024321,14550.500000000004
1505,14,10,16,6,151.12499999999994,30225.0,19.896439083925607,5542.749999999989
1506,14,10,16,8,25.6324999999999,5126.5,53.82873675272807,17116.999999999967
1507,14,10,16,10,123.59499999999986,24719.0,45.4464435727174,15553.25
1508,14,10,16,12,77.24749999999986,15449.5,36.51403585152093,14467.500000000025
1509,14,10,16,14,1731.0587500000001,346211.75,23.686170493914307,12323.499999999993
1510,14,10,16,16,213.73749999999993,42747.5,20.451816537559324,10091.999999999985
1511,14,10,16,18,218.08874999999995,43617.75,34.95132804477459,14550.500000000011
1512,14,10,18,6,164.05999999999997,32812.0,20.149592845717642,5542.750000000011
1513,14,10,18,8,32.34124999999989,6468.25,49.32357594936713,15586.250000000013
1514,14,10,18,10,114.30874999999985,22861.75,49.112034834679655,16156.999999999996
1515,14,10,18,12,70.63124999999985,14126.25,39.646300267912814,14465.25
1516,14,10,18,14,1736.4625,347292.5,22.62743544247103,9851.250000000015
1517,14,10,18,16,184.99624999999992,36999.25,22.29044726670341,10091.999999999978
1518,14,10,18,18,198.28124999999991,39656.25,36.27332444189613,14550.500000000004
1519,14,12,6,6,169.7099999999999,33942.0,20.019294252423066,6640.499999999993
1520,14,12,6,8,63.75999999999986,12752.0,42.27930099427542,16839.000000000015
1521,14,12,6,10,196.05499999999984,39211.0,35.435253793033915,14059.999999999993
1522,14,12,6,12,166.38999999999987,33278.0,27.86459294082924,13217.49999999997
1523,14,12,6,14,1828.0825,365616.5,20.056427411448603,6699.999999999989
1524,14,12,6,16,243.10499999999985,48621.0,20.550345254045148,12462.500000000015
1525,14,12,6,18,239.96499999999986,47993.0,29.74031022100468,16067.499999999978
1526,14,12,8,6,148.06499999999994,29613.0,20.335012478755505,6640.500000000007
1527,14,12,8,8,11.149999999999855,2230.0,68.45684584020671,21994.499999999996
1528,14,12,8,10,174.42499999999984,34885.0,35.890236119974475,14060.000000000011
1529,14,12,8,12,153.56749999999985,30713.5,27.657858368866517,14059.25
1530,14,12,8,14,1795.67375,359134.75,19.459632154863833,6700.0
1531,14,12,8,16,258.1699999999999,51634.0,21.10463836344848,12462.499999999985
1532,14,12,8,18,275.4574999999999,55091.5,29.349980363324168,16067.500000000022
1533,14,12,10,6,152.625,30525.0,19.442390882673724,6640.500000000004
1534,14,12,10,8,14.779999999999873,2956.0,60.25330719846364,18981.750000000004
1535,14,12,10,10,128.54624999999987,25709.25,48.691398606871736,15553.25
1536,14,12,10,12,90.25249999999986,18050.5,39.39529350668177,16309.750000000011
1537,14,12,10,14,1731.23375,346246.75,23.227355001180516,11806.000000000044
1538,14,12,10,16,226.03749999999994,45207.5,21.770438762626235,11034.99999999997
1539,14,12,10,18,244.64499999999992,48929.0,32.90851520977042,14550.499999999989
1540,14,12,12,6,156.12499999999997,31225.0,19.459853245795752,5542.750000000004
1541,14,12,12,8,20.0362499999999,4007.25,57.08458820460526,18054.000000000004
1542,14,12,12,10,123.33999999999985,24668.0,43.82308190808941,15553.250000000015
1543,14,12,12,12,76.36749999999986,15273.5,39.166026015560206,15920.500000000051
1544,14,12,12,14,1717.8049999999998,343561.0,27.672805548911818,14173.250000000022
1545,14,12,12,16,206.60874999999996,41321.75,21.286810513616608,10763.24999999997
1546,14,12,12,18,231.08374999999995,46216.75,34.12526238024321,14550.500000000004
1547,14,12,14,6,165.80999999999997,33162.0,19.896439083925607,5542.749999999989
1548,14,12,14,8,33.2862499999999,6657.25,49.01490612912355,15586.249999999973
1549,14,12,14,10,120.93374999999986,24186.75,47.21059513634741,16157.000000000007
1550,14,12,14,12,89.09624999999986,17819.25,37.67427062454269,14801.750000000018
1551,14,12,14,14,1743.2825,348656.5,21.3324021892713,9851.250000000022
1552,14,12,14,16,214.08624999999995,42817.25,21.06097917275346,10092.0
1553,14,12,14,18,231.15624999999991,46231.25,35.33518705149534,14550.500000000015
1554,14,12,16,6,174.89999999999998,34980.0,18.677880051472805,6640.499999999996
1555,14,12,16,8,30.431249999999892,6086.25,47.85755956767379,15586.249999999978
1556,14,12,16,10,103.27374999999985,20654.75,46.674610912505,16156.999999999978
1557,14,12,16,12,42.22124999999984,8444.25,47.02679710761389,17966.00000000003
1558,14,12,16,14,1720.4275,344085.5,22.130294723784058,11060.500000000051
1559,14,12,16,16,156.4612499999999,31292.25,23.0905786381503,10925.999999999985
1560,14,12,16,18,181.49624999999995,36299.25,33.71566276227219,14550.499999999993
1561,14,12,18,6,164.54749999999996,32909.5,20.010114752580325,7022.999999999989
1562,14,12,18,8,25.548749999999902,5109.75,49.33684693667606,15586.24999999998
1563,14,12,18,10,85.14124999999986,17028.25,52.28067334515932,17757.0
1564,14,12,18,12,35.58874999999986,7117.75,47.398980592313556,17041.000000000087
1565,14,12,18,14,1708.545,341709.0,23.23512420566152,11060.500000000044
1566,14,12,18,16,141.3287499999999,28265.75,24.66839009742275,10926.0
1567,14,12,18,18,162.86374999999998,32572.75,36.90210499619577,14550.499999999993
1568,14,14,6,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1569,14,14,6,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1570,14,14,6,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1571,14,14,6,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1572,14,14,6,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
1573,14,14,6,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
1574,14,14,6,18,1968.2825,393656.5,29.255577109602328,18097.5
1575,14,14,8,6,315.23375,63046.75,21.88363484698404,6296.250000000011
1576,14,14,8,8,179.54499999999993,35909.0,41.14143469315842,18097.500000000022
1577,14,14,8,10,354.74875,70949.75,33.95244125510059,18097.499999999956
1578,14,14,8,12,318.28125,63656.25,34.88456144916221,18097.500000000007
1579,14,14,8,14,1918.22625,383645.25,33.12846375272866,18097.499999999978
1580,14,14,8,16,2002.3325,400466.5,29.203057869576632,18097.499999999993
1581,14,14,8,18,1968.2825,393656.5,29.255577109602328,18097.5
1582,14,14,10,6,315.23375,63046.75,21.88363484698404,6296.250000000011
