,period_high,period_low,period_rsi,return,pnl,drawdown (%),drawdown (abs)
465,12,10,24,130.82499999999996,26165.0,60.51782206006177,30187.499999999967
466,12,10,26,135.66124999999994,27132.25,59.41339421463614,30187.500000000004
467,12,10,28,121.82124999999988,24364.25,64.08707808665564,31860.249999999956
468,12,12,6,-46.53875000000014,-9307.75,95.73407413045146,31446.249999999905
469,12,12,8,-41.968750000000156,-8393.75,97.38775881802111,37439.75000000005
470,12,12,10,-34.850000000000165,-6970.0,99.93177052361436,39911.5
471,12,12,12,-37.571250000000184,-7514.25,97.02094971125929,35995.50000000003
472,12,12,14,-38.88750000000018,-7777.5,97.92036486693137,36820.749999999985
473,12,12,16,-44.73250000000018,-8946.5,98.48021944382764,41017.75000000003
474,12,12,18,14.331249999999981,2866.25,95.6242010564145,39646.74999999999
475,12,12,20,-42.281250000000156,-8456.25,98.83065027253141,38983.75000000003
476,12,12,22,17.101249999999972,3420.25,95.65726214574906,37803.750000000015
477,12,12,24,20.63124999999999,4126.25,95.36527837340134,37803.75000000003
478,12,12,26,24.563750000000002,4912.75,97.98552768749622,39946.24999999991
479,12,12,28,-43.40875000000019,-8681.75,99.5065820567274,39476.49999999995
480,12,14,6,-21.40250000000013,-4280.5,95.3711700433409,30091.75000000006
481,12,14,8,-32.00250000000011,-6400.5,98.66325152279744,38712.49999999988
482,12,14,10,-14.81625000000015,-2963.25,99.97245354183892,35385.00000000001
483,12,14,12,-14.475000000000138,-2895.0,96.66855027115477,28654.250000000015
484,12,14,14,-26.072500000000158,-5214.5,96.76947101307832,29744.99999999994
485,12,14,16,-35.46250000000017,-7092.5,94.6296242480603,32562.999999999945
486,12,14,18,-33.6337500000001,-6726.75,99.00751293978416,33044.499999999935
487,12,14,20,-55.87625000000007,-11175.25,96.15125950266888,28236.49999999993
488,12,14,22,-47.13250000000007,-9426.5,95.90632350318853,28236.49999999998
489,12,14,24,-45.86000000000006,-9172.0,93.14365825498932,28236.499999999996
490,12,14,26,-38.233750000000086,-7646.75,98.7214776709836,32816.500000000015
491,12,14,28,-40.34250000000013,-8068.5,97.03231325582306,31192.249999999956
492,12,16,6,-21.088750000000257,-4217.75,96.2447309835122,42583.00000000003
493,12,16,8,-37.82000000000018,-7564.0,96.49229697971984,38801.00000000007
494,12,16,10,-20.732500000000194,-4146.5,94.70602430161263,33359.25000000003
495,12,16,12,-19.007500000000178,-3801.5,94.61776396288231,31124.75000000001
496,12,16,14,44.21249999999996,8842.5,98.8949629964674,31703.49999999995
497,12,16,16,53.45499999999994,10691.0,93.09866711258832,33404.500000000015
498,12,16,18,58.182500000000005,11636.5,92.57508143088782,32258.249999999978
499,12,16,20,-45.3950000000001,-9079.0,93.58715697555292,29687.249999999985
500,12,16,22,-45.5200000000001,-9104.0,93.58715697555292,29687.249999999985
501,12,16,24,-45.5200000000001,-9104.0,93.58715697555292,29687.249999999985
502,12,16,26,-46.46250000000009,-9292.5,94.14660831509852,29687.249999999967
503,12,16,28,-43.20125000000013,-8640.25,94.14660831509852,29687.249999999967
504,12,18,6,127.00124999999976,25400.25,86.83214035587538,36575.00000000009
505,12,18,8,112.97999999999982,22596.0,79.40885474392181,36719.25000000001
506,12,18,10,93.90624999999987,18781.25,95.43324902712222,40279.749999999956
507,12,18,12,156.8274999999999,31365.5,77.1473106131549,31923.750000000065
508,12,18,14,174.22124999999988,34844.25,71.80739623364347,29990.0
509,12,18,16,182.83874999999986,36567.75,76.39143903125884,33908.24999999998
510,12,18,18,175.5962499999999,35119.25,75.35878388514472,33908.25
511,12,18,20,148.87374999999994,29774.75,83.92173720945509,35139.49999999995
512,12,18,22,148.49874999999992,29699.75,83.98144333590074,35164.49999999994
513,12,18,24,133.73499999999993,26747.0,91.26330564978366,39010.49999999989
514,12,18,26,133.73499999999993,26747.0,91.26330564978366,39010.49999999989
515,12,18,28,125.37124999999992,25074.25,95.17662884547907,40683.24999999989
516,12,20,6,261.05249999999984,52210.5,49.35959268920749,14711.750000000013
517,12,20,8,149.05874999999986,29811.75,59.27366445781155,31508.25000000002
518,12,20,10,153.78249999999989,30756.5,68.63762580835623,37201.25000000006
519,12,20,12,200.7137499999999,40142.75,59.29078894597131,31045.25000000003
520,12,20,14,216.8362499999999,43367.25,56.17761440772308,29649.000000000004
521,12,20,16,216.95374999999987,43390.75,62.34145251604678,33483.749999999985
522,12,20,18,202.36499999999995,40473.0,61.643362758544505,33483.75
523,12,20,20,176.44624999999994,35289.25,68.63604218553027,33483.74999999995
524,12,20,22,176.07124999999994,35214.25,68.63604218553027,33483.74999999995
525,12,20,24,153.98124999999993,30796.25,73.89284045480505,35581.249999999985
526,12,20,26,153.98124999999993,30796.25,73.89284045480505,35581.249999999985
527,12,20,28,145.6174999999999,29123.5,77.3666995483101,37253.99999999999
528,12,22,6,194.30749999999986,38861.5,36.26836832990894,16283.50000000004
529,12,22,8,97.15624999999987,19431.25,65.67789624823853,30876.00000000005
530,12,22,10,102.87874999999988,20575.75,65.71493231721435,31215.250000000015
531,12,22,12,161.62999999999988,32326.0,51.89456066945609,23255.249999999993
532,12,22,14,188.96249999999986,37792.5,48.93329055216867,20969.749999999975
533,12,22,16,177.03999999999985,35408.0,60.31205587977379,24932.249999999967
534,12,22,18,162.4512499999999,32490.25,59.43750446992628,24932.250000000004
535,12,22,20,155.78249999999989,31156.5,62.91097877923845,24932.249999999913
536,12,22,22,155.40749999999989,31081.5,62.91097877923845,24932.249999999913
537,12,22,24,139.7274999999999,27945.5,61.8804447643394,24932.24999999997
538,12,22,26,139.7274999999999,27945.5,61.8804447643394,24932.24999999997
539,12,22,28,131.36374999999984,26272.75,64.56914810870322,26979.24999999998
540,12,24,6,125.56499999999986,25113.0,40.70366581522191,16214.000000000025
541,12,24,8,72.41624999999986,14483.25,65.3087372899453,29818.499999999985
542,12,24,10,149.03249999999986,29806.5,53.458060181233776,29437.75000000006
543,12,24,12,210.2324999999998,42046.5,40.50472165292178,20652.749999999996
544,12,24,14,180.61874999999984,36123.75,46.96306231014449,23460.75000000005
545,12,24,16,161.2024999999998,32240.5,51.01869073717727,23795.50000000001
546,12,24,18,149.8574999999999,29971.5,55.22597616798289,26451.999999999996
547,12,24,20,143.18874999999986,28637.75,56.531945350935466,25768.250000000055
548,12,24,22,142.81374999999989,28562.75,56.586791862971474,25793.250000000025
549,12,24,24,127.13374999999985,25426.75,64.09629825860829,29639.24999999999
550,12,24,26,127.13374999999985,25426.75,64.09629825860829,29639.24999999999
551,12,24,28,118.76999999999983,23754.0,67.71370028167192,31312.000000000015
552,12,26,6,141.58499999999984,28317.0,49.28409803958853,19439.25000000002
553,12,26,8,55.07874999999986,11015.75,70.63111851697563,30519.00000000006
554,12,26,10,109.25124999999991,21850.25,67.34998737244831,31334.749999999978
555,12,26,12,178.00874999999985,35601.75,52.45827321026769,23721.499999999953
556,12,26,14,140.78749999999985,28157.5,53.17787095901531,24571.499999999956
557,12,26,16,105.7124999999998,21142.5,61.61469853262604,23608.749999999964
558,12,26,18,94.83874999999993,18967.75,63.15992292870908,24994.750000000022
559,12,26,20,95.69499999999988,19139.0,62.68508550837684,24311.000000000004
560,12,26,22,81.33999999999986,16268.0,63.033976338947475,24336.00000000003
561,12,26,24,66.95999999999988,13392.0,71.27871464612934,28182.000000000004
562,12,26,26,66.95999999999988,13392.0,71.27871464612934,28182.000000000004
563,12,26,28,58.59624999999985,11719.25,75.50948144494824,29854.750000000022
564,12,28,6,175.9199999999999,35184.0,48.497373457669894,17864.249999999964
565,12,28,8,109.79249999999992,21958.5,55.092231983817854,22810.249999999975
566,12,28,10,162.61249999999993,32522.5,50.80763661715023,23685.250000000044
567,12,28,12,234.67499999999984,46935.0,37.04774950910334,21838.999999999964
568,12,28,14,221.95374999999981,44390.75,42.84888137976397,18894.000000000007
569,12,28,16,193.36499999999987,38673.0,48.481893160930284,18766.249999999993
570,12,28,18,189.36624999999992,37873.25,46.957005861415375,18766.249999999993
571,12,28,20,156.71499999999995,31343.0,47.905166086984266,18766.249999999985
572,12,28,22,129.66499999999996,25933.0,48.52451598306345,18766.249999999956
573,12,28,24,115.28499999999993,23057.0,49.09766454352441,24512.500000000007
574,12,28,26,115.28499999999993,23057.0,49.09766454352441,24512.500000000007
575,12,28,28,106.9212499999999,21384.25,52.448123222369055,26185.249999999985
576,14,6,6,257.36249999999984,51472.5,74.4619159139066,15023.250000000004
577,14,6,8,290.1024999999999,58020.5,53.28420529683823,11261.749999999995
578,14,6,10,306.4687499999999,61293.75,56.896003271909315,12520.249999999998
579,14,6,12,329.5487499999999,65909.75,55.04760173592964,12113.49999999999
580,14,6,14,319.7724999999999,63954.5,44.79448306058783,10230.50000000001
581,14,6,16,301.04249999999996,60208.5,54.26795698398519,22178.499999999945
582,14,6,18,320.98875,64197.75,54.26795698398519,22178.499999999945
583,14,6,20,315.875,63175.0,56.06053517964074,11983.499999999978
584,14,6,22,314.46375,62892.75,56.96004848258824,12218.50000000001
585,14,6,24,303.33,60666.0,64.01124536427807,13376.75000000001
586,14,6,26,312.83,62566.0,62.850119904076784,13104.250000000011
587,14,6,28,307.35375,61470.75,66.74750000000004,13349.500000000007
588,14,8,6,184.81874999999985,36963.75,76.99318517625075,25533.250000000022
589,14,8,8,153.6787499999998,30735.75,74.46855650267628,15965.50000000001
590,14,8,10,139.9612499999999,27992.25,86.61868649183984,31923.74999999994
591,14,8,12,134.84874999999985,26969.75,82.5569701914503,32632.50000000006
592,14,8,14,128.0912499999999,25618.25,85.05897771952826,31314.249999999913
593,14,8,16,142.2987499999999,28459.75,79.95019193179952,33949.25
594,14,8,18,160.4774999999999,32095.5,71.96003550323505,30808.25000000006
595,14,8,20,148.24624999999995,29649.25,77.44161486210788,32264.5
596,14,8,22,149.67624999999998,29935.25,70.88816998750096,28924.499999999956
597,14,8,24,140.70624999999998,28141.25,73.16360601001674,28924.500000000007
