,period_sma5,period_sma25,period_he,period_direc,return,pnl,drawdown (%),drawdown (abs)
521,7,12,8,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
522,7,12,8,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
523,7,12,8,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
524,7,12,8,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
525,7,12,8,16,2452.27,490454.0,33.3404599900583,31188.499999999978
526,7,12,8,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
527,7,12,8,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
528,7,12,10,6,2344.09625,468819.25,31.38060426582438,28663.749999999964
529,7,12,10,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
530,7,12,10,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
531,7,12,10,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
532,7,12,10,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
533,7,12,10,16,2452.27,490454.0,33.3404599900583,31188.499999999978
534,7,12,10,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
535,7,12,10,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
536,7,12,12,6,2344.09625,468819.25,31.38060426582438,28663.749999999964
537,7,12,12,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
538,7,12,12,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
539,7,12,12,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
540,7,12,12,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
541,7,12,12,16,2452.27,490454.0,33.3404599900583,31188.499999999978
542,7,12,12,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
543,7,12,12,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
544,7,12,14,6,2344.09625,468819.25,31.38060426582438,28663.749999999964
545,7,12,14,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
546,7,12,14,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
547,7,12,14,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
548,7,12,14,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
549,7,12,14,16,2452.27,490454.0,33.3404599900583,31188.499999999978
550,7,12,14,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
551,7,12,14,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
552,7,12,16,6,2344.09625,468819.25,31.38060426582438,28663.749999999964
553,7,12,16,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
554,7,12,16,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
555,7,12,16,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
556,7,12,16,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
557,7,12,16,16,2452.27,490454.0,33.3404599900583,31188.499999999978
558,7,12,16,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
559,7,12,16,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
560,7,12,18,6,2344.09625,468819.25,31.38060426582438,28663.749999999964
561,7,12,18,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
562,7,12,18,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
563,7,12,18,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
564,7,12,18,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
565,7,12,18,16,2452.27,490454.0,33.3404599900583,31188.499999999978
566,7,12,18,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
567,7,12,18,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
568,7,12,20,6,2344.09625,468819.25,31.38060426582438,28663.749999999964
569,7,12,20,8,2470.4375,494087.5,30.033279407146235,28450.000000000073
570,7,12,20,10,2468.3325,493666.5,29.61259029498091,28449.999999999985
571,7,12,20,12,2487.4612500000003,497492.25,31.08421246717264,31188.500000000175
572,7,12,20,14,2500.5425000000005,500108.5,30.698702206298478,31188.50000000013
573,7,12,20,16,2452.27,490454.0,33.3404599900583,31188.499999999978
574,7,12,20,18,2426.9412500000003,485388.25,33.46288890140631,31188.50000000008
575,7,12,20,20,2402.9437500000004,480588.75,34.05517990658669,31188.499999999985
576,7,14,6,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
577,7,14,6,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
578,7,14,6,10,2372.825,474565.0,40.447993607408826,39482.499999999876
579,7,14,6,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
580,7,14,6,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
581,7,14,6,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
582,7,14,6,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
583,7,14,6,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
584,7,14,8,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
585,7,14,8,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
586,7,14,8,10,2372.825,474565.0,40.447993607408826,39482.499999999876
587,7,14,8,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
588,7,14,8,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
589,7,14,8,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
590,7,14,8,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
591,7,14,8,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
592,7,14,10,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
593,7,14,10,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
594,7,14,10,10,2372.825,474565.0,40.447993607408826,39482.499999999876
595,7,14,10,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
596,7,14,10,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
597,7,14,10,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
598,7,14,10,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
599,7,14,10,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
600,7,14,12,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
601,7,14,12,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
602,7,14,12,10,2372.825,474565.0,40.447993607408826,39482.499999999876
603,7,14,12,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
604,7,14,12,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
605,7,14,12,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
606,7,14,12,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
607,7,14,12,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
608,7,14,14,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
609,7,14,14,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
610,7,14,14,10,2372.825,474565.0,40.447993607408826,39482.499999999876
611,7,14,14,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
612,7,14,14,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
613,7,14,14,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
614,7,14,14,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
615,7,14,14,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
616,7,14,16,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
617,7,14,16,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
618,7,14,16,10,2372.825,474565.0,40.447993607408826,39482.499999999876
619,7,14,16,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
620,7,14,16,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
621,7,14,16,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
622,7,14,16,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
623,7,14,16,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
624,7,14,18,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
625,7,14,18,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
626,7,14,18,10,2372.825,474565.0,40.447993607408826,39482.499999999876
627,7,14,18,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
628,7,14,18,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
629,7,14,18,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
630,7,14,18,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
631,7,14,18,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
632,7,14,20,6,2248.9725,449794.5,42.83092452397334,39673.75000000001
633,7,14,20,8,2349.4725000000003,469894.5,40.93476305633095,39482.50000000001
634,7,14,20,10,2372.825,474565.0,40.447993607408826,39482.499999999876
635,7,14,20,12,2374.91125,474982.25,41.69820870831942,42221.00000000001
636,7,14,20,14,2375.69625,475139.25,45.78966062046072,46733.500000000044
637,7,14,20,16,2317.2062499999997,463441.25,49.42637233049625,46733.49999999998
638,7,14,20,18,2298.1375,459627.5,50.14350935359091,46733.50000000003
639,7,14,20,20,2257.7025,451540.5,51.4462320906654,46733.50000000001
640,7,16,6,6,2220.86,444172.0,48.79435862186609,48626.74999999983
641,7,16,6,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
642,7,16,6,10,2347.835,469567.0,47.00045521021994,48527.499999999876
643,7,16,6,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
644,7,16,6,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
645,7,16,6,16,2296.765,459353.0,55.233210132962284,55778.50000000016
646,7,16,6,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
647,7,16,6,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
648,7,16,8,6,2220.86,444172.0,48.79435862186609,48626.74999999983
649,7,16,8,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
650,7,16,8,10,2347.835,469567.0,47.00045521021994,48527.499999999876
651,7,16,8,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
652,7,16,8,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
653,7,16,8,16,2296.765,459353.0,55.233210132962284,55778.50000000016
654,7,16,8,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
655,7,16,8,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
656,7,16,10,6,2220.86,444172.0,48.79435862186609,48626.74999999983
657,7,16,10,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
658,7,16,10,10,2347.835,469567.0,47.00045521021994,48527.499999999876
659,7,16,10,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
660,7,16,10,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
661,7,16,10,16,2296.765,459353.0,55.233210132962284,55778.50000000016
662,7,16,10,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
663,7,16,10,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
664,7,16,12,6,2220.86,444172.0,48.79435862186609,48626.74999999983
665,7,16,12,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
666,7,16,12,10,2347.835,469567.0,47.00045521021994,48527.499999999876
667,7,16,12,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
668,7,16,12,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
669,7,16,12,16,2296.765,459353.0,55.233210132962284,55778.50000000016
670,7,16,12,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
671,7,16,12,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
672,7,16,14,6,2220.86,444172.0,48.79435862186609,48626.74999999983
673,7,16,14,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
674,7,16,14,10,2347.835,469567.0,47.00045521021994,48527.499999999876
675,7,16,14,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
676,7,16,14,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
677,7,16,14,16,2296.765,459353.0,55.233210132962284,55778.50000000016
678,7,16,14,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
679,7,16,14,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
680,7,16,16,6,2220.86,444172.0,48.79435862186609,48626.74999999983
681,7,16,16,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
682,7,16,16,10,2347.835,469567.0,47.00045521021994,48527.499999999876
683,7,16,16,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
684,7,16,16,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
685,7,16,16,16,2296.765,459353.0,55.233210132962284,55778.50000000016
686,7,16,16,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
687,7,16,16,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
688,7,16,18,6,2220.86,444172.0,48.79435862186609,48626.74999999983
689,7,16,18,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
690,7,16,18,10,2347.835,469567.0,47.00045521021994,48527.499999999876
691,7,16,18,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
692,7,16,18,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
693,7,16,18,16,2296.765,459353.0,55.233210132962284,55778.50000000016
694,7,16,18,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
695,7,16,18,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
696,7,16,20,6,2220.86,444172.0,48.79435862186609,48626.74999999983
697,7,16,20,8,2322.83375,464566.75,46.96875301844876,48626.750000000015
698,7,16,20,10,2347.835,469567.0,47.00045521021994,48527.499999999876
699,7,16,20,12,2337.04625,467409.25,48.06949852203122,51265.999999999956
700,7,16,20,14,2339.4187500000003,467883.75,51.53057689376265,55778.50000000008
701,7,16,20,16,2296.765,459353.0,55.233210132962284,55778.50000000016
702,7,16,20,18,2277.69625,455539.25,55.98283735635066,55778.49999999993
703,7,16,20,20,2235.24125,447048.25,57.19405280697251,55778.49999999983
704,7,18,6,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
705,7,18,6,8,2259.04,451808.0,48.91990251582614,48626.74999999998
706,7,18,6,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
707,7,18,6,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
708,7,18,6,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
709,7,18,6,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
710,7,18,6,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
711,7,18,6,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
712,7,18,8,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
713,7,18,8,8,2259.04,451808.0,48.91990251582614,48626.74999999998
714,7,18,8,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
715,7,18,8,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
716,7,18,8,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
717,7,18,8,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
718,7,18,8,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
719,7,18,8,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
720,7,18,10,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
721,7,18,10,8,2259.04,451808.0,48.91990251582614,48626.74999999998
722,7,18,10,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
723,7,18,10,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
724,7,18,10,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
725,7,18,10,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
726,7,18,10,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
727,7,18,10,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
728,7,18,12,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
729,7,18,12,8,2259.04,451808.0,48.91990251582614,48626.74999999998
730,7,18,12,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
731,7,18,12,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
732,7,18,12,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
733,7,18,12,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
734,7,18,12,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
735,7,18,12,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
736,7,18,14,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
737,7,18,14,8,2259.04,451808.0,48.91990251582614,48626.74999999998
738,7,18,14,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
739,7,18,14,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
740,7,18,14,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
741,7,18,14,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
742,7,18,14,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
743,7,18,14,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
744,7,18,16,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
745,7,18,16,8,2259.04,451808.0,48.91990251582614,48626.74999999998
746,7,18,16,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
747,7,18,16,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
748,7,18,16,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
749,7,18,16,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
750,7,18,16,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
751,7,18,16,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
752,7,18,18,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
753,7,18,18,8,2259.04,451808.0,48.91990251582614,48626.74999999998
754,7,18,18,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
755,7,18,18,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
756,7,18,18,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
757,7,18,18,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
758,7,18,18,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
759,7,18,18,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
760,7,18,20,6,2181.44375,436288.75,50.54768853349412,48626.74999999991
761,7,18,20,8,2259.04,451808.0,48.91990251582614,48626.74999999998
762,7,18,20,10,2314.3275000000003,462865.5,47.83638384440791,48527.50000000008
763,7,18,20,12,2303.56375,460712.75,48.798968164446364,51265.99999999983
764,7,18,20,14,2311.99375,462398.75,52.300883503634566,55778.49999999993
765,7,18,20,16,2254.10125,450820.25,55.96781112111717,55778.4999999998
766,7,18,20,18,2259.1775,451835.5,54.26795156810187,55778.49999999992
767,7,18,20,20,2215.81125,443162.25,55.640234018464085,55778.50000000001
768,7,20,6,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
769,7,20,6,8,2227.41,445482.0,46.53934407009599,48626.74999999998
770,7,20,6,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
771,7,20,6,12,2254.365,450873.0,48.28329919239005,51266.00000000003
772,7,20,6,14,2259.245,451849.0,51.32774307832108,55778.49999999996
773,7,20,6,16,2223.42,444684.0,55.05602728199202,55778.49999999996
774,7,20,6,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
775,7,20,6,20,2206.255,441251.0,54.03636751143141,55778.49999999999
776,7,20,8,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
777,7,20,8,8,2227.41,445482.0,46.53934407009599,48626.74999999998
778,7,20,8,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
779,7,20,8,12,2254.365,450873.0,48.28329919239005,51266.00000000003
780,7,20,8,14,2259.245,451849.0,51.32774307832108,55778.49999999996
781,7,20,8,16,2223.42,444684.0,55.05602728199202,55778.49999999996
782,7,20,8,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
783,7,20,8,20,2206.255,441251.0,54.03636751143141,55778.49999999999
784,7,20,10,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
785,7,20,10,8,2227.41,445482.0,46.53934407009599,48626.74999999998
786,7,20,10,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
787,7,20,10,12,2254.365,450873.0,48.28329919239005,51266.00000000003
788,7,20,10,14,2259.245,451849.0,51.32774307832108,55778.49999999996
789,7,20,10,16,2223.42,444684.0,55.05602728199202,55778.49999999996
790,7,20,10,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
791,7,20,10,20,2206.255,441251.0,54.03636751143141,55778.49999999999
792,7,20,12,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
793,7,20,12,8,2227.41,445482.0,46.53934407009599,48626.74999999998
794,7,20,12,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
795,7,20,12,12,2254.365,450873.0,48.28329919239005,51266.00000000003
796,7,20,12,14,2259.245,451849.0,51.32774307832108,55778.49999999996
797,7,20,12,16,2223.42,444684.0,55.05602728199202,55778.49999999996
798,7,20,12,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
799,7,20,12,20,2206.255,441251.0,54.03636751143141,55778.49999999999
800,7,20,14,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
801,7,20,14,8,2227.41,445482.0,46.53934407009599,48626.74999999998
802,7,20,14,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
803,7,20,14,12,2254.365,450873.0,48.28329919239005,51266.00000000003
804,7,20,14,14,2259.245,451849.0,51.32774307832108,55778.49999999996
805,7,20,14,16,2223.42,444684.0,55.05602728199202,55778.49999999996
806,7,20,14,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
807,7,20,14,20,2206.255,441251.0,54.03636751143141,55778.49999999999
808,7,20,16,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
809,7,20,16,8,2227.41,445482.0,46.53934407009599,48626.74999999998
810,7,20,16,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
811,7,20,16,12,2254.365,450873.0,48.28329919239005,51266.00000000003
812,7,20,16,14,2259.245,451849.0,51.32774307832108,55778.49999999996
813,7,20,16,16,2223.42,444684.0,55.05602728199202,55778.49999999996
814,7,20,16,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
815,7,20,16,20,2206.255,441251.0,54.03636751143141,55778.49999999999
816,7,20,18,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
817,7,20,18,8,2227.41,445482.0,46.53934407009599,48626.74999999998
818,7,20,18,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
819,7,20,18,12,2254.365,450873.0,48.28329919239005,51266.00000000003
820,7,20,18,14,2259.245,451849.0,51.32774307832108,55778.49999999996
821,7,20,18,16,2223.42,444684.0,55.05602728199202,55778.49999999996
822,7,20,18,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
823,7,20,18,20,2206.255,441251.0,54.03636751143141,55778.49999999999
824,7,20,20,6,2189.8900000000003,437978.0,46.401230960077314,48626.75000000012
825,7,20,20,8,2227.41,445482.0,46.53934407009599,48626.74999999998
826,7,20,20,10,2227.20625,445441.25,46.61086138005221,48527.49999999986
827,7,20,20,12,2254.365,450873.0,48.28329919239005,51266.00000000003
828,7,20,20,14,2259.245,451849.0,51.32774307832108,55778.49999999996
829,7,20,20,16,2223.42,444684.0,55.05602728199202,55778.49999999996
830,7,20,20,18,2246.8712499999997,449374.25,52.741137870063035,55778.499999999854
831,7,20,20,20,2206.255,441251.0,54.03636751143141,55778.49999999999
832,9,12,6,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
833,9,12,6,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
834,9,12,6,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
835,9,12,6,12,2457.635,491527.0,46.41336649910257,51266.00000000003
836,9,12,6,14,2442.815,488563.0,50.24512950089064,55778.499999999825
837,9,12,6,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
838,9,12,6,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
839,9,12,6,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
840,9,12,8,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
841,9,12,8,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
842,9,12,8,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
843,9,12,8,12,2457.635,491527.0,46.41336649910257,51266.00000000003
844,9,12,8,14,2442.815,488563.0,50.24512950089064,55778.499999999825
845,9,12,8,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
846,9,12,8,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
847,9,12,8,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
848,9,12,10,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
849,9,12,10,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
850,9,12,10,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
851,9,12,10,12,2457.635,491527.0,46.41336649910257,51266.00000000003
852,9,12,10,14,2442.815,488563.0,50.24512950089064,55778.499999999825
853,9,12,10,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
854,9,12,10,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
855,9,12,10,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
856,9,12,12,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
857,9,12,12,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
858,9,12,12,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
859,9,12,12,12,2457.635,491527.0,46.41336649910257,51266.00000000003
860,9,12,12,14,2442.815,488563.0,50.24512950089064,55778.499999999825
861,9,12,12,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
862,9,12,12,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
863,9,12,12,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
864,9,12,14,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
865,9,12,14,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
866,9,12,14,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
867,9,12,14,12,2457.635,491527.0,46.41336649910257,51266.00000000003
868,9,12,14,14,2442.815,488563.0,50.24512950089064,55778.499999999825
869,9,12,14,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
870,9,12,14,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
871,9,12,14,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
872,9,12,16,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
873,9,12,16,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
874,9,12,16,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
875,9,12,16,12,2457.635,491527.0,46.41336649910257,51266.00000000003
876,9,12,16,14,2442.815,488563.0,50.24512950089064,55778.499999999825
877,9,12,16,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
878,9,12,16,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
879,9,12,16,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
880,9,12,18,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
881,9,12,18,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
882,9,12,18,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
883,9,12,18,12,2457.635,491527.0,46.41336649910257,51266.00000000003
884,9,12,18,14,2442.815,488563.0,50.24512950089064,55778.499999999825
885,9,12,18,16,2403.2625,480652.5,52.20103272478844,55778.49999999981
886,9,12,18,18,2422.6712500000003,484534.25,50.00493070123536,55778.50000000006
887,9,12,18,20,2383.23625,476647.25,50.96905954164992,55778.49999999993
888,9,12,20,6,2292.5662500000003,458513.25,47.1290628816444,48527.50000000004
889,9,12,20,8,2423.0637500000003,484612.75,46.19247061063248,48527.49999999996
890,9,12,20,10,2427.8775,485575.5,45.625919640464666,48527.50000000005
891,9,12,20,12,2457.635,491527.0,46.41336649910257,51266.00000000003
