,period_sma5,period_sma25,period_he,return,pnl,drawdown (%),drawdown (abs)
373,9,24,38,189.0762499999992,37815.25,68.79090529561014,53551.999999999985
374,9,26,6,1910.8458333333322,382169.17,80.5244396223233,34603.968750000044
375,9,26,8,1769.5645833333326,353912.92,98.24176776429822,28342.750000000022
376,9,26,10,2151.6987499999996,430339.75,68.30029988951082,234669.5000000013
377,9,26,12,901.4212499999991,180284.25,38.83081026983843,102916.4999999998
378,9,26,14,-111.75375000000058,-22350.75,98.9500176391219,68017.50000000032
379,9,26,16,95.07374999999907,19014.75,88.02219681291474,48758.212500000096
380,9,26,18,210.47874999999942,42095.75,67.1984014705467,107111.89999999967
381,9,26,20,123.95499999999946,24791.0,78.96360797890421,122024.43750000033
382,9,26,22,232.66749999999936,46533.5,79.41271467593005,46407.49999999993
383,9,26,24,199.96124999999938,39992.25,68.87865601322135,51679.999999999956
384,9,26,26,309.4899999999994,61898.0,56.36286925125567,89838.75000000006
385,9,26,28,324.93874999999946,64987.75,82.7404018365952,50817.499999999745
386,9,26,30,252.79999999999941,50560.0,79.84052464345007,62880.999999999854
387,9,26,32,-91.61375000000032,-18322.75,96.62733030592753,40428.87500000008
388,9,26,34,237.45499999999936,47491.0,59.21622019428906,20115.749999999996
389,9,26,36,288.52374999999915,57704.75,75.50208967229757,43176.62500000006
390,9,26,38,239.57249999999925,47914.5,61.656756654615165,48943.750000000015
391,9,28,6,2351.510624999998,470302.12,52.55628491775247,23659.000000000062
392,9,28,8,1923.9931249999988,384798.62,83.76010175433163,67499.12500000001
393,9,28,10,2114.283749999999,422856.75,37.892433085127784,15062.999999999989
394,9,28,12,269.2812499999991,53856.25,55.702184891579684,37170.625000000015
395,9,28,14,485.0312499999992,97006.25,54.15330916795475,34249.12500000014
396,9,28,16,410.84999999999934,82170.0,94.52552311706984,33678.475
397,9,28,18,319.5562499999993,63911.25,54.003796138333115,59749.12499999991
398,9,28,20,173.02999999999946,34606.0,75.62070387072752,127944.93750000009
399,9,28,22,270.63874999999933,54127.75,79.27068273850094,42014.74999999989
400,9,28,24,290.8137499999994,58162.75,58.31778541650705,88496.4374999998
401,9,28,26,312.6737499999994,62534.75,56.26825868422617,90621.99999999987
402,9,28,28,135.75749999999942,27151.5,99.12031164694253,60366.49999999996
403,9,28,30,-90.11125000000025,-18022.25,97.98792920884938,82476.56249999996
404,9,28,32,-97.05000000000037,-19410.0,95.3264880309993,46372.999999999854
405,9,28,34,215.3637499999992,43072.75,75.93782171473032,94305.7000000002
406,9,28,36,132.9112499999991,26582.25,99.66659986518252,68382.50000000012
407,9,28,38,133.3099999999993,26662.0,66.21470657704069,51862.99999999997
408,12,6,6,336.72812499999776,67345.62,75.00689837299991,110770.00000000016
409,12,6,8,430.52999999999867,86106.0,89.66594424332676,56008.37500000006
410,12,6,10,1796.2874999999985,359257.5,94.1715521935427,48209.125000000065
411,12,6,12,341.2837499999986,68256.75,90.46258045921807,18832.500000000025
412,12,6,14,122.20749999999903,24441.5,98.00880692220242,50857.75000000003
413,12,6,16,-50.433750000000856,-10086.75,96.64306240519582,63393.50000000017
414,12,6,18,-94.76500000000051,-18953.0,97.42845221042138,56622.24999999991
415,12,6,20,-85.63875000000041,-17127.75,92.38219332887361,66114.12499999999
416,12,6,22,211.678749999999,42335.75,91.55961618810946,47388.625000000044
417,12,6,24,-102.03375000000013,-20406.75,98.29900957268907,34092.06250000002
418,12,6,26,299.6474999999991,59929.5,90.72369039781817,24116.625000000007
419,12,6,28,-80.07250000000063,-16014.5,79.79678094180943,23363.500000000025
420,12,6,30,90.1662499999993,18033.25,84.40770436408576,61730.62500000006
421,12,6,32,-92.70250000000023,-18540.5,96.31346714963664,50586.00000000005
422,12,6,34,-95.36750000000069,-19073.5,93.23679532625788,44845.50000000013
423,12,6,36,125.39624999999903,25079.25,81.36720891220435,39373.45000000014
424,12,6,38,-95.83625000000048,-19167.25,95.6269947990326,61870.18749999993
425,12,8,6,2229.181041666665,445836.21,98.44323062908781,72135.99999999993
426,12,8,8,1754.2924999999989,350858.5,89.74284190337862,39539.35000000003
427,12,8,10,1939.8149999999987,387963.0,94.0177475665806,43187.87500000006
428,12,8,12,549.6649999999988,109933.0,99.90724466590952,23696.312499999993
429,12,8,14,249.4193749999989,49883.87,81.69623250531934,35924.43750000002
430,12,8,16,-92.47000000000007,-18494.0,99.7927127278033,20520.625000000022
431,12,8,18,99.48062499999865,19896.12,97.53212151829369,45369.68750000005
432,12,8,20,-99.86625000000048,-19973.25,71.77297483696272,35383.000000000065
433,12,8,22,1899.6749999999993,379935.0,70.7342527513332,80485.50000000019
434,12,8,24,140.29124999999934,28058.25,87.44733845056997,47221.99999999997
435,12,8,26,392.7299999999991,78546.0,80.45049013949141,42686.125000000015
436,12,8,28,12.328749999999381,2465.75,94.13731978422929,83177.49999999968
437,12,8,30,56.01874999999939,11203.75,85.79359326108708,23374.250000000022
438,12,8,32,-106.75875000000039,-21351.75,96.50247504666086,23784.000000000022
439,12,8,34,-88.87625000000037,-17775.25,92.05317192545508,23839.125000000004
440,12,8,36,229.75249999999917,45950.5,91.68498541019648,29300.000000000007
441,12,8,38,74.75999999999945,14952.0,99.19141368953711,33397.62500000001
442,12,10,6,2221.7420833333313,444348.42,66.93614354666663,34982.00000000003
443,12,10,8,-3.2220833333346945,-644.42,97.06161010884327,56793.78125000003
444,12,10,10,777.0399999999983,155408.0,74.55113440397703,23506.624999999964
445,12,10,12,634.094374999999,126818.87,92.06681552332905,22343.062500000004
446,12,10,14,2.274999999999054,455.0,97.33082409383044,113813.31249999988
447,12,10,16,-63.10000000000111,-12620.0,80.495841407783,33438.37500000012
448,12,10,18,-80.16250000000123,-16032.5,95.80059110461848,53199.625000000124
449,12,10,20,-96.01000000000045,-19202.0,80.5845636887546,55338.12500000006
450,12,10,22,457.696249999999,91539.25,53.04648276076483,29861.125000000084
451,12,10,24,129.55999999999926,25912.0,86.9613191932815,37238.25000000006
452,12,10,26,321.3824999999991,64276.5,92.0118717418213,25460.375000000004
453,12,10,28,-76.62000000000062,-15324.0,97.59481946795306,78633.00000000012
454,12,10,30,-92.89125000000058,-18578.25,95.21189776676849,24791.750000000015
455,12,10,32,-94.2562500000005,-18851.25,99.94971541318385,52176.62500000004
456,12,10,34,-91.98500000000047,-18397.0,95.37760871896023,25575.62500000008
457,12,10,36,66.61374999999914,13322.75,97.2218745130299,47571.99999999997
458,12,10,38,218.7387499999992,43747.75,92.49449814186347,57369.249999999935
459,12,12,6,1859.908749999999,371981.75,52.655160602411044,47654.50000000015
460,12,12,8,2042.402499999999,408480.5,34.37114673242911,20906.250000000022
461,12,12,10,1848.323749999999,369664.75,51.12639169400446,32845.00000000013
462,12,12,12,269.558749999999,53911.75,54.38003737670377,75364.7499999997
463,12,12,14,3.219999999999348,644.0,77.93194170109558,48431.00000000003
464,12,12,16,114.53874999999927,22907.75,73.52657370442569,77722.00000000006
465,12,12,18,146.3474999999993,29269.5,61.694202359956876,71799.24999999974
466,12,12,20,1840.6874999999995,368137.5,40.373893604648075,37836.99999999996
467,12,12,22,1930.3012499999995,386060.25,35.878674171357105,8605.500000000004
468,12,12,24,1708.5399999999993,341708.0,68.9375315217419,70735.24999999994
469,12,12,26,166.62374999999932,33324.75,62.148221131156966,37531.000000000044
470,12,12,28,196.9237499999994,39384.75,56.46271415838646,17104.250000000007
471,12,12,30,1990.6112499999995,398122.25,47.19678637111606,36569.24999999995
472,12,12,32,1621.0787499999994,324215.75,72.12765570926418,39703.749999999956
473,12,12,34,1932.904999999999,386581.0,45.224346018363505,15663.000000000011
474,12,12,36,1986.3812499999995,397276.25,41.17347453223128,39813.0
475,12,12,38,1899.3574999999992,379871.5,47.17831618279419,31817.999999999905
476,12,14,6,2499.4749999999976,499895.0,97.6663214517577,31592.125000000036
477,12,14,8,1937.718958333332,387543.79,82.53317975226543,36363.5
478,12,14,10,2035.808749999999,407161.75,60.39300330079658,85444.6250000002
479,12,14,12,364.32374999999905,72864.75,63.96898155924882,93110.27499999988
480,12,14,14,443.25749999999886,88651.5,89.67331449537137,71244.99999999968
481,12,14,16,447.99624999999924,89599.25,77.41116855830434,23488.000000000007
482,12,14,18,102.9012499999987,20580.25,85.85317021273656,58076.90624999977
483,12,14,20,445.45499999999913,89091.0,53.23375776682913,91961.25000000009
484,12,14,22,403.5787499999991,80715.75,74.31302004529033,91967.74999999999
485,12,14,24,283.9687499999991,56793.75,70.87758082794615,93657.81249999942
486,12,14,26,424.92374999999913,84984.75,71.22515784037718,21377.875
487,12,14,28,398.34249999999935,79668.5,85.39931015069983,50817.499999999985
488,12,14,30,304.31374999999935,60862.75,75.65547413659837,24469.25000000001
489,12,14,32,172.78124999999926,34556.25,99.15047548014195,33234.00000000001
490,12,14,34,202.24749999999912,40449.5,96.71920345421529,40992.49999999997
491,12,14,36,344.1374999999992,68827.5,77.23301192415155,39346.30000000002
492,12,14,38,208.85499999999922,41771.0,86.58750742384964,50662.999999999774
493,12,16,6,329.0999999999984,65820.0,97.17868581865987,46952.125000000065
494,12,16,8,906.0549999999992,181211.0,56.40001616615312,32271.137500000055
495,12,16,10,2076.978749999999,415395.75,56.370387489722695,68904.62500000009
496,12,16,12,519.0787499999989,103815.75,81.14584113264254,23301.15000000001
497,12,16,14,276.56999999999874,55314.0,91.18148571075866,59089.25000000006
498,12,16,16,546.6524999999992,109330.5,69.29086005661237,34974.47500000001
499,12,16,18,174.4899999999989,34898.0,82.55225841941215,47272.312500000146
500,12,16,20,562.6749999999992,112535.0,69.26632071053422,82823.12499999996
501,12,16,22,572.5812499999992,114516.25,72.43326478995272,95723.99999999991
502,12,16,24,386.85999999999916,77372.0,60.13147215977492,63625.937499999745
503,12,16,26,383.3087499999991,76661.75,72.60448157489742,23482.050000000025
504,12,16,28,461.47499999999945,92295.0,74.44260517988988,50817.499999999985
505,12,16,30,291.09999999999945,58220.0,79.96297934378434,48814.99999999993
506,12,16,32,-95.01750000000037,-19003.5,95.42946735031157,28150.50000000002
507,12,16,34,88.4212499999991,17684.25,95.68744164332419,40992.49999999993
508,12,16,36,289.0174999999991,57803.5,76.12375032226662,41521.93750000004
509,12,16,38,132.0949999999993,26419.0,71.21955594275697,41691.74999999991
510,12,18,6,2737.6299999999983,547526.0,85.13725188095421,24866.249999999996
511,12,18,8,3738.4612499999994,747692.25,97.19895803359158,32089.750000000044
512,12,18,10,1875.9399999999991,375188.0,86.90260690885427,57728.750000000204
513,12,18,12,1074.067499999999,214813.5,86.50382962280648,63130.86250000004
514,12,18,14,398.4899999999992,79698.0,76.94165091075,49749.125000000044
515,12,18,16,-92.99375000000062,-18598.75,92.79798966616023,43575.500000000124
516,12,18,18,86.013749999999,17202.75,89.2532710405964,49813.81250000006
517,12,18,20,354.9599999999991,70992.0,60.05838311853313,50817.499999999854
518,12,18,22,306.65749999999906,61331.5,94.98495366412484,69441.12500000017
519,12,18,24,361.5762499999994,72315.25,98.55450578974842,44385.500000000044
520,12,18,26,255.5549999999992,51111.0,96.21975115117081,24552.875
521,12,18,28,1811.9587499999993,362391.75,91.55558116037093,51649.249999999905
522,12,18,30,130.74874999999946,26149.75,91.8565561554003,27734.250000000004
523,12,18,32,-98.4687500000004,-19693.75,96.0646696540183,28914.62500000002
524,12,18,34,138.22749999999928,27645.5,74.9142066468924,35800.93749999999
525,12,18,36,364.2899999999991,72858.0,84.39086765975603,48260.50000000014
526,12,18,38,115.05874999999929,23011.75,94.04731010585593,47565.25000000003
527,12,20,6,709.5199999999985,141904.0,89.18110841970673,80422.68749999984
528,12,20,8,-78.43750000000044,-15687.5,88.40215823494849,20685.000000000004
529,12,20,10,2478.6024999999995,495720.5,89.26395259762438,60447.875000000044
530,12,20,12,972.7024999999991,194540.5,65.8391950647637,50614.37499999987
531,12,20,14,240.50249999999917,48100.5,98.53389439876307,49700.25
532,12,20,16,295.1574999999992,59031.5,85.53394618583248,45871.00000000001
533,12,20,18,280.4349999999995,56087.0,97.41612025000966,63512.8750000002
534,12,20,20,493.8124999999992,98762.5,61.98030851417402,50817.50000000024
535,12,20,22,448.4349999999992,89687.0,62.663592706931695,47497.750000000044
536,12,20,24,622.3556249999995,124471.12,67.15429830521893,25448.624999999978
537,12,20,26,386.6074999999993,77321.5,98.18663477820665,30934.337499999998
538,12,20,28,1893.113749999999,378622.75,98.45216120996967,59137.87499999999
539,12,20,30,298.3974999999993,59679.5,82.67919623085503,60345.374999999694
540,12,20,32,57.06624999999934,11413.25,92.90201705020361,33346.24999999991
541,12,20,34,194.8349999999992,38967.0,83.70192630377883,56118.37499999986
542,12,20,36,325.8562499999991,65171.25,97.23400838925824,55256.75
543,12,20,38,-114.05125000000045,-22810.25,99.09799980859428,46596.37499999994
544,12,22,6,1856.5162499999985,371303.25,97.67643961492232,65506.09375000031
545,12,22,8,3425.6362499999996,685127.25,93.22260993618798,24177.750000000025
546,12,22,10,2527.5324999999993,505506.5,82.67647203368084,75703.12500000019
547,12,22,12,926.4999999999992,185300.0,42.41131543874436,30708.125000000007
548,12,22,14,-97.40000000000062,-19480.0,96.62217211327199,58704.25000000007
549,12,22,16,219.22624999999888,43845.25,72.82033725644109,43604.999999999825
550,12,22,18,47.04624999999913,9409.25,73.06287504924184,71637.87500000023
551,12,22,20,163.3424999999994,32668.5,76.59944675727245,125163.68750000067
552,12,22,22,136.50499999999917,27301.0,95.78052804618102,59649.00000000007
553,12,22,24,481.2399999999993,96248.0,72.66183477307877,54863.50000000001
554,12,22,26,477.2587499999993,95451.75,50.71913423586539,33474.37499999994
555,12,22,28,338.2287499999994,67645.75,62.433761397813534,49042.5000000001
556,12,22,30,302.88124999999934,60576.25,68.72539725895341,53467.49999999993
557,12,22,32,-45.53000000000062,-9106.0,95.29289248440368,36545.06250000001
558,12,22,34,63.00624999999912,12601.25,87.00193359360591,58943.374999999956
559,12,22,36,227.20249999999908,45440.5,92.44997227075157,52719.24999999999
560,12,22,38,114.51249999999928,22902.5,85.00202689602915,60284.49999999968
561,12,24,6,522.0749999999983,104415.0,54.59882884804619,99183.54999999986
562,12,24,8,-94.05125000000028,-18810.25,92.59184627536968,28718.75000000006
563,12,24,10,2134.124999999999,426825.0,89.74637353358077,44638.50000000006
564,12,24,12,820.4562499999993,164091.25,42.63690222905947,110720.99999999933
565,12,24,14,79.99374999999934,15998.75,89.6283793112971,129828.5000000001
566,12,24,16,-94.81125000000064,-18962.25,95.47608284003498,55967.124999999905
567,12,24,18,-16.28875000000084,-3257.75,85.32782216228954,73400.91250000047
568,12,24,20,-9.812500000000691,-1962.5,97.3259586590264,133413.93749999997
569,12,24,22,289.54249999999917,57908.5,97.67798200728642,56336.87500000001
570,12,24,24,523.5099999999992,104702.0,82.06470028544251,59512.50000000003
571,12,24,26,598.8774999999994,119775.5,73.24031165431495,41407.87500000008
572,12,24,28,490.2462499999991,98049.25,75.73607588914496,45767.50000000007
573,12,24,30,328.9899999999994,65798.0,71.58009576337965,50192.5
574,12,24,32,46.96874999999929,9393.75,98.8359496809665,39460.500000000065
575,12,24,34,110.51624999999905,22103.25,98.21283546615413,53512.00000000005
576,12,24,36,-101.90375000000031,-20380.75,96.2752652255604,63410.49999999997
577,12,24,38,74.10624999999942,14821.25,98.86204421966316,50627.50000000003
578,12,26,6,2182.0899999999992,436418.0,92.13294291991917,66017.68750000001
579,12,26,8,2157.767499999999,431553.5,75.02616490033756,64006.537500000195
580,12,26,10,2053.4649999999997,410693.0,76.26732134476163,244563.74999999965
581,12,26,12,815.8512499999994,163170.25,53.675781209994376,144128.99999999936
582,12,26,14,-25.813750000000635,-5162.75,99.55281143489366,139470.99999999968
583,12,26,16,127.3962499999991,25479.25,95.07147049460498,34866.724999999955
584,12,26,18,-23.243750000000766,-4648.75,86.57270694806387,74831.4999999999
585,12,26,20,63.38124999999921,12676.25,86.1383241015375,128218.18750000029
586,12,26,22,175.02499999999935,35005.0,63.98978147379126,91990.75000000042
587,12,26,24,549.6474999999994,109929.5,52.116581069147635,130206.43750000042
588,12,26,26,464.0612499999995,92812.25,65.420950695342,42138.12499999985
589,12,26,28,1849.5874999999994,369917.5,82.01032562729075,46542.50000000004
590,12,26,30,253.73374999999947,50746.75,66.38813629969263,50967.499999999985
591,12,26,32,-101.48875000000059,-20297.75,96.97725825777154,61309.75000000007
592,12,26,34,-92.0612500000003,-18412.25,90.4193886643464,45916.999999999905
593,12,26,36,162.86249999999941,32572.5,96.63370030301654,63462.24999999991
594,12,26,38,-88.1837500000003,-17636.75,97.62806899438196,55107.75000000003
595,12,28,6,2100.141874999999,420028.37,79.94227471985604,88354.99999999991
596,12,28,8,1878.973749999999,375794.75,77.06599721830682,133882.9999999997
597,12,28,10,1852.5206249999992,370504.12,86.30616349755877,57712.50000000015
598,12,28,12,337.2224999999992,67444.5,67.62872024166475,105725.49999999977
599,12,28,14,-88.98500000000044,-17797.0,74.31039862189596,42275.0000000001
600,12,28,16,108.80499999999915,21761.0,92.37186873213005,32468.250000000047
601,12,28,18,59.3549999999992,11871.0,75.26299143301112,82098.0
602,12,28,20,130.56624999999943,26113.25,78.05547377379652,121292.93749999974
603,12,28,22,347.1899999999995,69438.0,60.18623820760012,33605.43750000007
604,12,28,24,566.6887499999995,113337.75,51.18859353758237,126844.37500000015
605,12,28,26,491.6074999999997,98321.5,57.47714154935084,64355.000000000044
606,12,28,28,1849.8649999999993,369973.0,51.51289154059242,31427.50000000002
607,12,28,30,347.0874999999993,69417.5,64.0124462132207,50505.50000000012
608,12,28,32,-87.47375000000065,-17494.75,98.74436061720455,65114.500000000065
609,12,28,34,197.1612499999992,39432.25,86.42834278804268,36450.937500000044
610,12,28,36,392.5012499999993,78500.25,54.7522225048342,44666.999999999985
611,12,28,38,192.09874999999957,38419.75,72.65137132008157,55581.750000000044
612,15,6,6,71.63249999999829,14326.5,90.24001859999886,26974.975000000017
613,15,6,8,-86.41625000000059,-17283.25,98.81052174140206,52012.4999999998
614,15,6,10,2115.2868749999993,423057.37,77.0791993501046,28939.000000000044
615,15,6,12,623.7968749999989,124759.37,97.61111111111119,19766.250000000015
616,15,6,14,-86.66375000000014,-17332.75,99.90397603860288,33605.13749999996
617,15,6,16,-84.5812500000007,-16916.25,99.36522751606854,79579.37500000016
618,15,6,18,141.42062499999898,28284.12,96.58630223330051,67423.99999999981
619,15,6,20,-76.72250000000051,-15344.5,70.65479848977098,32187.500000000065
620,15,6,22,544.8262499999993,108965.25,76.56120101049666,35685.750000000095
621,15,6,24,185.3606249999993,37072.12,96.19078994856577,162412.43750000003
622,15,6,26,877.2487499999992,175449.75,55.55212078811642,34143.999999999956
623,15,6,28,1798.2374999999995,359647.5,89.26615553121586,56235.000000000095
624,15,6,30,242.56874999999934,48513.75,75.82610809496806,23394.250000000007
625,15,6,32,166.62124999999926,33324.25,97.47128764632903,51738.124999999935
626,15,6,34,85.25749999999923,17051.5,87.53167581343492,22668.1875
627,15,6,36,-93.10750000000043,-18621.5,92.73473583417842,32928.25000000006
628,15,6,38,-88.66125000000049,-17732.25,96.33523078377067,33128.00000000001
629,15,8,6,1910.2849999999976,382057.0,80.94631342633204,36687.50000000001
630,15,8,8,-90.01250000000016,-18002.5,94.20697737841903,23230.475
631,15,8,10,-66.92875000000066,-13385.75,99.57162776457768,37401.34374999994
632,15,8,12,373.73687499999903,74747.37,83.13421851213356,41230.00000000009
633,15,8,14,-81.34875000000005,-16269.75,94.95986832489184,37356.49999999997
634,15,8,16,-95.39375000000014,-19078.75,98.4239545242246,21599.875000000007
635,15,8,18,-84.47125000000129,-16894.25,98.766095469461,78302.60000000011
636,15,8,20,-97.88312500000052,-19576.63,78.12205299886843,33136.250000000044
637,15,8,22,416.846249999999,83369.25,68.0044246118361,31546.062500000065
638,15,8,24,363.88124999999934,72776.25,68.39352092722972,27276.87500000005
639,15,8,26,682.8474999999992,136569.5,71.5211413988871,36644.12500000006
640,15,8,28,1694.7837499999991,338956.75,94.3109531131624,52594.62499999999
641,15,8,30,232.63749999999942,46527.5,72.76986608004327,23569.250000000022
642,15,8,32,-94.10750000000048,-18821.5,74.46765562662301,23518.375000000062
643,15,8,34,-113.34250000000038,-22668.5,99.21756113439419,30480.87500000003
644,15,8,36,108.36749999999907,21673.5,81.02263706785648,29599.999999999993
645,15,8,38,-100.80250000000048,-20160.5,96.71929968092947,32510.500000000047
646,15,10,6,1254.088333333331,250817.67,50.25063791010172,28623.218750000022
647,15,10,8,3552.532499999998,710506.5,97.05794542148982,74445.72500000003
648,15,10,10,817.3449999999987,163469.0,83.94764037202897,22542.24999999999
649,15,10,12,579.478749999999,115895.75,99.16003466397424,62361.24999999998
650,15,10,14,174.9374999999991,34987.5,89.72793782901705,34984.249999999985
651,15,10,16,150.62249999999912,30124.5,84.81677989538883,35268.93750000003
652,15,10,18,37.273124999998835,7454.62,91.19524543880924,99960.55624999994
653,15,10,20,-91.61375000000055,-18322.75,93.07149731618635,72045.24999999991
654,15,10,22,309.137499999999,61827.5,95.05091731004289,38688.81250000006
655,15,10,24,229.00624999999928,45801.25,91.40794397527826,29446.47500000006
656,15,10,26,509.0824999999989,101816.5,96.66938852422982,23085.37500000001
657,15,10,28,228.7524999999993,45750.5,94.56089664781587,23074.750000000036
658,15,10,30,178.63249999999954,35726.5,99.5644371657056,28573.5
659,15,10,32,169.37249999999918,33874.5,94.0456946853811,47707.5
660,15,10,34,159.46499999999926,31893.0,77.61785815310417,20236.625000000007
661,15,10,36,265.1674999999991,53033.5,87.13106958466601,41684.375000000015
662,15,10,38,212.56499999999932,42513.0,68.5223232364513,23054.249999999985
663,15,12,6,307.6168749999983,61523.37,99.31380499545686,138462.49999999985
664,15,12,8,-91.92250000000051,-18384.5,92.92631538987192,45897.468750000044
665,15,12,10,1900.5637499999991,380112.75,94.66618803660215,71895.10625000014
666,15,12,12,478.161874999999,95632.37,87.20208453966418,18824.750000000007
667,15,12,14,-93.82625000000054,-18765.25,93.2016396972867,30296.12499999998
668,15,12,16,-101.43875000000067,-20287.75,99.75789884038974,40303.68750000005
669,15,12,18,113.27187499999884,22654.37,96.51560875986966,52930.12500000008
670,15,12,20,-89.36750000000046,-17873.5,98.98435961668906,72388.4499999999
671,15,12,22,-6.315000000000964,-1263.0,92.36200448765915,96474.99999999999
672,15,12,24,-97.05875000000007,-19411.75,90.60081475240386,26076.499999999978
673,15,12,26,511.219999999999,102244.0,91.91694417644439,22150.375000000007
674,15,12,28,295.37124999999935,59074.25,89.09615551757115,48052.06250000013
675,15,12,30,151.91374999999942,30382.75,75.33474728880714,23531.75
676,15,12,32,173.35749999999933,34671.5,97.80119292557747,52941.375000000124
677,15,12,34,24.243749999999345,4848.75,92.06954179012904,50065.00000000008
678,15,12,36,-104.49250000000052,-20898.5,69.73518841740002,29615.749999999996
679,15,12,38,212.8449999999992,42569.0,89.76709694778229,34197.00000000001
680,15,14,6,581.0206249999973,116204.12,51.751253526255105,18441.28749999998
681,15,14,8,-94.21000000000011,-18842.0,92.11290028357743,27772.50000000003
682,15,14,10,-91.2525,-18250.5,94.38685695721487,31232.374999999985
683,15,14,12,210.2162499999988,42043.25,92.53474004522334,21970.812500000015
684,15,14,14,1380.6624999999992,276132.5,92.19407653759761,61194.62500000014
685,15,14,16,24.238749999999033,4847.75,98.71585117438597,32747.72500000002
686,15,14,18,-85.12750000000051,-17025.5,90.52186320287086,29104.250000000047
687,15,14,20,174.59687499999922,34919.37,97.90475339528246,43830.00000000006
688,15,14,22,136.02999999999898,27206.0,99.4156722636628,147338.49999999974
689,15,14,24,-91.7850000000001,-18357.0,92.69119305561718,27933.96250000001
690,15,14,26,-95.80875000000006,-19161.75,89.58732451870233,21394.125000000007
691,15,14,28,227.8637499999994,45572.75,80.97421908475002,47717.50000000008
692,15,14,30,25.83749999999938,5167.5,93.5542290133504,64961.250000000065
693,15,14,32,-95.69250000000041,-19138.5,88.74207562957692,46929.24999999999
694,15,14,34,-93.35625000000047,-18671.25,86.14949358967637,51194.87499999986
695,15,14,36,191.61499999999913,38323.0,70.23557014373584,44454.374999999956
696,15,14,38,-89.40125000000042,-17880.25,92.24276473277936,68589.87499999981
697,15,16,6,400.51333333333093,80102.67,98.24434631339496,36709.00000000009
698,15,16,8,1764.775624999999,352955.12,92.70886674282136,47071.99999999999
699,15,16,10,2373.997499999998,474799.5,90.42857770717836,36006.625000000044
700,15,16,12,222.4812499999987,44496.25,88.16320542803085,134842.8125000002
701,15,16,14,215.3693749999988,43073.87,97.51217144367588,70461.61250000005
702,15,16,16,314.59124999999904,62918.25,79.65815834396203,37926.225000000006
703,15,16,18,-96.60250000000094,-19320.5,96.47459862504432,46449.625
704,15,16,20,168.66749999999908,33733.5,76.08224493274783,117160.00000000016
705,15,16,22,449.016249999999,89803.25,64.45827783516062,43645.06249999997
706,15,16,24,295.6837499999991,59136.75,87.73100826927163,39503.65000000011
707,15,16,26,-92.53625000000018,-18507.25,90.0021054847879,21373.250000000007
708,15,16,28,191.21999999999935,38244.0,88.36128265070346,49042.500000000015
709,15,16,30,-86.72750000000057,-17345.5,93.95503979707001,47039.99999999996
710,15,16,32,-95.07625000000016,-19015.25,98.32064723059995,25672.750000000015
711,15,16,34,-95.58250000000058,-19116.5,63.999246688568554,19115.375000000007
712,15,16,36,184.54749999999908,36909.5,90.79966480225336,45779.37500000008
713,15,16,38,-85.59625000000044,-17119.25,96.73041196882488,32998.25000000004
714,15,18,6,1610.962499999998,322192.5,92.1001149000573,77981.03571428577
715,15,18,8,1921.6362499999989,384327.25,58.91518558512181,90398.68749999948
716,15,18,10,2239.487499999999,447897.5,92.81711205338082,56475.49999999984
717,15,18,12,756.3974999999989,151279.5,61.07602611198585,38406.43749999991
718,15,18,14,343.5049999999991,68701.0,55.28333198710572,37643.25000000009
719,15,18,16,151.0687499999989,30213.75,73.32237000850097,24689.750000000015
720,15,18,18,92.8324999999988,18566.5,93.11409702312187,65279.50000000007
721,15,18,20,67.0099999999988,13402.0,81.31348700343308,82899.09999999996
722,15,18,22,394.1924999999989,78838.5,40.3508927071266,11407.499999999989
723,15,18,24,362.12499999999943,72425.0,78.24369687913207,41378.025
724,15,18,26,159.70874999999933,31941.75,96.94147378286566,28961.750000000022
725,15,18,28,379.61749999999915,75923.5,75.74077598404679,45767.5
726,15,18,30,496.6987499999993,99339.75,76.55372667004852,43764.99999999991
727,15,18,32,-90.55125000000021,-18110.25,99.21370856103566,29115.87500000002
728,15,18,34,183.84124999999915,36768.25,68.47949283605797,81716.75000000003
729,15,18,36,340.63749999999914,68127.5,91.964535441251,55239.04999999991
730,15,18,38,279.54499999999916,55909.0,69.00888550937285,24163.375
731,15,20,6,2229.494999999998,445899.0,91.13555397659684,69422.84999999989
732,15,20,8,3701.468124999999,740293.62,89.32629651569823,20733.74999999997
733,15,20,10,2567.184999999999,513437.0,81.55967478011864,24921.578125000004
734,15,20,12,787.7074999999993,157541.5,49.571833131462235,108200.7499999999
735,15,20,14,219.09624999999897,43819.25,75.84815002638071,37017.5
736,15,20,16,-92.38125000000018,-18476.25,99.35118392162849,25916.72499999995
737,15,20,18,-92.47000000000098,-18494.0,97.53041192752318,62896.87500000002
738,15,20,20,12.918749999999163,2583.75,83.38241356118519,86474.02500000002
739,15,20,22,176.2224999999992,35244.5,99.79647465019089,54917.99999999996
740,15,20,24,630.9556249999995,126191.12,48.021898084858265,95723.25000000013
741,15,20,26,629.7562499999993,125951.25,93.77184214558275,32131.62500000003
742,15,20,28,212.4537499999994,42490.75,88.75733907368897,45767.50000000006
743,15,20,30,396.18374999999935,79236.75,82.15165337103453,32104.250000000065
744,15,20,32,-97.35375000000013,-19470.75,95.87307520709997,29815.687499999996
745,15,20,34,310.37874999999894,62075.75,72.69230407656133,57993.37499999993
