,period_high,period_low,period_me1,period_me2,period_sig,return,pnl,drawdown (%),drawdown (abs)
7258,13,16,6,13,17,-83.99375000000003,-16798.75,92.69092413968743,36396.24999999999
7259,13,16,6,15,5,253.07999999999993,50616.0,45.28190012485819,19856.00000000004
7260,13,16,6,15,7,203.28749999999988,40657.5,47.539232053422396,19577.249999999993
7261,13,16,6,15,9,217.99749999999995,43599.5,49.63166257402863,20616.000000000033
7262,13,16,6,15,11,198.70874999999992,39741.75,50.78364114470113,20616.00000000002
7263,13,16,6,15,13,215.22999999999993,43046.0,49.514545618301405,20616.000000000004
7264,13,16,6,15,15,-83.99375000000003,-16798.75,92.69092413968743,36396.24999999999
7265,13,16,6,15,17,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7266,13,16,6,17,5,240.95499999999993,48191.0,45.28190012485819,19856.00000000004
7267,13,16,6,17,7,199.61249999999993,39922.5,50.06161784792841,20615.999999999996
7268,13,16,6,17,9,210.34999999999994,42070.0,48.94761209444781,20615.999999999985
7269,13,16,6,17,11,207.80249999999992,41560.5,51.372077521601334,20616.000000000015
7270,13,16,6,17,13,-83.99375000000003,-16798.75,92.69092413968743,36396.24999999999
7271,13,16,6,17,15,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7272,13,16,6,17,17,92.945,18589.0,89.61503422465161,36396.24999999998
7273,13,16,6,19,5,210.20499999999984,42041.0,46.015665857714545,19577.25000000002
7274,13,16,6,19,7,196.61249999999993,39322.5,50.78927108674899,20615.99999999998
7275,13,16,6,19,9,213.08374999999992,42616.75,47.43590481066251,20616.000000000007
7276,13,16,6,19,11,-83.99375000000003,-16798.75,92.69092413968743,36396.24999999999
7277,13,16,6,19,13,73.68999999999997,14738.0,90.69812355154629,36396.25000000006
7278,13,16,6,19,15,86.22874999999996,17245.75,89.61503422465161,36396.24999999998
7279,13,16,6,19,17,98.49124999999997,19698.25,89.70946174939154,36396.250000000015
7280,13,16,6,21,5,210.20499999999984,42041.0,46.015665857714545,19577.25000000002
7281,13,16,6,21,7,193.46499999999992,38693.0,50.70744710287964,20616.00000000001
7282,13,16,6,21,9,225.92749999999992,45185.5,47.13763911674093,20616.00000000003
7283,13,16,6,21,11,98.55125,19710.25,99.0149829402166,41716.24999999998
7284,13,16,6,21,13,74.10374999999996,14820.75,89.61503422465161,36396.24999999998
7285,13,16,6,21,15,104.49124999999997,20898.25,89.70946174939154,36396.250000000015
7286,13,16,6,21,17,86.73874999999997,17347.75,91.34573153132803,36396.250000000015
7287,13,16,9,12,5,203.32999999999984,40666.0,47.540963701819486,19577.249999999996
7288,13,16,9,12,7,170.48874999999992,34097.75,65.67368739292556,24437.99999999997
7289,13,16,9,12,9,177.09749999999994,35419.5,58.921572174584306,24428.00000000007
7290,13,16,9,12,11,195.87624999999994,39175.25,43.64283345964387,18427.750000000055
7291,13,16,9,12,13,-90.35500000000005,-18071.0,94.3788248107043,36396.25000000001
7292,13,16,9,12,15,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7293,13,16,9,12,17,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7294,13,16,9,14,5,203.28749999999988,40657.5,47.539232053422396,19577.249999999993
7295,13,16,9,14,7,170.0999999999999,34020.0,62.25686881424593,24438.000000000022
7296,13,16,9,14,9,197.75124999999989,39550.25,49.7649441076166,21012.750000000062
7297,13,16,9,14,11,-90.35500000000005,-18071.0,94.3788248107043,36396.25000000001
7298,13,16,9,14,13,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7299,13,16,9,14,15,-89.35500000000005,-17871.0,98.41079926454685,36396.249999999985
7300,13,16,9,14,17,-92.30250000000005,-18460.5,95.29186139365616,36396.25000000002
7301,13,16,9,16,5,203.73749999999995,40747.5,50.78927108674899,20615.99999999998
7302,13,16,9,16,7,198.70874999999992,39741.75,50.78364114470113,20616.00000000002
7303,13,16,9,16,9,195.3762499999999,39075.25,43.73605639151283,18427.750000000047
7304,13,16,9,16,11,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7305,13,16,9,16,13,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7306,13,16,9,16,15,-89.42750000000004,-17885.5,98.42277478062171,36396.25000000004
7307,13,16,9,16,17,-85.81000000000004,-17162.0,96.45734502954973,36396.25000000001
7308,13,16,9,18,5,190.61249999999993,38122.5,51.44193880415459,20615.99999999999
7309,13,16,9,18,7,213.86874999999986,42773.75,49.84044096315641,20616.00000000003
7310,13,16,9,18,9,-90.35500000000005,-18071.0,94.3788248107043,36396.25000000001
7311,13,16,9,18,11,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7312,13,16,9,18,13,-92.30250000000005,-18460.5,95.29186139365616,36396.25000000002
7313,13,16,9,18,15,-89.56000000000004,-17912.0,93.44831570298861,36396.250000000015
7314,13,16,9,18,17,96.57124999999999,19314.25,98.4199636717951,40908.75000000003
7315,13,16,9,20,5,200.7237499999999,40144.75,48.94761209444781,20615.999999999985
7316,13,16,9,20,7,95.9325,19186.5,90.69812355154629,36396.25000000006
7317,13,16,9,20,9,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7318,13,16,9,20,11,-89.35500000000005,-17871.0,98.41079926454685,36396.249999999985
7319,13,16,9,20,13,-89.42750000000004,-17885.5,98.42277478062171,36396.25000000004
7320,13,16,9,20,15,92.46874999999997,18493.75,98.36080354888735,40908.75
7321,13,16,9,20,17,95.17750000000001,19035.5,89.62275766119599,36396.25000000003
7322,13,16,12,15,5,210.34999999999994,42070.0,48.94761209444781,20615.999999999985
7323,13,16,12,15,7,86.68999999999997,17338.0,90.69812355154629,36396.25000000006
7324,13,16,12,15,9,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7325,13,16,12,15,11,-85.73000000000005,-17146.0,99.89638798924085,36396.25000000003
7326,13,16,12,15,13,-83.16750000000005,-16633.5,92.1155866013692,36396.25000000004
7327,13,16,12,15,15,-84.37500000000003,-16875.0,92.58776392775373,36396.25000000004
7328,13,16,12,15,17,-85.75000000000001,-17150.0,96.24826494826695,35883.999999999985
7329,13,16,12,17,5,213.08374999999992,42616.75,47.43590481066251,20616.000000000007
7330,13,16,12,17,7,-90.35500000000005,-18071.0,94.3788248107043,36396.25000000001
7331,13,16,12,17,9,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7332,13,16,12,17,11,-89.42750000000004,-17885.5,98.42277478062171,36396.25000000004
7333,13,16,12,17,13,-83.00000000000004,-16600.0,91.96778269109285,36396.249999999935
7334,13,16,12,17,15,-85.75000000000001,-17150.0,96.24826494826695,35883.999999999985
7335,13,16,12,17,17,54.62499999999997,10925.0,90.08215188999553,35883.999999999985
7336,13,16,12,19,5,102.36625,20473.25,99.7981575724756,40543.749999999985
7337,13,16,12,19,7,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7338,13,16,12,19,9,-85.69375000000005,-17138.75,96.52577490469089,36396.25000000003
7339,13,16,12,19,11,-89.94750000000003,-17989.5,93.98522937082801,36396.24999999999
7340,13,16,12,19,13,90.87499999999996,18175.0,98.67040520984081,40908.75
7341,13,16,12,19,15,54.62499999999997,10925.0,90.08215188999553,35883.999999999985
7342,13,16,12,19,17,34.99999999999997,7000.0,90.08215188999553,35883.999999999985
7343,13,16,12,21,5,107.91875,21583.75,99.0149829402166,41716.24999999998
7344,13,16,12,21,7,-85.48000000000006,-17096.0,96.41646136321495,36396.24999999999
7345,13,16,12,21,9,-89.42750000000004,-17885.5,98.42277478062171,36396.25000000004
7346,13,16,12,21,11,92.34374999999999,18468.75,98.4199636717951,40908.75000000003
7347,13,16,12,21,13,65.24999999999997,13050.0,90.08215188999553,35883.999999999985
7348,13,16,12,21,15,34.99999999999997,7000.0,90.08215188999553,35883.999999999985
7349,13,16,12,21,17,26.751249999999953,5350.25,98.82935779816513,40396.49999999995
7350,13,16,15,18,5,102.66875,20533.75,99.0149829402166,41716.24999999998
7351,13,16,15,18,7,-89.35500000000005,-17871.0,98.41079926454685,36396.249999999985
7352,13,16,15,18,9,-89.56000000000004,-17912.0,93.44831570298861,36396.250000000015
7353,13,16,15,18,11,88.74999999999996,17750.0,98.67040520984081,40908.75
7354,13,16,15,18,13,54.62499999999997,10925.0,90.08215188999553,35883.999999999985
7355,13,16,15,18,15,10.063749999999963,2012.75,99.48039155328448,40396.5
7356,13,16,15,18,17,-5.373750000000036,-1074.75,89.63157237417259,35883.999999999956
7357,13,16,15,20,5,76.83625,15367.25,99.0149829402166,41716.24999999998
7358,13,16,15,20,7,92.86374999999992,18572.75,99.63284988857633,40908.75000000001
7359,13,16,15,20,9,92.46874999999997,18493.75,98.36080354888735,40908.75
7360,13,16,15,20,11,65.24999999999997,13050.0,90.08215188999553,35883.999999999985
7361,13,16,15,20,13,26.37499999999997,5275.0,90.08215188999553,35883.999999999985
7362,13,16,15,20,15,9.501249999999946,1900.25,98.82935779816513,40396.49999999995
7363,13,16,15,20,17,-10.085000000000027,-2017.0,89.00527347089069,33840.249999999985
7364,13,16,18,21,5,83.96749999999999,16793.5,91.65858695241576,36396.25
7365,13,16,18,21,7,89.40625,17881.25,99.8553749267721,40908.75000000004
7366,13,16,18,21,9,-86.69750000000002,-17339.5,92.04506832712373,35884.0
7367,13,16,18,21,11,39.17875,7835.75,89.65284631047706,35884.000000000015
7368,13,16,18,21,13,-10.085000000000027,-2017.0,89.00527347089069,33840.249999999985
7369,13,16,18,21,15,18.474999999999962,3695.0,98.43092819143828,38438.99999999997
7370,13,16,18,21,17,12.073749999999945,2414.75,88.95024759534364,34308.99999999999
7371,13,18,3,6,5,-82.30000000000001,-16460.0,94.63820958181918,38998.75000000005
7372,13,18,3,6,7,-81.68125000000003,-16336.25,94.30922325401433,38998.75000000002
7373,13,18,3,6,9,121.10999999999996,24222.0,94.9405993621735,38998.74999999996
7374,13,18,3,6,11,121.60999999999997,24322.0,94.73303859887776,38998.75000000001
7375,13,18,3,6,13,-80.82750000000004,-16165.5,93.94402924402745,38998.75000000003
7376,13,18,3,6,15,-81.59125000000004,-16318.25,94.24540840985985,38998.74999999997
7377,13,18,3,6,17,-81.59125000000004,-16318.25,94.24540840985985,38998.74999999997
7378,13,18,3,8,5,-81.68125000000003,-16336.25,94.30922325401433,38998.75000000002
7379,13,18,3,8,7,121.10999999999996,24222.0,94.9405993621735,38998.74999999996
7380,13,18,3,8,9,-80.82750000000004,-16165.5,93.94402924402745,38998.75000000003
7381,13,18,3,8,11,278.03374999999994,55606.75,40.90323942175792,19381.999999999985
7382,13,18,3,8,13,278.90124999999995,55780.25,40.7454512965513,19381.999999999975
7383,13,18,3,8,15,275.77624999999995,55155.25,40.65777844037188,19090.25
7384,13,18,3,8,17,107.06750000000001,21413.5,97.75227752795887,37716.24999999996
7385,13,18,3,10,5,-81.68125000000003,-16336.25,94.30922325401433,38998.75000000002
7386,13,18,3,10,7,102.23499999999997,20447.0,94.73303859887776,38998.75000000001
7387,13,18,3,10,9,278.03374999999994,55606.75,40.90323942175792,19381.999999999985
7388,13,18,3,10,11,275.77624999999995,55155.25,40.65777844037188,19090.25
7389,13,18,3,10,13,262.52624999999995,52505.25,42.8142906803324,19090.24999999998
7390,13,18,3,10,15,267.83874999999995,53567.75,41.808655088587656,19090.250000000007
7391,13,18,3,10,17,-64.53500000000004,-12907.0,98.3426215452895,38998.74999999998
7392,13,18,3,12,5,121.60999999999997,24322.0,94.73303859887776,38998.75000000001
7393,13,18,3,12,7,-81.59125000000004,-16318.25,94.24540840985985,38998.74999999997
7394,13,18,3,12,9,278.90124999999995,55780.25,40.13212525095391,19090.249999999985
7395,13,18,3,12,11,262.52624999999995,52505.25,42.8142906803324,19090.24999999998
7396,13,18,3,12,13,267.83874999999995,53567.75,41.808655088587656,19090.250000000007
7397,13,18,3,12,15,-76.78625000000002,-15357.25,99.95578736928442,38998.750000000015
7398,13,18,3,12,17,96.87999999999997,19376.0,98.34489322312328,37716.24999999993
7399,13,18,3,14,5,121.60999999999997,24322.0,94.73303859887776,38998.75000000001
7400,13,18,3,14,7,-81.59125000000004,-16318.25,94.24540840985985,38998.74999999997
7401,13,18,3,14,9,263.90124999999995,52780.25,42.8142906803324,19090.24999999998
7402,13,18,3,14,11,267.83874999999995,53567.75,41.808655088587656,19090.250000000007
7403,13,18,3,14,13,-76.78625000000002,-15357.25,99.95578736928442,38998.750000000015
7404,13,18,3,14,15,98.25499999999995,19651.0,97.6447211722674,37716.24999999997
7405,13,18,3,14,17,-64.80750000000005,-12961.5,97.6687426359199,37716.24999999997
7406,13,18,3,16,5,121.60999999999997,24322.0,94.73303859887776,38998.75000000001
7407,13,18,3,16,7,-80.72375000000001,-16144.75,93.82932139978588,38998.74999999996
7408,13,18,3,16,9,263.90124999999995,52780.25,42.8142906803324,19090.24999999998
7409,13,18,3,16,11,-76.78625000000002,-15357.25,99.95578736928442,38998.750000000015
7410,13,18,3,16,13,98.25499999999995,19651.0,97.6447211722674,37716.24999999997
7411,13,18,3,16,15,-64.80750000000005,-12961.5,97.6687426359199,37716.24999999997
7412,13,18,3,16,17,-64.80750000000005,-12961.5,97.6687426359199,37716.24999999997
7413,13,18,3,18,5,-79.45250000000004,-15890.5,99.57762741473282,41611.24999999997
7414,13,18,3,18,7,-80.72375000000001,-16144.75,93.82932139978588,38998.74999999996
7415,13,18,3,18,9,107.06750000000001,21413.5,97.75227752795887,37716.24999999996
7416,13,18,3,18,11,98.25500000000001,19651.0,98.34489322312328,37716.24999999993
7417,13,18,3,18,13,-64.80750000000005,-12961.5,97.6687426359199,37716.24999999997
7418,13,18,3,18,15,-64.80750000000005,-12961.5,97.6687426359199,37716.24999999997
7419,13,18,3,18,17,-68.50750000000005,-13701.5,97.30651912196767,38998.75000000003
7420,13,18,3,20,5,-79.45250000000004,-15890.5,99.57762741473282,41611.24999999997
7421,13,18,3,20,7,100.9425,20188.5,95.23853132593382,38998.749999999956
7422,13,18,3,20,9,111.9425,22388.5,97.75227752795887,37716.24999999996
7423,13,18,3,20,11,99.63,19926.0,97.6447211722674,37716.24999999997
7424,13,18,3,20,13,-64.80750000000005,-12961.5,97.6687426359199,37716.24999999997
7425,13,18,3,20,15,-68.50750000000005,-13701.5,97.30651912196767,38998.75000000003
7426,13,18,3,20,17,-60.78875000000007,-12157.75,99.13697228524401,38998.74999999999
7427,13,18,6,9,5,277.52624999999995,55505.25,40.13212525095391,19090.249999999985
7428,13,18,6,9,7,267.83874999999995,53567.75,41.808655088587656,19090.250000000007
7429,13,18,6,9,9,224.96374999999992,44992.75,42.41027144016598,18811.499999999975
7430,13,18,6,9,11,218.0462499999999,43609.25,43.75530615805083,18811.49999999999
7431,13,18,6,9,13,217.12124999999992,43424.25,48.35736566417517,20540.999999999993
7432,13,18,6,9,15,226.25499999999997,45251.0,47.38490285299059,20540.99999999998
7433,13,18,6,9,17,218.6075,43721.5,46.75874549707205,20540.999999999975
7434,13,18,6,11,5,274.40124999999995,54880.25,40.65777844037188,19090.25
7435,13,18,6,11,7,224.96374999999992,44992.75,42.41027144016598,18811.499999999975
7436,13,18,6,11,9,218.0462499999999,43609.25,43.75530615805083,18811.49999999999
7437,13,18,6,11,11,218.99624999999995,43799.25,49.03849597135193,20541.000000000022
7438,13,18,6,11,13,204.23249999999996,40846.5,50.021003415338036,20540.999999999996
7439,13,18,6,11,15,206.96624999999992,41393.25,48.414176904756346,20531.000000000036
7440,13,18,6,11,17,216.05999999999992,43212.0,47.327857517524215,19850.25000000002
7441,13,18,6,13,5,267.83874999999995,53567.75,41.808655088587656,19090.250000000007
7442,13,18,6,13,7,218.08874999999995,43617.75,43.75683282547512,18811.499999999975
7443,13,18,6,13,9,217.12124999999992,43424.25,48.35736566417517,20540.999999999993
7444,13,18,6,13,11,204.23249999999996,40846.5,50.021003415338036,20540.999999999996
7445,13,18,6,13,13,206.96624999999992,41393.25,48.414176904756346,20531.000000000036
7446,13,18,6,13,15,223.48749999999998,44697.5,45.68789918867602,19850.249999999993
7447,13,18,6,13,17,71.15499999999997,14231.0,99.58045869848968,40053.749999999985
7448,13,18,6,15,5,267.83874999999995,53567.75,41.808655088587656,19090.250000000007
7449,13,18,6,15,7,218.0462499999999,43609.25,43.75530615805083,18811.49999999999
7450,13,18,6,15,9,226.25499999999997,45251.0,47.38490285299059,20540.99999999998
7451,13,18,6,15,11,206.96624999999992,41393.25,48.414176904756346,20531.000000000036
7452,13,18,6,15,13,223.48749999999998,44697.5,45.68789918867602,19850.249999999993
7453,13,18,6,15,15,71.15499999999997,14231.0,99.58045869848968,40053.749999999985
7454,13,18,6,15,17,82.66499999999992,16533.0,89.93174385283497,35541.24999999997
7455,13,18,6,17,5,255.71374999999992,51142.75,41.808655088587656,19090.250000000007
7456,13,18,6,17,7,214.37124999999995,42874.25,47.77810083154038,20540.99999999998
7457,13,18,6,17,9,218.6075,43721.5,46.75874549707205,20540.999999999975
7458,13,18,6,17,11,216.05999999999992,43212.0,47.327857517524215,19850.25000000002
7459,13,18,6,17,13,71.15499999999997,14231.0,99.58045869848968,40053.749999999985
7460,13,18,6,17,15,82.66499999999992,16533.0,89.93174385283497,35541.24999999997
7461,13,18,6,17,17,83.17374999999997,16634.75,98.3512348236008,42143.74999999998
7462,13,18,6,19,5,224.96374999999992,44992.75,42.41027144016598,18811.499999999975
7463,13,18,6,19,7,211.37125,42274.25,48.44289841400867,20541.00000000001
7464,13,18,6,19,9,221.34124999999992,44268.25,45.350326912882174,20531.000000000025
7465,13,18,6,19,11,96.1475,19229.5,99.58045869848968,40053.749999999985
7466,13,18,6,19,13,75.41874999999997,15083.75,99.45479216993935,40861.24999999995
7467,13,18,6,19,15,76.45749999999992,15291.5,98.3512348236008,42143.74999999998
7468,13,18,6,19,17,91.58624999999996,18317.25,97.12611558915208,42143.74999999999
7469,13,18,6,21,5,224.96374999999992,44992.75,42.41027144016598,18811.499999999975
7470,13,18,6,21,7,211.34874999999997,42269.75,48.36818310257137,20540.99999999997
7471,13,18,6,21,9,234.18499999999992,46837.0,43.58190440643736,19850.25000000005
7472,13,18,6,21,11,82.28000000000002,16456.0,97.80968958514651,42143.75
7473,13,18,6,21,13,61.95749999999993,12391.5,99.4302263169381,42143.74999999996
7474,13,18,6,21,15,97.58624999999994,19517.25,97.12611558915208,42143.74999999999
7475,13,18,6,21,17,-64.68750000000007,-12937.5,98.78058784924056,42143.749999999985
7476,13,18,9,12,5,218.08874999999995,43617.75,43.75683282547512,18811.499999999975
7477,13,18,9,12,7,178.74624999999997,35749.25,60.807226600038476,23728.499999999985
7478,13,18,9,12,9,185.35499999999993,37071.0,54.81543110371576,23718.50000000007
7479,13,18,9,12,11,204.1337499999999,40826.75,42.76062926859744,18829.75000000007
7480,13,18,9,12,13,-73.44750000000008,-14689.5,89.93174385283497,35541.24999999997
7481,13,18,9,12,15,79.03999999999994,15808.0,88.88590167624312,35541.24999999999
7482,13,18,9,12,17,97.18374999999997,19436.75,88.88590167624312,35541.24999999999
7483,13,18,9,14,5,218.0462499999999,43609.25,43.75530615805083,18811.49999999999
7484,13,18,9,14,7,178.35749999999993,35671.5,57.783135170675635,23728.49999999999
7485,13,18,9,14,9,206.00874999999994,41201.75,48.630926360132015,21414.750000000047
7486,13,18,9,14,11,-73.44750000000008,-14689.5,89.93174385283497,35541.24999999997
7487,13,18,9,14,13,89.42499999999993,17885.0,88.88590167624312,35541.24999999999
7488,13,18,9,14,15,76.55874999999993,15311.75,90.61964163920426,35541.24999999998
7489,13,18,9,14,17,86.83374999999997,17366.75,99.62756619690836,40861.249999999985
7490,13,18,9,16,5,221.62124999999992,44324.25,48.44289841400867,20541.00000000001
7491,13,18,9,16,7,206.96624999999992,41393.25,48.414176904756346,20531.000000000036
7492,13,18,9,16,9,203.63374999999994,40726.75,42.84820316188894,18829.749999999985
7493,13,18,9,16,11,85.03999999999992,17008.0,88.88590167624312,35541.24999999999
7494,13,18,9,16,13,80.43374999999997,16086.75,88.88590167624312,35541.24999999999
7495,13,18,9,16,15,80.70874999999992,16141.75,89.3018668810774,35541.25000000001
7496,13,18,9,16,17,-82.38125000000004,-16476.25,92.48910285602759,35541.25000000001
7497,13,18,9,18,5,208.49624999999997,41699.25,49.03849597135193,20541.000000000022
7498,13,18,9,18,7,222.12624999999994,44425.25,45.975993190543235,19850.250000000022
7499,13,18,9,18,9,75.29374999999996,15058.75,89.93174385283497,35541.24999999997
7500,13,18,9,18,11,97.18374999999997,19436.75,88.88590167624312,35541.24999999999
7501,13,18,9,18,13,89.58374999999997,17916.75,99.62756619690836,40861.249999999985
7502,13,18,9,18,15,70.07624999999996,14015.25,99.74164228350867,40053.75000000002
7503,13,18,9,18,17,81.60374999999999,16320.75,98.13569498649052,40861.25000000002
7504,13,18,9,20,5,218.6075,43721.5,46.75874549707205,20540.999999999975
7505,13,18,9,20,7,100.41125,20082.25,99.45479216993935,40861.24999999995
7506,13,18,9,20,9,82.66499999999992,16533.0,89.93174385283497,35541.24999999997
7507,13,18,9,20,11,70.55874999999996,14111.75,90.61964163920426,35541.24999999998
7508,13,18,9,20,13,80.70874999999992,16141.75,89.3018668810774,35541.25000000001
7509,13,18,9,20,15,77.50124999999997,15500.25,98.07680768076807,40861.250000000015
7510,13,18,9,20,17,79.95999999999997,15992.0,98.57564757275577,40053.75000000002
7511,13,18,12,15,5,218.6075,43721.5,46.75874549707205,20540.999999999975
7512,13,18,12,15,7,91.16874999999996,18233.75,99.45479216993935,40861.24999999995
7513,13,18,12,15,9,79.03999999999994,15808.0,88.88590167624312,35541.24999999999
7514,13,18,12,15,11,70.55874999999996,14111.75,90.61964163920426,35541.24999999998
7515,13,18,12,15,13,59.70874999999993,11941.75,89.3018668810774,35541.25000000001
7516,13,18,12,15,15,-81.95625000000003,-16391.25,92.23707260105105,35541.250000000015
7517,13,18,12,15,17,-98.13125000000001,-19626.25,92.48050692287117,33714.000000000015
7518,13,18,12,17,5,221.34124999999992,44268.25,45.350326912882174,20531.000000000025
7519,13,18,12,17,7,75.29374999999996,15058.75,89.93174385283497,35541.24999999997
7520,13,18,12,17,9,97.18374999999997,19436.75,88.88590167624312,35541.24999999999
7521,13,18,12,17,11,80.70874999999992,16141.75,89.3018668810774,35541.25000000001
7522,13,18,12,17,13,-65.94500000000004,-13189.0,91.60706231071588,35541.25000000003
7523,13,18,12,17,15,-98.13125000000001,-19626.25,92.48050692287117,33714.000000000015
7524,13,18,12,17,17,38.40124999999998,7680.25,91.13000229757671,33713.999999999956
7525,13,18,12,19,5,-82.23375000000001,-16446.75,97.38889423308164,40496.25000000006
7526,13,18,12,19,7,82.66499999999992,16533.0,89.93174385283497,35541.24999999997
7527,13,18,12,19,9,85.81749999999992,17163.5,98.8353084150201,40053.74999999999
7528,13,18,12,19,11,-65.94500000000004,-13189.0,91.60706231071588,35541.25000000003
7529,13,18,12,19,13,75.20999999999997,15042.0,98.7642757870566,40861.250000000044
7530,13,18,12,19,15,38.40124999999998,7680.25,91.13000229757671,33713.999999999956
7531,13,18,12,19,17,18.77624999999999,3755.25,91.13000229757671,33713.999999999956
7532,13,18,12,21,5,92.52250000000004,18504.5,97.80968958514651,42143.75
7533,13,18,12,21,7,90.04874999999997,18009.75,88.88590167624312,35541.24999999999
7534,13,18,12,21,9,80.70874999999992,16141.75,89.3018668810774,35541.25000000001
7535,13,18,12,21,11,77.37624999999997,15475.25,98.13569498649052,40861.25000000002
7536,13,18,12,21,13,-85.00625000000002,-17001.25,91.77061429475532,33714.00000000001
7537,13,18,12,21,15,18.77624999999999,3755.25,91.13000229757671,33713.999999999956
7538,13,18,12,21,17,10.527499999999973,2105.5,88.63766325102041,33713.99999999999
7539,13,18,15,18,5,84.52250000000002,16904.5,97.80968958514651,42143.75
7540,13,18,15,18,7,93.30874999999996,18661.75,90.61964163920426,35541.24999999998
7541,13,18,15,18,9,70.07624999999996,14015.25,99.74164228350867,40053.75000000002
7542,13,18,15,18,11,73.08499999999997,14617.0,98.7642757870566,40861.250000000044
7543,13,18,15,18,13,38.40124999999998,7680.25,91.13000229757671,33713.999999999956
7544,13,18,15,18,15,-6.160000000000037,-1232.0,89.26545444917356,33713.99999999998
7545,13,18,15,18,17,-21.59750000000003,-4319.5,90.63938756443946,33714.0
7546,13,18,15,20,5,-69.08625000000006,-13817.25,97.80968958514651,42143.75
7547,13,18,15,20,7,85.95874999999997,17191.75,96.04537478064677,42143.750000000015
7548,13,18,15,20,9,77.50124999999997,15500.25,98.07680768076807,40861.250000000015
7549,13,18,15,20,11,49.02624999999999,9805.25,91.13000229757671,33713.999999999956
7550,13,18,15,20,13,10.151249999999981,2030.25,91.13000229757671,33713.999999999956
7551,13,18,15,20,15,-6.722500000000019,-1344.5,88.63766325102041,33713.99999999999
7552,13,18,15,20,17,-16.275000000000016,-3255.0,99.79936487689505,37554.99999999997
7553,13,18,18,21,5,-64.89250000000004,-12978.5,99.09647761474794,42143.74999999994
7554,13,18,18,21,7,77.50124999999997,15500.25,98.07680768076807,40861.250000000015
7555,13,18,18,21,9,-85.00625000000002,-17001.25,91.77061429475532,33714.00000000001
7556,13,18,18,21,11,27.152499999999975,5430.5,88.63766325102041,33713.99999999999
7557,13,18,18,21,13,-16.275000000000016,-3255.0,99.79936487689505,37554.99999999997
7558,13,18,18,21,15,-16.53749999999999,-3307.5,98.57513207128261,37738.75000000004
7559,13,18,18,21,17,-4.938750000000027,-987.75,99.58196258266047,37458.99999999999
7560,15,4,3,6,5,212.89375,42578.75,80.11763307984793,16856.750000000004
7561,15,4,3,6,7,225.39249999999998,45078.5,76.2119771863118,16035.000000000004
7562,15,4,3,6,9,218.02999999999994,43606.0,76.2119771863118,16035.000000000004
7563,15,4,3,6,11,221.52250000000004,44304.5,79.72908745247152,16775.000000000004
7564,15,4,3,6,13,229.89749999999992,45979.5,75.76045627376429,15940.000000000005
7565,15,4,3,6,15,212.50749999999994,42501.5,70.02257604562739,14732.75
7566,15,4,3,6,17,129.63249999999994,25926.5,70.02257604562739,14732.75
7567,15,4,3,8,5,240.01749999999998,48003.5,76.2119771863118,16035.000000000004
7568,15,4,3,8,7,198.90499999999994,39781.0,79.72908745247152,16775.000000000004
7569,15,4,3,8,9,202.39624999999992,40479.25,79.72908745247152,16775.000000000004
7570,15,4,3,8,11,198.00749999999996,39601.5,70.02257604562739,14732.75
7571,15,4,3,8,13,129.63249999999994,25926.5,70.02257604562739,14732.75
7572,15,4,3,8,15,122.63249999999995,24526.5,74.32390684410647,15637.750000000002
7573,15,4,3,8,17,125.30749999999999,25061.5,67.30513307984789,14160.999999999996
7574,15,4,3,10,5,214.64249999999998,42928.5,76.2119771863118,16035.000000000004
7575,15,4,3,10,7,202.39624999999992,40479.25,79.72908745247152,16775.000000000004
7576,15,4,3,10,9,198.00749999999996,39601.5,70.02257604562739,14732.75
7577,15,4,3,10,11,124.25749999999994,24851.5,72.82675855513311,15322.750000000005
7578,15,4,3,10,13,113.92374999999997,22784.75,67.30513307984789,14160.999999999996
7579,15,4,3,10,15,131.745,26349.0,63.79881400880956,14013.250000000011
7580,15,4,3,10,17,133.86499999999998,26773.0,61.82292081630795,13579.250000000011
7581,15,4,3,12,5,221.15499999999994,44231.0,76.2119771863118,16035.000000000004
7582,15,4,3,12,7,212.50749999999994,42501.5,70.02257604562739,14732.75
7583,15,4,3,12,9,126.63249999999995,25326.5,72.82675855513311,15322.750000000005
7584,15,4,3,12,11,113.92374999999997,22784.75,67.30513307984789,14160.999999999996
7585,15,4,3,12,13,131.745,26349.0,63.79881400880956,14013.250000000011
7586,15,4,3,12,15,140.865,28173.0,61.82292081630795,13579.250000000011
7587,15,4,3,12,17,167.95374999999999,33590.75,54.062032551735065,13643.5
7588,15,4,3,14,5,212.52249999999998,42504.5,79.72908745247152,16775.000000000004
