,period_me1,period_me2,period_sig,period_band,return,pnl,drawdown (%),drawdown (abs)
623,8,22,15,18,146.6187499999997,29323.75,46.80106964720323,26295.999999999993
624,8,22,18,3,205.17875000000015,41035.75,48.37885135425418,18860.72499999994
625,8,22,18,6,350.91499999999985,70183.0,29.97338509271101,15287.999999999993
626,8,22,18,9,377.8299999999997,75566.0,44.9032827364135,29005.499999999978
627,8,22,18,12,307.88124999999957,61576.25,33.24629328261232,20275.99999999997
628,8,22,18,15,215.84624999999974,43169.25,31.44321783289037,7041.575000000012
629,8,22,18,18,172.06249999999972,34412.5,46.715003978714954,26271.000000000025
630,8,24,6,3,52.84375000000021,10568.75,57.575825355640966,19305.749999999964
631,8,24,6,6,239.3237499999998,47864.75,66.4492508277907,28948.44999999994
632,8,24,6,9,198.72499999999985,39745.0,56.637160082326965,31095.499999999916
633,8,24,6,12,110.25874999999962,22051.75,60.582680351489195,27698.249999999978
634,8,24,6,15,99.32499999999982,19865.0,46.856356448016314,21747.675000000072
635,8,24,6,18,54.63249999999976,10926.5,65.66030078239487,29120.999999999967
636,8,24,9,3,94.09375000000013,18818.75,50.868468040007095,18610.72499999998
637,8,24,9,6,274.46499999999986,54893.0,39.55861346597506,17708.61111111105
638,8,24,9,9,231.93749999999972,46387.5,51.62672301203711,31030.50000000002
639,8,24,9,12,180.64124999999956,36128.25,47.18776015299807,26215.750000000004
640,8,24,9,15,155.3237499999998,31064.75,36.164695566628765,12682.687499999964
641,8,24,9,18,99.81624999999974,19963.25,54.06241201089985,28320.999999999924
642,8,24,12,3,195.14625000000015,39029.25,47.24295823310239,16835.724999999973
643,8,24,12,6,324.5274999999999,64905.5,35.182778633215904,16108.611111111066
644,8,24,12,9,292.7574999999997,58551.5,51.18390776158543,31030.50000000006
645,8,24,12,12,262.33374999999955,52466.75,38.39885669517754,22301.000000000007
646,8,24,12,15,190.7212499999997,38144.25,35.25134628747961,7850.324999999986
647,8,24,12,18,130.5087499999997,26101.75,51.24882943446411,28320.99999999998
648,8,24,15,3,213.98250000000024,42796.5,46.90790876760168,18310.72499999996
649,8,24,15,6,347.66499999999996,69533.0,26.96043522703599,13913.000000000007
650,8,24,15,9,372.3049999999997,74461.0,44.7819609235686,29005.5
651,8,24,15,12,302.00624999999957,60401.25,33.341966462349234,20275.999999999956
652,8,24,15,15,215.47124999999969,43094.25,31.44321783289037,7041.575000000012
653,8,24,15,18,147.6187499999997,29523.75,46.22185469788465,26270.99999999999
654,8,24,18,3,223.2662500000001,44653.25,44.396764098595305,17368.224999999962
655,8,24,18,6,388.6074999999999,77721.5,29.00604766986837,15288.000000000022
656,8,24,18,9,384.25749999999965,76851.5,42.35809446325056,29155.499999999964
657,8,24,18,12,357.94124999999957,71588.25,33.79312341537861,20425.999999999964
658,8,24,18,15,221.71124999999975,44342.25,30.28154203631542,23721.750000000015
659,8,24,18,18,190.6687499999997,38133.75,46.62316864966446,26420.999999999978
660,8,26,6,3,61.59375000000021,12318.75,57.575825355640966,19305.749999999964
661,8,26,6,6,241.8237499999998,48364.75,65.35891976884974,28473.44999999995
662,8,26,6,9,202.08624999999984,40417.25,55.6217886513341,31095.499999999985
663,8,26,6,12,122.05749999999969,24411.5,57.725362175241656,27673.250000000007
664,8,26,6,15,106.2399999999999,21248.0,45.348143409918,21622.675000000097
665,8,26,6,18,69.79749999999981,13959.5,64.65064109613134,29395.99999999998
666,8,26,9,3,94.09375000000014,18818.75,51.64484934846354,18610.724999999973
667,8,26,9,6,272.08999999999986,54418.0,40.05068609675596,17708.611111111106
668,8,26,9,9,224.6874999999998,44937.5,51.885696131626645,31030.500000000015
669,8,26,9,12,172.2662499999996,34453.25,47.737691484760845,26215.750000000007
670,8,26,9,15,139.4487499999998,27889.75,36.51874860528224,12682.687499999982
671,8,26,9,18,91.19124999999977,18238.25,54.415586287064656,28320.999999999956
672,8,26,12,3,180.78750000000014,36157.5,48.08593013644992,16580.75000000001
673,8,26,12,6,316.15249999999986,63230.5,35.928251298883914,16108.611111111091
674,8,26,12,9,294.50749999999965,58901.5,48.50377505204802,29005.499999999985
675,8,26,12,12,258.70874999999955,51741.75,35.41520202262791,20275.999999999985
676,8,26,12,15,193.8462499999997,38769.25,35.25134628747961,7850.324999999986
677,8,26,12,18,142.9937499999997,28598.75,48.416779057938584,26295.999999999967
678,8,26,15,3,205.17875000000015,41035.75,48.37885135425418,18860.72499999993
679,8,26,15,6,353.91499999999985,70783.0,29.624892816137848,15287.999999999993
680,8,26,15,9,364.80499999999967,72961.0,44.7819609235686,29005.5
681,8,26,15,12,300.63124999999957,60126.25,33.341966462349234,20275.999999999956
682,8,26,15,15,212.8462499999997,42569.25,31.44321783289037,7041.575000000012
683,8,26,15,18,165.93749999999972,33187.5,46.22185469788465,26270.99999999999
684,8,26,18,3,237.51625000000013,47503.25,45.08829395276139,17368.224999999973
685,8,26,18,6,398.9824999999999,79796.5,28.099712808730565,15287.999999999985
686,8,26,18,9,420.85749999999973,84171.5,43.41458693191968,29155.49999999997
687,8,26,18,12,390.9537499999996,78190.75,33.65392932608934,20426.000000000007
688,8,26,18,15,251.81124999999977,50362.25,28.924615903768032,23721.749999999876
689,8,26,18,18,228.8087499999997,45761.75,46.41839096614935,26420.99999999999
690,8,28,6,3,70.09375000000021,14018.75,58.39047302603745,19330.749999999938
691,8,28,6,6,237.5737499999998,47514.75,65.35891976884974,28473.450000000004
692,8,28,6,9,200.21124999999986,40042.25,55.87163834498986,31095.49999999995
693,8,28,6,12,122.75374999999964,24550.75,57.38510588662221,27673.250000000055
694,8,28,6,15,109.43624999999986,21887.25,44.72970526936392,21622.67500000003
695,8,28,6,18,67.99374999999978,13598.75,63.72667508522425,29395.999999999985
696,8,28,9,3,102.09375000000014,20418.75,55.3545071194395,18610.72499999997
697,8,28,9,6,285.46499999999986,57093.0,37.732684194367,17683.611111111062
698,8,28,9,9,235.06249999999972,47012.5,52.23506241004616,31030.500000000015
699,8,28,9,12,177.8912499999996,35578.25,47.28564020472116,26215.74999999999
700,8,28,9,15,156.4487499999998,31289.75,35.25134628747961,7850.324999999986
701,8,28,9,18,108.19124999999976,21638.25,53.46535588036786,28320.99999999993
702,8,28,12,3,176.78750000000014,35357.5,48.98559971303788,16660.72499999997
703,8,28,12,6,312.0399999999999,62408.0,26.27312683822658,13913.000000000007
704,8,28,12,9,307.7574999999997,61551.5,46.08766117691922,29005.500000000073
705,8,28,12,12,271.5837499999995,54316.75,33.604448330011714,20275.999999999985
706,8,28,12,15,208.97124999999969,41794.25,34.6900423559946,7725.3249999999825
707,8,28,12,18,143.8687499999997,28773.75,47.34643856416166,26270.99999999998
708,8,28,15,3,205.4287500000001,41085.75,48.37885135425418,18860.72499999994
709,8,28,15,6,381.665,76333.0,29.97338509271101,15287.999999999993
710,8,28,15,9,386.9299999999997,77386.0,44.9032827364135,29005.499999999978
711,8,28,15,12,327.25624999999957,65451.25,33.24629328261232,20275.99999999997
712,8,28,15,15,238.3462499999997,47669.25,31.44321783289037,7041.575000000012
713,8,28,15,18,187.6187499999997,37523.75,46.715003978714954,26271.000000000025
714,8,28,18,3,237.51625000000013,47503.25,45.08829395276139,17368.224999999973
715,8,28,18,6,401.73249999999996,80346.5,25.69719197707732,14012.999999999985
716,8,28,18,9,384.62124999999963,76924.25,44.55915391786764,29155.499999999956
717,8,28,18,12,353.3424999999996,70668.5,33.77915221372842,20425.999999999978
718,8,28,18,15,220.44999999999973,44090.0,30.8405778869828,24761.075000000004
719,8,28,18,18,225.05874999999963,45011.75,46.377651101251935,26420.99999999998
720,10,6,6,3,53.757500000000135,10751.5,41.504435910526986,14022.999999999967
721,10,6,6,6,227.2274999999999,45445.5,66.03042024029745,17668.749999999978
722,10,6,6,9,267.7824999999997,53556.5,57.68042843784538,15267.000000000004
723,10,6,6,12,146.99624999999946,29399.25,78.17801533813615,16819.999999999993
724,10,6,6,15,1786.0099999999995,357202.0,52.90490065064516,12074.749999999998
725,10,6,6,18,1771.7787499999997,354355.75,58.31221574247236,13173.749999999995
726,10,6,9,3,19.158750000000172,3831.75,49.99004050195866,15057.999999999985
727,10,6,9,6,204.74249999999986,40948.5,64.54455789146833,17668.749999999985
728,10,6,9,9,180.38249999999965,36076.5,62.60114466153544,15067.0
729,10,6,9,12,93.49249999999942,18698.5,77.82942133395304,16744.999999999993
730,10,6,9,15,1769.8837499999995,353976.75,51.26185729620786,11699.75
731,10,6,9,18,1780.3087499999997,356061.75,56.652317770867676,12798.74999999999
732,10,6,12,3,-30.341249999999842,-6068.25,76.71651877011706,21569.999999999985
733,10,6,12,6,169.23124999999985,33846.25,73.02813866141246,17790.749999999993
734,10,6,12,9,178.4574999999996,35691.5,75.24581029531521,21944.500000000036
735,10,6,12,12,115.24249999999941,23048.5,78.41041134092491,16869.999999999996
736,10,6,12,15,1761.1274999999996,352225.5,51.80953841435365,11824.750000000007
737,10,6,12,18,1797.9337499999992,359586.75,57.20561709473593,12923.749999999998
738,10,6,15,3,-97.99124999999968,-19598.25,99.98290951939767,27788.49999999997
739,10,6,15,6,106.68249999999982,21336.5,73.02813866141246,17790.749999999993
740,10,6,15,9,123.21499999999968,24643.0,80.24821805938602,22404.5
741,10,6,15,12,141.34124999999943,28268.25,78.41041134092491,16869.999999999996
742,10,6,15,15,187.08124999999964,37416.25,49.56696987853369,11374.999999999996
743,10,6,15,18,129.72749999999965,25945.5,52.12062502632355,12374.999999999996
744,10,6,18,3,-89.99124999999971,-17998.25,85.28209559501727,21959.499999999985
745,10,6,18,6,72.55749999999982,14511.5,73.02813866141246,17790.749999999993
746,10,6,18,9,-86.87499999999993,-17375.0,96.8111516209113,23300.749999999978
747,10,6,18,12,81.61749999999944,16323.5,78.37076562674291,21076.250000000015
748,10,6,18,15,86.44999999999963,17290.0,62.929206974799854,21076.250000000007
749,10,6,18,18,101.49499999999972,20299.0,49.99394012846928,12375.000000000002
750,10,8,6,3,0.7587500000001682,151.75,56.004760665005335,15058.000000000018
751,10,8,6,6,234.72499999999985,46945.0,64.11361285991616,17668.749999999993
752,10,8,6,9,220.44499999999965,44089.0,62.60114466153544,15067.0
753,10,8,6,12,102.48749999999941,20497.5,77.82942133395304,16744.999999999993
754,10,8,6,15,1760.9674999999995,352193.5,52.57629197975773,11999.750000000005
755,10,8,6,18,1798.7449999999994,359749.0,57.98023614815142,13098.74999999999
756,10,8,9,3,-57.70499999999979,-11541.0,83.36820174486736,24009.000000000022
757,10,8,9,6,158.35624999999987,31671.25,73.02813866141246,17790.749999999993
758,10,8,9,9,180.08249999999958,36016.5,76.3585750946022,21944.49999999999
759,10,8,9,12,116.8674999999994,23373.5,78.41041134092491,16869.999999999996
760,10,8,9,15,188.8774999999996,37775.5,51.80953841435365,11824.750000000007
761,10,8,9,18,214.97749999999957,42995.5,54.49207838342103,12923.750000000011
762,10,8,12,3,-90.99124999999971,-18198.25,99.67316116569252,25540.49999999997
763,10,8,12,6,66.05749999999983,13211.5,73.02813866141246,17790.749999999993
764,10,8,12,9,26.933749999999705,5386.75,88.2101657545572,22404.49999999999
765,10,8,12,12,101.86124999999944,20372.25,77.40994654891934,16654.749999999996
766,10,8,12,15,115.07499999999963,23015.0,47.81621757955358,11375.000000000005
767,10,8,12,18,89.42624999999965,17885.25,49.99394012846928,12375.000000000002
768,10,8,15,3,-97.70874999999968,-19541.75,74.55556933881688,19532.999999999975
769,10,8,15,6,66.07374999999985,13214.75,81.42171827300484,35473.000000000015
770,10,8,15,9,-95.87749999999996,-19175.5,96.3530792641757,23190.49999999996
771,10,8,15,12,102.96499999999946,20593.0,80.95974340260426,21076.249999999985
772,10,8,15,15,91.20624999999968,18241.25,63.50180777342563,21076.249999999975
773,10,8,15,18,116.54749999999969,23309.5,43.53854973067599,21076.24999999995
774,10,8,18,3,-103.29749999999976,-20659.5,72.6587052168447,20808.0
775,10,8,18,6,65.99874999999984,13199.75,81.94839097188536,35473.000000000015
776,10,8,18,9,-92.71624999999997,-18543.25,93.76668432478473,22567.999999999993
777,10,8,18,12,124.86749999999942,24973.5,83.19025064140506,21076.25000000003
778,10,8,18,15,70.55749999999964,14111.5,66.36621270565996,21076.249999999993
779,10,8,18,18,123.60999999999973,24722.0,48.75009396702759,21076.249999999905
780,10,10,6,3,181.26375000000007,36252.75,36.471538836169316,24712.749999999993
781,10,10,6,6,338.005,67601.0,27.0591716721444,10744.250000000025
782,10,10,6,9,1841.2975,368259.5,61.39346407301968,19354.750000000025
783,10,10,6,12,181.56625,36313.25,43.195791691162036,17634.249999999993
784,10,10,6,15,1808.12375,361624.75,41.12327613432994,9765.750000000004
785,10,10,6,18,1777.8387500000001,355567.75,38.45140821885007,16058.750000000007
786,10,10,9,3,181.26375000000007,36252.75,36.471538836169316,24712.749999999993
787,10,10,9,6,338.005,67601.0,27.0591716721444,10744.250000000025
788,10,10,9,9,1841.2975,368259.5,61.39346407301968,19354.750000000025
789,10,10,9,12,181.56625,36313.25,43.195791691162036,17634.249999999993
790,10,10,9,15,1808.12375,361624.75,41.12327613432994,9765.750000000004
791,10,10,9,18,1777.8387500000001,355567.75,38.45140821885007,16058.750000000007
792,10,10,12,3,181.26375000000007,36252.75,36.471538836169316,24712.749999999993
793,10,10,12,6,338.005,67601.0,27.0591716721444,10744.250000000025
794,10,10,12,9,1841.2975,368259.5,61.39346407301968,19354.750000000025
795,10,10,12,12,181.56625,36313.25,43.195791691162036,17634.249999999993
796,10,10,12,15,1808.12375,361624.75,41.12327613432994,9765.750000000004
797,10,10,12,18,1777.8387500000001,355567.75,38.45140821885007,16058.750000000007
798,10,10,15,3,181.26375000000007,36252.75,36.471538836169316,24712.749999999993
799,10,10,15,6,338.005,67601.0,27.0591716721444,10744.250000000025
800,10,10,15,9,1841.2975,368259.5,61.39346407301968,19354.750000000025
801,10,10,15,12,181.56625,36313.25,43.195791691162036,17634.249999999993
802,10,10,15,15,1808.12375,361624.75,41.12327613432994,9765.750000000004
803,10,10,15,18,1777.8387500000001,355567.75,38.45140821885007,16058.750000000007
804,10,10,18,3,181.26375000000007,36252.75,36.471538836169316,24712.749999999993
805,10,10,18,6,338.005,67601.0,27.0591716721444,10744.250000000025
806,10,10,18,9,1841.2975,368259.5,61.39346407301968,19354.750000000025
807,10,10,18,12,181.56625,36313.25,43.195791691162036,17634.249999999993
808,10,10,18,15,1808.12375,361624.75,41.12327613432994,9765.750000000004
809,10,10,18,18,1777.8387500000001,355567.75,38.45140821885007,16058.750000000007
810,10,12,6,3,12.856250000000212,2571.25,78.4973408647969,23763.499999999956
811,10,12,6,6,238.9462499999999,47789.25,69.97741222390201,29043.949999999968
812,10,12,6,9,122.01624999999984,24403.25,57.060151203758025,31095.499999999953
813,10,12,6,12,37.62749999999963,7525.5,66.3008802054422,27173.249999999985
814,10,12,6,15,47.65374999999985,9530.75,57.27548484420958,26387.67500000002
815,10,12,6,18,22.67624999999979,4535.25,65.67636119610087,28870.99999999996
816,10,12,9,3,86.59375000000021,17318.75,54.953250165023185,18585.724999999955
817,10,12,9,6,272.07374999999985,54414.75,58.72929812218657,24234.498046875
818,10,12,9,9,213.1412499999998,42628.25,56.20896638156586,31955.500000000022
819,10,12,9,12,147.89624999999964,29579.25,54.05204905177518,27140.74999999997
820,10,12,9,15,147.15249999999983,29430.5,37.60595376562948,12932.687499999982
821,10,12,9,18,102.20999999999974,20442.0,57.56789276374008,28946.000000000033
822,10,12,12,3,118.46875000000014,23693.75,50.800135844404736,18585.72499999995
823,10,12,12,6,280.21499999999986,56043.0,40.77806346314709,17683.61111111105
824,10,12,12,9,263.0162499999998,52603.25,50.72311558815713,31030.50000000003
825,10,12,12,12,196.14624999999955,39229.25,47.310387143636945,26215.749999999985
826,10,12,12,15,177.6524999999998,35530.5,35.13808240011048,12707.68749999996
827,10,12,12,18,116.14499999999974,23229.0,52.85592975187324,28321.000000000022
828,10,12,15,3,161.09375000000014,32218.75,45.67195287049808,16960.724999999933
829,10,12,15,6,337.71499999999986,67543.0,34.94387627541794,16383.611111111073
830,10,12,15,9,271.2287499999997,54245.75,51.87203543891174,31030.49999999996
831,10,12,15,12,244.85874999999956,48971.75,41.09476710170497,22301.00000000003
832,10,12,15,15,179.86499999999972,35973.0,34.6668070323191,8232.499999999976
833,10,12,15,18,114.48249999999966,22896.5,53.57078679314872,28320.999999999985
834,10,12,18,3,192.02125000000015,38404.25,47.24295823310239,16835.724999999973
835,10,12,18,6,327.7149999999999,65543.0,28.12735019551516,11147.36111111108
836,10,12,18,9,325.1462499999997,65029.25,47.60867313866205,31030.500000000036
837,10,12,18,12,276.9637499999995,55392.75,36.911032676384984,22300.999999999956
838,10,12,18,15,218.2349999999997,43647.0,34.503396905590954,7850.324999999997
839,10,12,18,18,154.38249999999974,30876.5,50.15273731837534,28320.999999999978
840,10,14,6,3,31.968750000000217,6393.75,65.00307897498149,19568.112499999985
841,10,14,6,6,248.94624999999974,49789.25,69.9590708165826,28843.949999999975
842,10,14,6,9,197.87749999999983,39575.5,56.99739716988046,31095.499999999996
843,10,14,6,12,91.9962499999996,18399.25,66.59401769073384,27423.24999999997
844,10,14,6,15,93.47749999999981,18695.5,47.12065954104566,21447.6750000001
845,10,14,6,18,68.03499999999973,13607.0,66.74758403847034,28870.99999999996
846,10,14,9,3,101.71875000000013,20343.75,51.04429365047206,18585.72499999997
847,10,14,9,6,285.33999999999986,57068.0,42.1227414305517,17708.611111111062
848,10,14,9,9,217.8912499999998,43578.25,55.84574014560238,31930.50000000007
849,10,14,9,12,162.64624999999958,32529.25,52.56289102442941,27115.749999999967
850,10,14,9,15,146.40249999999975,29280.5,36.84455639315737,12707.687499999967
851,10,14,9,18,101.83499999999974,20367.0,57.316869844943696,29221.00000000001
852,10,14,12,3,123.46875000000013,24693.75,45.67195287049808,16960.724999999933
853,10,14,12,6,282.5899999999999,56518.0,38.65255083365851,17658.61111111107
854,10,14,12,9,247.5162499999997,49503.25,51.548892165209615,31030.49999999998
855,10,14,12,12,175.52124999999955,35104.25,47.977069026257126,26215.750000000033
856,10,14,12,15,152.90249999999975,30580.5,35.61427518686174,8457.499999999989
857,10,14,12,18,99.51999999999971,19904.0,53.368886208813414,28321.000000000025
858,10,14,15,3,192.02125000000015,38404.25,47.24295823310239,16835.724999999973
859,10,14,15,6,325.96499999999986,65193.0,28.12735019551516,11147.36111111108
860,10,14,15,9,328.2112499999997,65642.25,47.16508654266333,31030.49999999995
861,10,14,15,12,276.9637499999995,55392.75,36.911032676384984,22300.999999999956
862,10,14,15,15,221.2999999999997,44260.0,34.66680703231911,8232.499999999982
863,10,14,15,18,157.4474999999997,31489.5,49.61415495116708,28321.000000000022
864,10,14,18,3,178.03750000000022,35607.5,56.050336561630274,18027.74999999997
865,10,14,18,6,311.96499999999986,62393.0,32.56667837187071,12597.361111111099
866,10,14,18,9,337.3049999999997,67461.0,44.54127348530798,29005.499999999993
867,10,14,18,12,273.8099999999996,54762.0,33.749459036585726,20275.99999999992
868,10,14,18,15,212.77499999999975,42555.0,32.77388170763063,7041.574999999993
869,10,14,18,18,144.67249999999973,28934.5,47.35671514114622,26296.00000000001
870,10,16,6,3,59.468750000000206,11893.75,57.08126750662959,19418.112499999974
871,10,16,6,6,231.44624999999976,46289.25,71.02706090058379,29468.949999999964
872,10,16,6,9,205.66499999999985,41133.0,56.138181292989806,31095.499999999924
873,10,16,6,12,106.75874999999964,21351.75,60.812511434257786,27423.249999999978
874,10,16,6,15,103.63999999999982,20728.0,46.31331293439751,22022.67500000008
875,10,16,6,18,70.32249999999976,14064.5,64.38814424942564,28871.000000000015
876,10,16,9,3,97.21875000000013,19443.75,50.800135844404736,18585.72499999995
877,10,16,9,6,279.83999999999986,55968.0,40.77806346314709,17683.61111111105
878,10,16,9,9,252.14124999999976,50428.25,50.02801233348785,31030.50000000005
879,10,16,9,12,189.27124999999955,37854.25,47.611112876789434,26215.749999999985
880,10,16,9,15,164.1524999999998,32830.5,35.4814672623202,12707.687499999993
881,10,16,9,18,103.14499999999975,20629.0,53.20346035711931,28320.99999999999
882,10,16,12,3,140.84375000000017,28168.75,51.32063546177162,17010.724999999937
883,10,16,12,6,331.96499999999986,66393.0,35.088886730716425,16258.611111111113
884,10,16,12,9,278.7287499999997,55745.75,51.42075936781486,31030.500000000004
885,10,16,12,12,255.23374999999956,51046.75,40.332958054700214,22301.000000000022
886,10,16,12,15,190.2399999999997,38048.0,34.14043583535108,8107.4999999999945
887,10,16,12,18,127.23249999999967,25446.5,52.55188666116172,28320.999999999993
888,10,16,15,3,162.78750000000016,32557.5,53.478840283265825,17255.749999999985
889,10,16,15,6,304.2149999999999,60843.0,31.412467845234897,12072.361111111073
890,10,16,15,9,306.6849999999997,61337.0,45.4264974197943,29005.500000000044
891,10,16,15,12,270.76124999999956,54152.25,33.656882721300704,20276.00000000003
892,10,16,15,15,209.7262499999997,41945.25,35.15155808845991,7566.575000000004
893,10,16,15,18,143.8737499999997,28774.75,47.32241273040562,26295.999999999964
894,10,16,18,3,193.6950000000001,38739.0,48.534757333757526,17691.549999999974
895,10,16,18,6,353.87749999999994,70775.5,29.130958789258806,15288.000000000007
896,10,16,18,9,383.5174999999997,76703.5,44.101078751111764,29005.499999999993
897,10,16,18,12,341.48124999999953,68296.25,32.21621535735983,20275.999999999956
898,10,16,18,15,235.19624999999974,47039.25,31.44321783289037,7041.575000000012
899,10,16,18,18,161.63374999999976,32326.75,45.65951326760715,26271.00000000001
900,10,18,6,3,63.593750000000206,12718.75,56.15238067537287,19305.749999999938
901,10,18,6,6,228.94874999999976,45789.75,69.31311692276371,28948.449999999943
902,10,18,6,9,209.66499999999982,41933.0,54.93807529902297,31095.49999999995
903,10,18,6,12,127.50874999999967,25501.75,56.177650226398,27698.249999999996
904,10,18,6,15,130.88999999999987,26178.0,39.91022064295018,20582.050000000047
905,10,18,6,18,74.07249999999975,14814.5,60.35565503948259,29120.999999999985
906,10,18,9,3,112.96875000000013,22593.75,51.50609911345529,18560.724999999966
907,10,18,9,6,282.08999999999986,56418.0,38.89457085286881,17683.611111111077
908,10,18,9,9,251.1412499999998,50228.25,50.70239578439977,31030.50000000003
909,10,18,9,12,181.64624999999955,36329.25,47.58086837364836,26215.749999999985
910,10,18,9,15,159.52749999999978,31905.5,35.401779483600755,12682.687499999975
911,10,18,9,18,104.26999999999975,20854.0,53.168501778791466,28320.999999999996
912,10,18,12,3,192.02125000000015,38404.25,47.24295823310239,16835.724999999973
913,10,18,12,6,327.7149999999999,65543.0,28.12735019551516,11147.36111111108
914,10,18,12,9,325.1462499999997,65029.25,47.60867313866205,31030.500000000036
915,10,18,12,12,276.9637499999995,55392.75,36.911032676384984,22300.999999999956
916,10,18,12,15,218.2349999999997,43647.0,34.503396905590954,7850.324999999997
917,10,18,12,18,154.38249999999974,30876.5,50.15273731837534,28320.999999999978
918,10,18,15,3,190.2325000000002,38046.5,50.1120508036699,18291.54999999997
919,10,18,15,6,345.4649999999999,69093.0,32.86403858710097,12597.361111111084
920,10,18,15,9,368.4299999999997,73686.0,44.6612929302261,29005.500000000007
921,10,18,15,12,304.50624999999957,60901.25,33.05658470179211,20275.999999999956
922,10,18,15,15,216.7212499999997,43344.25,31.44321783289037,7041.575000000012
923,10,18,15,18,153.49374999999972,30698.75,46.18458201425257,26296.000000000007
924,10,18,18,3,191.89125000000007,38378.25,47.809015943126184,17491.54999999999
925,10,18,18,6,364.08249999999987,72816.5,29.5341817391514,15288.0
926,10,18,18,9,390.6424999999997,78128.5,44.68584040278636,29155.499999999985
927,10,18,18,12,354.73124999999953,70946.25,32.41591912683645,20425.999999999993
928,10,18,18,15,250.42374999999976,50084.75,28.863756550961995,6536.075000000001
929,10,18,18,18,182.1112499999997,36422.25,45.915827066199114,26420.999999999996
930,10,20,6,3,65.84375000000021,13168.75,57.95649771888123,19368.11249999996
931,10,20,6,6,230.07374999999976,46014.75,68.29551236389531,28523.449999999946
932,10,20,6,9,207.0399999999998,41408.0,54.196005298382566,31095.49999999997
933,10,20,6,12,123.88374999999962,24776.75,56.76011055333069,27673.250000000025
934,10,20,6,15,122.38999999999987,24478.0,40.77051229673644,20832.050000000076
935,10,20,6,18,70.44749999999974,14089.5,61.27485721432432,29396.0
936,10,20,9,3,115.46875000000011,23093.75,50.35236489297148,18610.72499999997
937,10,20,9,6,287.33999999999986,57468.0,37.47940934747818,17658.611111111073
938,10,20,9,9,243.0162499999998,48603.25,51.05695070031461,31030.49999999997
939,10,20,9,12,182.7712499999996,36554.25,47.36594862436705,26215.749999999975
940,10,20,9,15,160.40249999999978,32080.5,35.193178229287234,8357.499999999985
941,10,20,9,18,118.51999999999974,23704.0,52.06879751431743,28320.999999999956
942,10,20,12,3,174.16250000000016,34832.5,51.26424243582481,17435.724999999966
943,10,20,12,6,307.0899999999999,61418.0,30.369259692519222,11747.361111111062
944,10,20,12,9,304.55499999999967,60911.0,45.717190344468825,29005.500000000036
945,10,20,12,12,265.1849999999996,53037.0,34.29170612907584,20275.999999999964
946,10,20,12,15,202.52499999999975,40505.0,36.75189867195369,7850.324999999995
947,10,20,12,18,136.67249999999973,27334.5,48.58158976490688,26296.00000000003
948,10,20,15,3,191.6950000000001,38339.0,48.57400150694784,17341.54999999996
949,10,20,15,6,348.50249999999994,69700.5,29.467861083938423,15287.999999999993
950,10,20,15,9,376.2674999999997,75253.5,44.101078751111764,29005.499999999993
951,10,20,15,12,334.2312499999996,66846.25,32.21621535735983,20275.999999999956
952,10,20,15,15,229.69624999999976,45939.25,31.44321783289037,7041.575000000012
953,10,20,15,18,154.00874999999974,30801.75,46.14067364224328,26270.999999999993
954,10,20,18,3,223.0162500000001,44603.25,46.334438383495865,16674.049999999967
955,10,20,18,6,393.35749999999996,78671.5,26.511528910961335,14013.000000000036
956,10,20,18,9,378.87124999999963,75774.25,45.58680968165609,29155.49999999997
957,10,20,18,12,342.30499999999955,68461.0,34.49216259915479,20425.99999999997
958,10,20,18,15,200.9499999999997,40190.0,30.248470657813677,22811.075000000077
959,10,20,18,18,205.43374999999963,41086.75,47.65327333312288,26420.999999999978
960,10,22,6,3,86.96875000000016,17393.75,51.51612788698758,16868.112499999923
961,10,22,6,6,233.82374999999976,46764.75,57.5781945773935,23759.49804687501
962,10,22,6,9,213.14124999999976,42628.25,53.88442841116563,30620.500000000073
963,10,22,6,12,126.6337499999996,25326.75,57.76366854147954,27498.249999999975
964,10,22,6,15,127.51499999999977,25503.0,42.480932708349826,13367.687499999989
965,10,22,6,18,68.07249999999975,13614.5,61.77931880166591,29220.999999999996
966,10,22,9,3,144.09375000000014,28818.75,50.3335826233744,17010.724999999933
967,10,22,9,6,324.2149999999998,64843.0,35.1123779451808,16383.611111111073
968,10,22,9,9,264.02999999999975,52806.0,52.789568146440544,31030.499999999964
969,10,22,9,12,245.85874999999956,49171.75,40.406035267632674,22301.000000000015
970,10,22,9,15,176.0412499999997,35208.25,38.06530327678365,8189.750000000002
971,10,22,9,18,118.90874999999967,23781.75,54.46162869518809,28320.99999999996
972,10,22,12,3,189.66250000000022,37932.5,52.67095962404847,18585.72499999998
973,10,22,12,6,340.9649999999999,68193.0,32.56667837187071,12597.361111111099
974,10,22,12,9,378.42999999999967,75686.0,44.54127348530798,29005.499999999993
975,10,22,12,12,307.25624999999957,61451.25,33.24629328261232,20275.999999999956
976,10,22,12,15,221.47124999999969,44294.25,31.44321783289037,7041.575000000012
977,10,22,12,18,146.6187499999997,29323.75,46.59375318387394,26296.00000000003
978,10,22,15,3,191.89125000000007,38378.25,47.809015943126184,17491.54999999999
979,10,22,15,6,364.08249999999987,72816.5,29.5341817391514,15288.0
980,10,22,15,9,392.6424999999997,78528.5,44.68584040278636,29155.499999999985
981,10,22,15,12,354.1062499999996,70821.25,32.480351740615156,20426.000000000022
